episode,episode_reward,coverage,steps,termination_reason,terminated,truncated,coverage_reward_sum,current_reward_sum,current_change_penalty_sum,hardware_error_penalty_sum,max_current,hardware_error,hardware_error_ids
2,-48.9,0.0001388888888888889,1,observation_failed,True,False,0.0,0.1,0.0,-50.0,0.0,False,
1,26.48120869693256,0.0011111111111111111,100,max_steps,False,True,16.481752337748876,9.99999999999998,0.0005436408163265309,0.0,17.0,False,
2,33.17315711031611,0.001388888888888889,100,max_steps,False,True,23.173676228683455,9.99999999999998,0.0005191183673469389,0.0,17.0,False,
3,-32.69810328786576,0.0006944444444444445,54,observation_failed,True,False,10.902159373358728,5.399999999999997,0.00026266122448979586,-50.0,16.0,False,
1,43.07568377088013,0.002777777777777778,100,max_steps,False,True,33.07629732190054,9.99999999999998,0.0006135510204081639,0.0,17.0,False,
2,17.056407772844736,0.0004166666666666667,99,observation_failed,True,False,6.157072425905957,9.89999999999998,0.0006646530612244904,0.0,16.0,False,
1,57.345147998377705,0.004027777777777778,100,max_steps,False,True,47.43518744327569,9.99999999999998,0.015039444897959187,0.0,417.0,False,
2,28.440652677917033,0.0009722222222222222,100,max_steps,False,True,18.44143687383541,9.99999999999998,0.0007841959183673482,0.0,17.0,False,
3,38.6486737531216,0.0019444444444444444,96,observation_failed,True,False,28.049418569448118,9.599999999999982,0.0007448163265306132,0.0,17.0,False,
4,1.1,0.0001388888888888889,1,observation_failed,True,False,0.0,0.1,0.0,0.0,0.0,False,
5,1.1,0.0001388888888888889,1,observation_failed,True,False,0.0,0.1,0.0,0.0,0.0,False,
6,1.1,0.0001388888888888889,1,observation_failed,True,False,0.0,0.1,0.0,0.0,0.0,False,
7,1.1,0.0001388888888888889,1,observation_failed,True,False,0.0,0.1,0.0,0.0,0.0,False,
8,1.1,0.0001388888888888889,1,observation_failed,True,False,0.0,0.1,0.0,0.0,0.0,False,
9,19.299623239583205,0.0005555555555555556,100,max_steps,False,True,9.300427745705655,9.99999999999998,0.00080450612244898,0.0,16.0,False,
10,40.02645483733261,0.002361111111111111,100,max_steps,False,True,30.027507147536703,9.99999999999998,0.0010523102040816336,0.0,17.0,False,
11,32.52994319722714,0.001388888888888889,100,max_steps,False,True,22.531101760492437,9.99999999999998,0.001158563265306122,0.0,17.0,False,
1,-34.9214906659924,0.005277777777777778,100,max_steps,False,True,57.982539682539695,-0.8000000000000012,0.08069854693877546,0.0,620.0,False,
2,-211.2981185322272,0.002916666666666667,100,max_steps,False,True,40.10661601470426,-27.199999999999974,0.11377084081632655,0.0,804.0,False,
