step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
1,7268,0.0,53.0,15.0,63.0,5.2,5.1,5.1,5.2,24.0,23.0,22.0,23.0
