step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,221,-2904,4794,3535,271,-2904,4794,3535,269,0,0,0,2,0.0,0.0,21.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.054275527596473694,-0.7448304891586304,-0.8317294120788574,0.6870089173316956
2,222,-2866,4925,3614,186,-2866,4917,3611,183,0,8,3,3,0.0,13.0,25.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.25350576639175415,0.877088189125061,0.5297439098358154,-0.5668565034866333
3,223,-2868,5065,3735,319,-2868,5010,3723,241,0,55,12,78,0.0,34.0,47.0,55.0,5.2,5.2,5.1,5.2,24.0,22.0,24.0,24.0,-0.019167816266417503,0.9350435137748718,0.8076114654541016,0.8926059007644653
4,224,-3016,5188,3602,443,-3016,5115,3592,334,0,73,10,109,0.0,51.0,36.0,86.0,5.2,5.2,5.1,5.2,24.0,22.0,24.0,24.0,-0.9893461465835571,0.8256115317344666,-0.8921223282814026,0.8310679197311401
5,225,-3165,5322,3661,296,-3165,5235,3637,249,0,87,24,47,0.0,65.0,105.0,31.0,5.2,5.0,5.2,5.2,24.0,22.0,24.0,24.0,-0.9949371814727783,0.8942581415176392,0.39706870913505554,-0.981735110282898
6,226,-3312,5195,3636,152,-3312,5193,3633,147,0,2,3,5,0.0,12.0,23.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.9837481379508972,-0.8522592186927795,-0.1703529953956604,-0.9659461975097656
7,227,-3374,5340,3559,49,-3374,5336,3559,47,0,4,0,2,0.0,12.0,22.0,15.0,5.2,5.2,5.2,5.3,24.0,22.0,24.0,24.0,-0.4157197177410126,0.9709739089012146,-0.5175240635871887,-0.6888553500175476
8,228,-3382,5316,3418,-75,-3382,5317,3420,-75,0,-1,-2,0,0.0,0.0,0.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.2669791281223297,-0.8101059794425964,-0.9400046467781067,-0.8323045969009399
9,229,-3405,5313,3391,-95,-3404,5314,3391,-92,-1,-1,0,-3,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.7804840803146362,-0.12002625316381454,-0.9202622175216675,-0.6949813365936279
10,230,-3275,5234,3447,-233,-3275,5234,3448,-234,0,0,-1,1,0.0,0.0,0.0,7.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.8708298206329346,-0.5320621728897095,0.3797360956668854,-0.9221587777137756
