step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
173,7241,170.0,391.0,0.0,0.0,5.1,4.7,4.6,5.0,31.0,39.0,22.0,22.0
174,7242,326.0,387.0,0.0,0.0,4.5,4.8,4.8,5.1,31.0,39.0,22.0,22.0
175,7243,280.0,397.0,-1.0,0.0,4.6,4.8,4.6,4.7,31.0,39.0,22.0,22.0
176,7244,85.0,400.0,0.0,-15.0,5.1,4.9,4.7,5.2,32.0,39.0,22.0,22.0
177,7245,278.0,397.0,0.0,-4.0,5.0,4.8,4.8,4.9,32.0,39.0,22.0,22.0
178,7246,409.0,394.0,15.0,-17.0,4.8,4.6,4.8,4.7,32.0,39.0,22.0,22.0
179,7247,359.0,395.0,-2.0,-16.0,5.0,4.6,4.6,4.8,32.0,39.0,22.0,22.0
180,7248,472.0,392.0,0.0,-17.0,4.4,4.6,4.7,5.1,32.0,39.0,22.0,22.0
181,7249,424.0,393.0,0.0,-16.0,4.8,4.7,4.8,5.0,32.0,39.0,22.0,23.0
182,7250,376.0,355.0,0.0,0.0,4.8,4.8,4.8,5.1,32.0,39.0,22.0,23.0
183,7251,489.0,279.0,0.0,-16.0,4.7,4.9,5.0,4.6,33.0,40.0,22.0,23.0
184,7252,588.0,390.0,14.0,-17.0,4.4,4.8,4.6,4.6,33.0,40.0,22.0,23.0
185,7253,605.0,391.0,0.0,0.0,4.4,4.7,4.5,5.0,33.0,40.0,22.0,23.0
186,7254,613.0,390.0,-3.0,-17.0,4.4,4.6,4.8,4.5,34.0,40.0,22.0,23.0
187,7255,615.0,389.0,15.0,17.0,4.4,4.6,4.5,4.5,34.0,40.0,22.0,23.0
188,7256,533.0,389.0,14.0,-16.0,4.5,4.6,4.9,5.0,35.0,40.0,22.0,23.0
189,7257,493.0,390.0,-1.0,-17.0,4.6,4.9,4.7,4.7,35.0,40.0,22.0,23.0
190,7258,469.0,390.0,-17.0,-17.0,5.0,4.7,4.9,4.7,35.0,40.0,22.0,23.0
191,7259,441.0,390.0,-17.0,16.0,5.0,4.6,4.6,4.9,35.0,40.0,22.0,23.0
192,7260,438.0,376.0,-16.0,-16.0,4.5,4.9,4.9,4.9,35.0,40.0,22.0,23.0
193,7261,437.0,391.0,-13.0,-16.0,4.7,4.7,4.6,5.0,36.0,40.0,22.0,23.0
194,7262,444.0,390.0,15.0,-16.0,4.5,4.7,4.8,4.6,36.0,41.0,22.0,23.0
195,7263,369.0,390.0,14.0,-15.0,4.5,4.9,4.6,4.7,36.0,41.0,22.0,23.0
196,7264,181.0,351.0,0.0,-15.0,5.1,4.7,5.0,5.1,36.0,41.0,22.0,23.0
197,7265,237.0,392.0,15.0,-15.0,4.6,4.8,4.6,4.8,36.0,41.0,22.0,23.0
198,7266,338.0,295.0,-10.0,10.0,4.9,5.0,5.0,4.8,36.0,41.0,22.0,23.0
199,7267,307.0,392.0,-16.0,-15.0,4.6,4.7,4.9,4.7,36.0,41.0,22.0,23.0
200,7268,410.0,390.0,-15.0,-16.0,4.8,4.9,4.6,4.7,36.0,41.0,22.0,23.0
