step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,686,1096,5351,1625,10747,1097,5352,1626,10748,-1,-1,-1,-1,0.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.3891880214214325,-0.7647549510002136,-0.46318256855010986,-0.06979963928461075
2,687,954,5358,1696,10722,954,5358,1697,10723,0,0,-1,-1,0.0,12.0,0.0,-12.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.9476051330566406,0.05023348703980446,0.47801533341407776,-0.17114779353141785
3,688,929,5333,1547,10732,929,5334,1547,10731,0,-1,0,1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.8591369986534119,-0.8551114201545715,-0.9954931735992432,0.06818510591983795
4,689,850,5388,1668,10686,851,5389,1668,10686,-1,-1,0,0,0.0,0.0,15.0,0.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.5272939205169678,0.36850816011428833,0.806675910949707,-0.3109930455684662
5,690,752,5528,1815,10828,752,5528,1815,10829,0,0,0,-1,0.0,0.0,16.0,10.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.6579247713088989,0.9387974739074707,0.9866450428962708,0.9494150876998901
6,691,838,5388,1691,10839,839,5388,1692,10837,-1,0,-1,2,0.0,12.0,0.0,11.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,0.579084038734436,-0.9335137605667114,-0.8267034888267517,0.07840321958065033
7,692,918,5287,1664,10832,918,5287,1665,10833,0,0,-1,-1,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,24.0,24.0,24.0,0.5398028492927551,-0.6738436818122864,-0.9153143167495728,-0.2514868378639221
8,693,962,5150,1638,10832,962,5150,1639,10833,0,0,-1,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,24.0,24.0,24.0,0.29374638199806213,-0.9177899360656738,-0.87535560131073,-0.024484865367412567
9,694,996,5244,1730,10751,996,5244,1730,10751,0,0,0,0,0.0,0.0,16.0,0.0,5.2,5.2,5.2,5.2,28.0,24.0,24.0,24.0,0.23312941193580627,0.6316276788711548,0.6180956363677979,-0.5422960519790649
10,695,1026,5240,1768,10870,1026,5240,1768,10871,0,0,0,-1,0.0,0.0,7.0,0.0,5.2,5.2,5.2,5.2,28.0,24.0,24.0,24.0,0.20408804714679718,-0.029834294691681862,0.2544479966163635,0.7943152785301208
