step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,574,1816,4884,749,11811,1816,4885,749,11812,0,-1,0,-1,13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,27.0,25.0,24.0,-0.3694153130054474,-0.839449405670166,-0.3502662181854248,-0.7910612225532532
2,575,1953,4961,873,11860,1906,4924,866,11836,47,37,7,24,31.0,22.0,28.0,17.0,5.2,5.2,5.2,5.2,31.0,27.0,25.0,24.0,0.9194098114967346,0.5153212547302246,0.8320233821868896,0.3276832401752472
3,576,1958,4968,907,11944,1906,4924,884,11857,52,44,23,87,34.0,26.0,80.0,62.0,5.2,5.1,5.0,5.1,31.0,27.0,25.0,24.0,0.03848811239004135,0.04700877144932747,0.23151059448719025,0.5660263895988464
4,577,1842,4988,1037,11872,1830,4955,992,11811,12,33,45,61,15.0,23.0,202.0,39.0,5.1,5.1,4.9,5.1,31.0,27.0,25.0,24.0,-0.7793576717376709,0.13837358355522156,0.8714953660964966,-0.48306939005851746
5,578,1780,4901,972,11994,1778,4902,961,11843,2,-1,11,151,13.0,0.0,34.0,146.0,5.1,5.2,5.2,4.9,31.0,27.0,25.0,24.0,-0.41646817326545715,-0.5855064392089844,-0.43393588066101074,0.8190775513648987
6,579,1788,4910,876,12000,1782,4910,870,11917,6,0,6,83,13.0,11.0,23.0,57.0,5.1,5.2,5.2,5.2,31.0,27.0,25.0,24.0,0.057631976902484894,0.06634542346000671,-0.6420489549636841,0.04421740397810936
7,580,1678,4945,742,12124,1676,4945,735,12056,2,0,7,68,13.0,0.0,25.0,54.0,5.0,5.2,5.2,5.1,31.0,27.0,25.0,24.0,-0.738348126411438,0.236392080783844,-0.893968403339386,0.8319073915481567
8,581,1663,4943,731,12180,1663,4943,726,12074,0,0,5,106,12.0,0.0,20.0,83.0,5.1,5.2,5.2,5.2,31.0,27.0,25.0,24.0,-0.5066253542900085,-0.07795296609401703,-0.07442537695169449,0.37774381041526794
9,582,1792,4967,800,12191,1774,4966,756,12071,18,1,44,120,17.0,12.0,197.0,97.0,5.1,5.0,4.9,5.1,31.0,27.0,25.0,24.0,0.8606146574020386,0.1644243448972702,0.463857501745224,0.07748514413833618
10,583,1856,5073,840,12042,1811,5030,809,11996,45,43,31,46,30.0,27.0,123.0,28.0,5.1,5.1,5.1,5.2,31.0,27.0,25.0,24.0,0.42801836133003235,0.7076758146286011,0.26920947432518005,-0.9938279986381531
11,584,1743,5141,966,11988,1728,5090,919,11912,15,51,47,76,16.0,32.0,214.0,51.0,5.1,5.0,4.6,5.1,31.0,27.0,25.0,24.0,-0.7576149702072144,0.4599144160747528,0.8452553749084473,-0.3638216257095337
12,585,1633,5258,884,12105,1621,5216,874,11956,12,42,10,149,16.0,27.0,34.0,137.0,5.2,5.1,5.1,5.0,31.0,27.0,25.0,24.0,-0.735363245010376,0.7818293571472168,-0.5470125675201416,0.7828318476676941
13,586,1630,5329,816,12200,1615,5257,801,12038,15,72,15,162,16.0,57.0,50.0,156.0,5.1,5.1,4.9,4.8,31.0,27.0,25.0,24.0,-0.023234104737639427,0.4771134555339813,-0.4552629590034485,0.6380685567855835
14,587,1688,5183,675,12108,1676,5180,672,12088,12,3,3,20,15.0,12.0,17.0,16.0,5.2,5.2,5.2,5.2,31.0,27.0,25.0,24.0,0.3885968327522278,-0.9772189259529114,-0.9449428915977478,-0.616623044013977
15,588,1787,5157,698,12045,1736,5146,690,12042,51,11,8,3,33.0,13.0,27.0,11.0,5.2,5.2,5.2,5.2,31.0,27.0,25.0,24.0,0.6607763767242432,-0.17844891548156738,0.15926185250282288,-0.4265563488006592
16,589,1711,5206,581,12138,1708,5187,580,12134,3,19,1,4,14.0,15.0,14.0,12.0,5.2,5.2,5.2,5.2,31.0,27.0,25.0,24.0,-0.5070415735244751,0.3310396075248718,-0.7862553596496582,0.6232248544692993
17,590,1709,5179,655,12009,1708,5174,652,12010,1,5,3,-1,12.0,12.0,16.0,4.0,5.2,5.2,5.2,5.2,31.0,27.0,25.0,24.0,-0.09887155890464783,-0.9098182916641235,0.4992091655731201,-0.8613743185997009
18,591,1683,5162,650,11982,1682,5162,650,11983,1,0,0,-1,13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,27.0,25.0,24.0,-0.8995993733406067,-0.5943013429641724,-0.1885336935520172,-0.9108175039291382
19,592,1684,5024,508,12016,1682,5024,509,12016,2,0,-1,0,13.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,30.0,27.0,25.0,24.0,0.007722998969256878,-0.9212130308151245,-0.9518319964408875,0.23153308033943176
20,593,1709,5098,480,12004,1708,5098,481,12006,1,0,-1,-2,13.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,30.0,27.0,25.0,24.0,0.16676746308803558,0.4995540976524353,-0.9637735486030579,-0.41315773129463196
21,594,1594,5210,623,11901,1595,5210,623,11900,-1,0,0,1,0.0,0.0,0.0,3.0,5.2,5.2,5.2,5.2,30.0,26.0,25.0,24.0,-0.768368661403656,0.7478801608085632,0.9556487798690796,-0.6884711980819702
22,595,1565,5190,601,11878,1566,5190,601,11878,-1,0,0,0,0.0,0.0,0.0,-8.0,5.2,5.2,5.2,5.2,30.0,27.0,25.0,24.0,-0.9800406098365784,-0.6976969242095947,-0.7580116987228394,-0.77520751953125
23,596,1640,5084,715,11792,1641,5083,715,11793,-1,1,0,-1,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,26.0,25.0,24.0,0.5002425312995911,-0.7132494449615479,0.7639492154121399,-0.5766280889511108
24,597,1545,5121,762,11699,1546,5120,762,11700,-1,1,0,-1,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,26.0,25.0,24.0,-0.6352909803390503,0.24885739386081696,0.31987133622169495,-0.6241697072982788
25,598,1603,5022,895,11561,1603,5021,894,11561,0,1,1,0,7.0,12.0,14.0,0.0,5.2,5.2,5.2,5.2,30.0,26.0,25.0,24.0,0.39210328459739685,-0.662253737449646,0.8919134140014648,-0.9215903282165527
26,599,1474,5049,1041,11634,1474,5048,1041,11630,0,1,0,4,0.0,12.0,15.0,12.0,5.2,5.2,5.2,5.2,30.0,26.0,25.0,24.0,-0.8609223961830139,0.18352216482162476,0.9757491946220398,0.491975873708725
27,600,1623,5029,1177,11671,1611,5029,1149,11628,12,0,28,43,15.0,0.0,107.0,27.0,5.2,5.0,5.0,5.2,30.0,26.0,25.0,24.0,0.9967060089111328,-0.13553397357463837,0.9098206162452698,0.24906903505325317
28,601,1562,5029,1322,11538,1560,5029,1292,11491,2,0,30,47,14.0,0.0,118.0,29.0,5.2,5.2,5.0,5.2,30.0,26.0,25.0,24.0,-0.40970543026924133,0.005854718387126923,0.9678983688354492,-0.8915812969207764
29,602,1535,5000,1354,11662,1533,5001,1307,11495,2,-1,47,167,12.0,0.0,213.0,166.0,5.0,4.9,5.0,5.1,30.0,26.0,25.0,24.0,-0.9282156229019165,-0.9785523414611816,0.21740379929542542,0.8301621675491333
30,603,1524,4977,1295,11650,1524,4977,1287,11504,0,0,8,146,0.0,0.0,26.0,133.0,4.9,5.2,5.2,5.2,30.0,26.0,25.0,24.0,-0.3700595796108246,-0.7829136848449707,-0.3983868956565857,-0.08179990947246552
31,604,1472,5106,1292,11514,1471,5106,1286,11497,1,0,6,17,12.0,0.0,23.0,15.0,5.2,5.2,5.2,5.2,30.0,26.0,26.0,24.0,-0.35258856415748596,0.8649572134017944,-0.026269923895597458,-0.9123745560646057
32,605,1341,5234,1234,11380,1342,5234,1234,11380,-1,0,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,26.0,25.0,24.0,-0.875625491142273,0.8540457487106323,-0.3907143175601959,-0.8959817290306091
