step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,23,724,2033,999,2923,724,2024,999,2924,0,9,0,-1,8.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.4270462095737457,0.4072704315185547,0.45666083693504333,-0.8389320373535156
2,24,718,2007,975,2918,718,2007,975,2921,0,0,0,-3,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.20080719888210297,-0.8887758255004883,-0.8144893050193787,-0.1672661453485489
3,25,787,2019,945,2939,766,2004,945,2934,21,15,0,5,21.0,15.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,0.46533310413360596,0.08105437457561493,-0.2037903517484665,0.14039738476276398
4,26,714,2166,854,2951,701,2095,855,2933,13,71,-1,18,17.0,47.0,0.0,17.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.4913266897201538,0.9855858683586121,-0.6125462651252747,0.0861983448266983
5,27,602,2023,790,3041,602,2023,790,3041,0,0,0,0,6.0,0.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.749726414680481,-0.9565221071243286,-0.4285614490509033,0.6038578748703003
6,28,459,2131,860,2903,458,2132,861,2904,1,-1,-1,-1,16.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.9588701128959656,0.7241425514221191,0.4674668610095978,-0.9263340830802917
7,29,455,2131,850,2881,456,2132,851,2882,-1,-1,-1,-1,-13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.1561649739742279,-0.008081856183707714,-0.363297700881958,-0.7569155097007751
8,30,493,2099,997,2795,493,2100,997,2795,0,-1,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,0.25459831953048706,-0.21846795082092285,0.984207272529602,-0.5749285221099854
9,31,468,2235,1052,2662,468,2231,1052,2663,0,4,0,-1,0.0,12.0,20.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.1688094288110733,0.9090670347213745,0.37059733271598816,-0.8866932392120361
10,32,440,2206,1091,2542,441,2206,1091,2542,-1,0,0,0,0.0,-7.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.9618712663650513,-0.9970863461494446,0.2650741934776306,-0.8009786605834961
