step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,966,-864,4469,3716,6909,-864,4469,3717,6909,0,0,-1,0,0.0,-2.0,0.0,0.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.6170792579650879,0.7958523035049438,-0.8635133504867554,-0.9958235025405884
2,967,-737,4581,3834,6944,-736,4582,3833,6944,-1,-1,1,0,0.0,-1.0,1.0,8.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.8473618030548096,0.7473986148834229,0.7879226207733154,0.23731811344623566
3,968,-699,4469,3809,6917,-698,4469,3809,6917,-1,0,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.25910091400146484,-0.7509682178497314,-0.8425281047821045,-0.9004839062690735
4,969,-718,4447,3821,7021,-717,4447,3820,7022,-1,0,1,-1,0.0,-4.0,6.0,0.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,-0.6527179479598999,-0.756641149520874,0.08106143772602081,0.6978499293327332
5,970,-727,4435,3843,7072,-725,4437,3843,7073,-2,-2,0,-1,-13.0,-12.0,16.0,0.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,-0.3102206587791443,-0.4188618063926697,0.1529925912618637,0.34481167793273926
6,971,-867,4541,3818,7044,-867,4541,3818,7046,0,0,0,-2,0.0,0.0,0.0,-12.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,-0.9368840456008911,0.7082935571670532,-0.8369579315185547,-0.9415808916091919
7,972,-1013,4624,3922,7034,-1013,4625,3923,7035,0,-1,-1,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,-0.9753170609474182,0.555288553237915,0.6952741146087646,-0.07135658711194992
8,973,-1018,4596,3918,7005,-1018,4597,3919,7006,0,-1,-1,-1,0.0,0.0,0.0,-4.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,-0.19259387254714966,-0.961175262928009,-0.16429920494556427,-0.9909907579421997
9,974,-1038,4569,4041,7062,-1038,4571,4041,7063,0,-2,0,-1,0.0,-12.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.6760184168815613,-0.9216082096099854,0.8213583827018738,0.3848441541194916
10,975,-999,4557,4115,7020,-999,4558,4116,7021,0,-1,-1,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.26269611716270447,-0.08606643974781036,0.49742522835731506,-0.2816481590270996
11,976,-937,4408,4128,6985,-936,4407,4128,6986,-1,1,0,-1,0.0,11.0,15.0,0.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.41527169942855835,-0.9936045408248901,0.09040050953626633,-0.2354845553636551
12,977,-801,4410,4104,6977,-801,4407,4105,6980,0,3,-1,-3,0.0,12.0,0.0,-13.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.9104043841362,0.0194618571549654,-0.8202148675918579,-0.28073224425315857
13,978,-750,4268,4086,6952,-749,4268,4087,6952,-1,0,-1,0,0.0,13.0,0.0,-2.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.3461887538433075,-0.9475711584091187,-0.6331875920295715,-0.8439789414405823
14,979,-762,4267,4198,6810,-761,4268,4199,6809,-1,-1,-1,1,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.4300905764102936,-0.05849970132112503,0.7518776059150696,-0.9522004127502441
15,980,-645,4411,4258,6665,-644,4411,4258,6665,-1,0,0,0,-1.0,0.0,15.0,11.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.783973217010498,0.966532289981842,0.40048906207084656,-0.972552478313446
16,981,-662,4404,4231,6637,-661,4405,4232,6638,-1,-1,-1,-1,0.0,-12.0,0.0,-12.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.5938265323638916,-0.23552297055721283,-0.9326983690261841,-0.9550434947013855
17,982,-687,4398,4101,6707,-686,4398,4102,6707,-1,0,-1,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.8651462197303772,-0.20216187834739685,-0.8715498447418213,0.4730554521083832
18,983,-561,4513,4080,6679,-560,4513,4081,6680,-1,0,-1,-1,0.0,0.0,0.0,-7.0,5.2,5.2,5.2,5.2,25.0,22.0,23.0,23.0,0.8430076837539673,0.7675782442092896,-0.7131252288818359,-0.9493505358695984
19,984,-589,4501,4055,6653,-588,4501,4056,6653,-1,0,-1,0,0.0,0.0,0.0,-1.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.9442277550697327,-0.4193126857280731,-0.837020218372345,-0.8770060539245605
20,985,-616,4620,4110,6599,-615,4621,4110,6599,-1,-1,0,0,0.0,0.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.18346157670021057,0.7954968810081482,0.36708009243011475,-0.3624313473701477
21,986,-674,4659,4086,6570,-673,4660,4087,6570,-1,-1,-1,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.38980594277381897,0.26566240191459656,-0.8034445643424988,-0.9985811114311218
22,987,-756,4711,4058,6566,-755,4711,4059,6567,-1,0,-1,-1,0.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.5514911413192749,0.35249555110931396,-0.9660190343856812,-0.14195437729358673
23,988,-742,4565,4198,6622,-741,4566,4199,6621,-1,-1,-1,1,0.0,7.0,2.0,10.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.09628079831600189,-0.9768543839454651,0.9380436539649963,0.3738849461078644
24,989,-770,4554,4127,6727,-770,4556,4128,6728,0,-2,-1,-1,0.0,-12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.9595991373062134,-0.3714515268802643,-0.4774629771709442,0.7061346769332886
25,990,-724,4473,4230,6810,-723,4473,4231,6810,-1,0,-1,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.3087785243988037,-0.5407559871673584,0.6921359300613403,0.5547598600387573
26,991,-748,4458,4346,6670,-747,4460,4347,6671,-1,-2,-1,-1,0.0,-13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.8043374419212341,-0.5210826992988586,0.7743735313415527,-0.9387390613555908
27,992,-744,4584,4488,6751,-743,4585,4487,6751,-1,-1,1,0,0.0,0.0,15.0,4.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.032617438584566116,0.8463783264160156,0.948818564414978,0.5449742078781128
