step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
70,777,20.0,84.0,0.0,16.0,5.2,5.2,5.2,5.2,41.0,38.0,32.0,30.0
71,778,71.0,145.0,0.0,13.0,5.1,5.0,5.2,5.2,41.0,38.0,32.0,30.0
72,779,28.0,180.0,16.0,34.0,5.1,5.0,5.1,5.2,41.0,38.0,32.0,30.0
73,780,19.0,32.0,20.0,14.0,5.2,5.1,5.2,5.2,41.0,38.0,32.0,30.0
74,781,26.0,80.0,88.0,21.0,5.2,5.1,5.0,5.2,41.0,38.0,32.0,30.0
75,782,13.0,13.0,19.0,19.0,5.2,5.2,5.2,5.2,41.0,38.0,32.0,30.0
76,783,16.0,56.0,19.0,29.0,5.2,5.2,5.1,5.2,41.0,38.0,32.0,30.0
77,784,17.0,70.0,0.0,17.0,5.2,5.1,5.2,5.2,41.0,38.0,32.0,30.0
78,785,120.0,105.0,0.0,26.0,5.0,5.2,5.0,5.0,41.0,38.0,32.0,30.0
79,786,210.0,36.0,0.0,13.0,5.1,5.2,5.2,5.2,41.0,38.0,32.0,30.0
80,787,104.0,24.0,0.0,12.0,5.2,5.2,5.2,5.2,41.0,38.0,32.0,30.0
81,788,86.0,25.0,0.0,18.0,5.1,5.1,5.2,5.2,41.0,38.0,32.0,30.0
82,789,63.0,18.0,0.0,17.0,5.1,5.2,5.2,5.2,41.0,37.0,32.0,30.0
83,790,13.0,11.0,0.0,0.0,5.2,5.2,5.2,5.2,41.0,37.0,32.0,30.0
84,791,0.0,10.0,0.0,11.0,5.2,5.2,5.2,5.2,41.0,37.0,32.0,30.0
85,792,32.0,14.0,0.0,15.0,5.2,5.2,5.2,5.2,41.0,37.0,32.0,30.0
86,793,0.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,41.0,37.0,32.0,30.0
87,794,0.0,-11.0,0.0,12.0,5.2,5.2,5.2,5.2,41.0,37.0,32.0,30.0
88,795,0.0,0.0,1.0,0.0,5.2,5.2,5.2,5.2,41.0,37.0,32.0,30.0
89,796,31.0,32.0,0.0,11.0,5.2,5.2,5.2,5.3,40.0,37.0,32.0,30.0
90,797,0.0,0.0,15.0,-11.0,5.2,5.2,5.2,5.3,40.0,37.0,32.0,30.0
91,798,0.0,-2.0,0.0,11.0,5.2,5.2,5.2,5.3,40.0,37.0,32.0,30.0
92,799,12.0,11.0,0.0,0.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,30.0
93,800,14.0,10.0,0.0,12.0,5.2,5.2,5.2,5.3,40.0,37.0,32.0,30.0
94,801,0.0,10.0,0.0,-12.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,30.0
95,802,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,30.0
96,803,12.0,0.0,-7.0,-12.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,30.0
97,804,-13.0,0.0,0.0,12.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,30.0
98,805,14.0,13.0,0.0,12.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,30.0
99,806,12.0,10.0,20.0,23.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,30.0
100,807,13.0,10.0,18.0,31.0,5.1,5.2,5.2,5.2,40.0,37.0,32.0,29.0
101,808,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,29.0
102,809,9.0,0.0,-2.0,-12.0,5.2,5.2,5.2,5.2,40.0,37.0,32.0,29.0
103,810,14.0,26.0,22.0,23.0,5.2,5.2,5.2,5.2,40.0,37.0,31.0,29.0
104,811,53.0,78.0,0.0,12.0,5.2,5.1,5.1,5.2,40.0,37.0,31.0,29.0
105,812,41.0,12.0,0.0,16.0,5.2,5.2,5.2,5.2,40.0,37.0,31.0,29.0
106,813,14.0,22.0,0.0,12.0,5.2,5.2,5.2,5.2,39.0,37.0,31.0,29.0
107,814,18.0,11.0,0.0,13.0,5.2,5.2,5.2,5.2,39.0,36.0,31.0,29.0
108,815,95.0,49.0,0.0,24.0,5.2,5.2,5.1,5.1,39.0,36.0,31.0,29.0
109,816,51.0,210.0,0.0,33.0,5.1,5.0,5.0,5.2,39.0,36.0,31.0,29.0
110,817,17.0,73.0,0.0,17.0,5.2,5.2,5.1,5.2,39.0,36.0,31.0,29.0
111,818,139.0,204.0,15.0,13.0,5.1,4.9,5.0,5.2,39.0,36.0,31.0,29.0
112,819,28.0,318.0,0.0,16.0,5.1,4.9,4.7,5.1,39.0,36.0,31.0,29.0
113,820,45.0,315.0,0.0,20.0,5.1,4.7,4.7,5.2,39.0,37.0,31.0,29.0
114,821,18.0,88.0,23.0,39.0,5.2,5.2,5.0,5.2,39.0,37.0,31.0,29.0
115,822,19.0,62.0,0.0,18.0,5.2,5.2,5.1,5.2,39.0,37.0,31.0,29.0
116,823,84.0,164.0,0.0,31.0,5.1,5.1,5.1,5.2,39.0,37.0,31.0,29.0
117,824,118.0,125.0,19.0,42.0,5.0,5.1,5.1,5.2,39.0,37.0,31.0,29.0
