step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,157,-2026,3449,2836,1375,-2025,3448,2836,1375,-1,1,0,0,13.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.6406459808349609,0.576024055480957,-0.8343578577041626,-0.9850624203681946
2,158,-2111,3574,2947,1252,-2111,3573,2947,1251,0,1,0,1,2.0,12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.5669174194335938,0.8351511359214783,0.742436945438385,-0.8255332112312317
3,159,-2062,3547,3009,1146,-2062,3548,3009,1147,0,-1,0,-1,0.0,-12.0,19.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.328326016664505,-0.18139460682868958,0.41869059205055237,-0.7125515341758728
4,160,-2087,3536,3085,1033,-2087,3536,3084,1033,0,0,1,0,0.0,0.0,20.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.8604610562324524,-0.37143218517303467,0.512467086315155,-0.7571017742156982
5,161,-1943,3522,3130,895,-1943,3522,3129,895,0,0,1,0,-1.0,0.0,21.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.9658869504928589,-0.09942428022623062,0.3048871159553528,-0.9233543276786804
6,162,-1859,3668,3243,760,-1859,3669,3243,759,0,-1,0,1,-1.0,0.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.56174635887146,0.9762606620788574,0.7544039487838745,-0.9065935015678406
7,163,-2004,3671,3218,739,-2003,3669,3218,740,-1,2,0,-1,0.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.9702361226081848,0.021854430437088013,-0.860260546207428,-0.7303060293197632
8,164,-2032,3651,3306,791,-2031,3652,3306,791,-1,-1,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.960735023021698,-0.6837920546531677,0.5915728807449341,0.34833458065986633
9,165,-2046,3623,3441,819,-2045,3624,3441,808,-1,-1,0,11,0.0,0.0,21.0,16.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.46878257393836975,-0.9457955360412598,0.9064401388168335,0.1903468370437622
10,166,-1986,3506,3504,747,-1986,3505,3504,747,0,1,0,0,0.0,11.0,20.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.40406906604766846,-0.7836602330207825,0.4258943498134613,-0.48101934790611267
11,167,-1951,3366,3523,625,-1951,3365,3523,624,0,1,0,1,0.0,12.0,21.0,4.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.23928260803222656,-0.936092734336853,0.13126446306705475,-0.8171305656433105
12,168,-1979,3344,3394,740,-1979,3344,3394,740,0,0,0,0,0.0,-10.0,21.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.9546645283699036,-0.7641991376876831,-0.8637600541114807,0.7671570777893066
13,169,-2004,3328,3537,611,-2003,3329,3538,610,-1,-1,-1,1,0.0,-12.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.8440879583358765,-0.5580928325653076,0.9570659399032593,-0.8619729280471802
14,170,-2027,3322,3519,583,-2026,3325,3519,583,-1,-3,0,0,0.0,-12.0,-2.0,-8.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.7974320650100708,-0.20727448165416718,-0.6299285888671875,-0.9524682760238647
15,171,-2170,3425,3512,710,-2170,3426,3513,710,0,-1,-1,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.9583141207695007,0.6921654939651489,-0.051142118871212006,0.8483562469482422
16,172,-2173,3400,3636,611,-2173,3401,3636,611,0,-1,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.12578381597995758,-0.833543062210083,0.8312775492668152,-0.6605269908905029
17,173,-2261,3471,3709,759,-2261,3460,3706,738,0,11,3,21,0.0,13.0,24.0,18.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.5930644273757935,0.4782901108264923,0.4876365661621094,0.9922171831130981
18,174,-2364,3550,3791,778,-2364,3521,3779,737,0,29,12,41,0.0,18.0,43.0,29.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,-0.6876437067985535,0.5314873456954956,0.5528378486633301,0.1314169019460678
19,175,-2346,3622,3855,657,-2346,3600,3848,644,0,22,7,13,0.0,17.0,33.0,16.0,5.2,5.2,5.2,5.2,24.0,22.0,24.0,24.0,0.1255202740430832,0.48449939489364624,0.42815691232681274,-0.8069708347320557
