step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,457,2308,4716,-680,12805,2308,4715,-679,12806,0,1,-1,-1,0.0,4.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.23989170789718628,-0.6047768592834473,-0.7016832828521729,-0.8943329453468323
2,458,2373,4585,-708,12776,2373,4585,-708,12778,0,0,0,-2,13.0,12.0,0.0,-11.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,0.4343080222606659,-0.8752273917198181,-0.9480794668197632,-0.9791481494903564
3,459,2326,4732,-733,12748,2324,4726,-733,12749,2,6,0,-1,13.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.3184710144996643,0.9835091829299927,-0.8589891195297241,-0.9347871541976929
4,460,2315,4769,-759,12728,2313,4747,-759,12728,2,22,0,0,13.0,17.0,0.0,-1.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.07824456691741943,0.24725341796875,-0.8751204013824463,-0.6719179153442383
5,461,2215,4891,-650,12583,2208,4863,-649,12584,7,28,-1,-1,14.0,19.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.6694439053535461,0.8135514855384827,0.7294697761535645,-0.9702115058898926
6,462,2261,4991,-662,12560,2211,4905,-661,12562,50,86,-1,-2,33.0,73.0,0.0,-11.0,5.1,5.2,5.2,5.2,32.0,28.0,25.0,24.0,0.3112071454524994,0.6717510223388672,-0.4037702679634094,-0.7685736417770386
7,463,2373,4899,-665,12533,2260,4869,-664,12534,113,30,-1,-1,96.0,21.0,0.0,-11.0,5.1,5.2,5.2,5.2,32.0,28.0,25.0,24.0,0.7466914653778076,-0.6169193983078003,-0.10313265770673752,-0.9331275820732117
8,464,2340,4830,-606,12569,2288,4818,-607,12570,52,12,1,-1,34.0,14.0,14.0,0.0,5.1,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.22151371836662292,-0.4619545638561249,0.39355263113975525,0.24107682704925537
9,465,2239,4843,-626,12550,2238,4833,-625,12551,1,10,-1,-1,13.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.6737692356109619,0.09180223196744919,-0.6723330020904541,-0.6477704048156738
10,466,2211,4835,-653,12522,2210,4834,-652,12523,1,1,-1,-1,13.0,12.0,0.0,-9.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.9364914894104004,-0.28259778022766113,-0.9152566194534302,-0.9596977829933167
11,467,2309,4713,-626,12508,2308,4712,-625,12509,1,1,-1,-1,13.0,12.0,0.0,-12.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,0.6594218611717224,-0.8162999153137207,0.182443305850029,-0.09747997671365738
12,468,2223,4730,-569,12487,2223,4728,-568,12487,0,2,-1,0,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.5768585205078125,0.1146140918135643,0.3826809823513031,-0.144752636551857
13,469,2202,4726,-613,12592,2202,4726,-612,12593,0,0,-1,-1,0.0,-4.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,-0.7106149196624756,-0.15546227991580963,-0.2965798079967499,0.7014855146408081
14,470,2220,4607,-641,12568,2220,4607,-641,12569,0,0,0,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,25.0,24.0,0.1220756471157074,-0.793718695640564,-0.9606698155403137,-0.8130824565887451
15,471,2281,4563,-503,12432,2281,4564,-503,12431,0,-1,0,1,0.0,0.0,9.0,1.0,5.2,5.2,5.2,5.2,32.0,28.0,24.0,24.0,0.40909987688064575,-0.2996406853199005,0.9218081831932068,-0.9073538780212402
16,472,2260,4550,-530,12419,2260,4551,-529,12419,0,-1,-1,0,0.0,-1.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,28.0,24.0,24.0,-0.7087198495864868,-0.44073325395584106,-0.9036592841148376,-0.4341508150100708
17,473,2232,4543,-435,12357,2232,4543,-434,12357,0,0,-1,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.9355391263961792,-0.24535541236400604,0.6392714977264404,-0.4148426651954651
18,474,2200,4662,-455,12354,2200,4663,-455,12354,0,-1,0,0,0.0,0.0,0.0,-6.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.21664577722549438,0.795779824256897,-0.6721640825271606,-0.10982954502105713
19,475,2092,4800,-471,12335,2093,4800,-471,12335,-1,0,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,25.0,24.0,-0.724877119064331,0.9236277341842651,-0.5493715405464172,-0.6389881372451782
20,476,2158,4884,-489,12329,2149,4874,-489,12335,9,10,0,-6,14.0,14.0,0.0,-12.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,0.4453471302986145,0.5609510540962219,-0.6050851941108704,-0.208919495344162
21,477,2140,4872,-357,12216,2139,4873,-357,12216,1,-1,0,0,13.0,0.0,15.0,10.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.6000336408615112,-0.42469197511672974,0.8828595280647278,-0.756995439529419
22,478,2115,4843,-451,12318,2115,4843,-451,12318,0,0,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.83643639087677,-0.969482421875,-0.6278218030929565,0.6834183931350708
23,479,2091,4843,-364,12222,2092,4843,-363,12223,-1,0,-1,-1,-3.0,0.0,12.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.8038572072982788,-0.003394024446606636,0.5862224102020264,-0.6442508697509766
24,480,2067,4822,-393,12326,2068,4822,-392,12326,-1,0,-1,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.8014252781867981,-0.7110835313796997,-0.19342051446437836,0.6958677768707275
25,481,2207,4678,-408,12307,2207,4678,-408,12308,0,0,0,-1,0.0,0.0,0.0,-12.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,0.938220202922821,-0.9661716818809509,-0.5275214910507202,-0.6380824446678162
26,482,2316,4577,-427,12288,2316,4577,-426,12289,0,0,-1,-1,0.0,12.0,0.0,-12.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,0.7305983304977417,-0.678666353225708,-0.6582552194595337,-0.6358122825622559
27,483,2300,4552,-421,12177,2300,4553,-421,12178,0,-1,0,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.5480526089668274,-0.8472424745559692,0.04216901585459709,-0.7409104108810425
28,484,2240,4643,-275,12074,2240,4644,-275,12074,0,-1,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.4000389873981476,0.6102299094200134,0.9734218716621399,-0.6891241669654846
29,485,2214,4625,-284,12055,2214,4626,-284,12055,0,-1,0,0,0.0,-2.0,0.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.8722006678581238,-0.607697606086731,-0.3087468147277832,-0.6340678334236145
30,486,2069,4669,-258,12057,2070,4670,-258,12056,-1,-1,0,1,0.0,10.0,3.0,11.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,-0.9669244289398193,0.2953212559223175,0.17420807480812073,0.014672388322651386
31,487,2030,4715,-277,12030,2030,4715,-277,12031,0,0,0,-1,0.0,2.0,0.0,-3.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,-0.2654329240322113,0.308724969625473,-0.6617822051048279,-0.904193103313446
32,488,2115,4675,-218,12050,2115,4675,-217,12049,0,0,-1,1,0.0,-3.0,1.0,10.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,0.5669478178024292,-0.26690447330474854,0.39592811465263367,0.1371907740831375
33,489,2138,4801,-99,11925,2136,4799,-100,11925,2,2,1,0,13.0,12.0,15.0,0.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,0.15680848062038422,0.8439552187919617,0.7990012168884277,-0.8390392661094666
34,490,2017,4900,-117,11919,2017,4899,-117,11920,0,1,0,-1,0.0,13.0,0.0,-11.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,-0.8112224340438843,0.6617178916931152,-0.6017998456954956,-0.23269151151180267
35,491,2143,5013,32,11987,2077,4946,30,11987,66,67,2,0,46.0,43.0,16.0,10.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,0.8435779809951782,0.7577687501907349,0.996275007724762,0.4570995271205902
36,492,2211,5004,27,11964,2096,4945,27,11965,115,59,0,-1,102.0,37.0,16.0,-11.0,5.1,5.2,5.1,5.1,31.0,27.0,24.0,24.0,0.45721837878227234,-0.06178142502903938,-0.17745748162269592,-0.7860538959503174
37,493,2350,4954,0,11938,2170,4898,-1,11939,180,56,1,-1,196.0,35.0,16.0,-12.0,4.9,5.1,5.1,5.1,31.0,27.0,24.0,24.0,0.9310644865036011,-0.3337197005748749,-0.9270540475845337,-0.8854752779006958
38,494,2459,4806,105,11811,2298,4748,100,11812,161,58,5,-1,165.0,37.0,22.0,0.0,4.9,5.1,5.2,4.8,31.0,27.0,24.0,24.0,0.7268688678741455,-0.987729012966156,0.7053540945053101,-0.8517358303070068
39,495,2567,4704,104,11800,2401,4645,100,11804,166,59,4,-4,173.0,38.0,20.0,-11.0,5.1,5.2,5.2,4.8,32.0,27.0,24.0,24.0,0.7236399054527283,-0.6855781078338623,-0.05604447051882744,-0.3715943396091461
40,496,2421,4745,64,11690,2392,4646,63,11691,29,99,1,-1,22.0,76.0,16.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.9774667620658875,0.273455947637558,-0.27329763770103455,-0.7355327606201172
41,497,2399,4616,73,11793,2393,4607,71,11794,6,9,2,-1,14.0,14.0,18.0,0.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,-0.14854170382022858,-0.8607540130615234,0.06404288858175278,0.6906672716140747
42,498,2533,4498,170,11801,2489,4484,168,11799,44,14,2,2,29.0,15.0,18.0,11.0,5.2,5.2,5.2,5.2,32.0,27.0,24.0,24.0,0.898425817489624,-0.7896969318389893,0.6481987237930298,0.0543384924530983
43,499,2404,4643,267,11745,2388,4580,265,11746,16,63,2,-1,16.0,41.0,18.0,0.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,-0.8639213442802429,0.9694584608078003,0.6490218043327332,-0.3780616819858551
44,500,2335,4575,360,11796,2333,4575,359,11797,2,0,1,-1,14.0,12.0,17.0,0.0,5.2,5.2,5.2,5.2,31.0,27.0,24.0,24.0,-0.4660554826259613,-0.45580658316612244,0.6200594902038574,0.3437972366809845
