step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
94,6362,-4.0,0.0,-2.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
95,6363,0.0,12.0,14.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
96,6364,-13.0,-13.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
97,6365,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
98,6366,0.0,13.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
99,6367,0.0,13.0,-4.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
100,6368,0.0,0.0,0.0,0.0,5.2,5.3,5.2,5.2,24.0,23.0,22.0,22.0
101,6369,0.0,0.0,12.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
102,6370,0.0,13.0,-7.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
103,6371,-5.0,13.0,14.0,14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
104,6372,-14.0,-13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
105,6373,0.0,0.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
106,6374,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
107,6375,0.0,12.0,8.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
108,6376,6.0,14.0,0.0,-6.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
109,6377,0.0,15.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
110,6378,0.0,14.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
111,6379,0.0,15.0,0.0,-11.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
112,6380,0.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
113,6381,-1.0,15.0,-7.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
114,6382,0.0,14.0,14.0,-9.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
115,6383,0.0,14.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
116,6384,0.0,14.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
117,6385,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
118,6386,0.0,11.0,16.0,-8.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
119,6387,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
120,6388,0.0,13.0,-8.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
121,6389,0.0,-1.0,-15.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
122,6390,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
123,6391,0.0,12.0,15.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
124,6392,0.0,13.0,-13.0,14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
125,6393,-13.0,-2.0,13.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
126,6394,0.0,14.0,-2.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
127,6395,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
128,6396,4.0,13.0,15.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
129,6397,0.0,14.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
130,6398,13.0,12.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
131,6399,0.0,12.0,-16.0,-3.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
132,6400,0.0,13.0,-7.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
133,6401,-1.0,13.0,0.0,-5.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
134,6402,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
135,6403,-2.0,0.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
136,6404,0.0,13.0,0.0,-1.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
137,6405,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
138,6406,0.0,13.0,-15.0,-15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
139,6407,0.0,12.0,-4.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
140,6408,0.0,12.0,-3.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
141,6409,0.0,14.0,-1.0,14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
142,6410,0.0,13.0,-1.0,8.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,23.0
143,6411,0.0,13.0,0.0,0.0,5.2,5.3,5.2,5.2,24.0,23.0,22.0,22.0
144,6412,-13.0,13.0,-2.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,23.0
145,6413,-15.0,-2.0,0.0,-6.0,5.2,5.3,5.2,5.2,24.0,23.0,22.0,22.0
146,6414,0.0,13.0,0.0,3.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
147,6415,0.0,0.0,-3.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
148,6416,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
149,6417,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
150,6418,0.0,13.0,-3.0,-6.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
151,6419,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
152,6420,0.0,13.0,-1.0,15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
153,6421,0.0,12.0,-8.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
154,6422,0.0,13.0,0.0,-3.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
155,6423,0.0,12.0,-3.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
156,6424,-5.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
157,6425,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
158,6426,-1.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
159,6427,-14.0,13.0,-2.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
160,6428,-14.0,0.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
161,6429,-15.0,15.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
162,6430,0.0,0.0,15.0,1.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
163,6431,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
164,6432,0.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
165,6433,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
166,6434,0.0,0.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
167,6435,0.0,0.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
168,6436,-2.0,13.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
169,6437,12.0,0.0,-3.0,-15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
170,6438,0.0,-13.0,-5.0,-15.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
171,6439,0.0,12.0,0.0,8.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
172,6440,0.0,-13.0,11.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
173,6441,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
174,6442,13.0,-2.0,-8.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
175,6443,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
176,6444,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
177,6445,0.0,13.0,11.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
178,6446,-14.0,0.0,0.0,-1.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
179,6447,0.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,23.0
180,6448,-3.0,14.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
181,6449,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
182,6450,0.0,13.0,0.0,-3.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
183,6451,0.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
184,6452,0.0,13.0,-4.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
185,6453,0.0,12.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,23.0
186,6454,13.0,0.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
187,6455,0.0,11.0,16.0,13.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
188,6456,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
189,6457,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
190,6458,0.0,13.0,-10.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
191,6459,0.0,10.0,0.0,-3.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
192,6460,0.0,10.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
193,6461,12.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
194,6462,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
195,6463,0.0,-1.0,-5.0,11.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
196,6464,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
197,6465,0.0,13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
198,6466,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,23.0,22.0,22.0
199,6467,-13.0,-12.0,-16.0,-7.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
200,6468,0.0,13.0,-15.0,-15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
