step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
61,6929,0.0,13.0,-6.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
62,6930,0.0,0.0,-18.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
63,6931,14.0,0.0,-15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
64,6932,0.0,0.0,-15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
65,6933,0.0,-13.0,-14.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,23.0,22.0
66,6934,0.0,0.0,-16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
67,6935,0.0,0.0,-16.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
68,6936,0.0,13.0,1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
69,6937,14.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
70,6938,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
71,6939,0.0,13.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
72,6940,0.0,13.0,-15.0,-3.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
73,6941,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
74,6942,0.0,13.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
75,6943,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
76,6944,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,23.0,22.0
77,6945,0.0,13.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
78,6946,-2.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
79,6947,0.0,13.0,17.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
80,6948,0.0,0.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
81,6949,0.0,12.0,-4.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
82,6950,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.3,24.0,22.0,23.0,22.0
83,6951,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
84,6952,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
85,6953,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
86,6954,-8.0,13.0,16.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
87,6955,13.0,13.0,-7.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
88,6956,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
89,6957,12.0,13.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
90,6958,0.0,13.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
91,6959,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
92,6960,12.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
93,6961,13.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
94,6962,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
95,6963,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
96,6964,13.0,13.0,-14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
97,6965,-13.0,0.0,-6.0,0.0,5.2,5.3,5.2,5.2,24.0,22.0,22.0,22.0
98,6966,0.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
99,6967,12.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
100,6968,13.0,13.0,-2.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
101,6969,0.0,13.0,0.0,-3.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
102,6970,12.0,13.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
103,6971,13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
104,6972,14.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
105,6973,14.0,0.0,0.0,0.0,5.2,5.3,5.2,5.2,24.0,22.0,22.0,22.0
106,6974,-14.0,0.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
107,6975,13.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
108,6976,0.0,0.0,0.0,-4.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
109,6977,-13.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
110,6978,13.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
111,6979,0.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
112,6980,13.0,0.0,-3.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
113,6981,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
114,6982,0.0,-13.0,15.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
115,6983,13.0,13.0,-5.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
116,6984,0.0,0.0,16.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
117,6985,14.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
118,6986,0.0,0.0,15.0,0.0,5.2,5.3,5.2,5.2,24.0,22.0,22.0,22.0
119,6987,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
120,6988,2.0,13.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
121,6989,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
122,6990,14.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
123,6991,16.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
124,6992,13.0,14.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
125,6993,7.0,14.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
126,6994,0.0,13.0,14.0,-14.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
127,6995,14.0,14.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
128,6996,12.0,13.0,-1.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
129,6997,13.0,14.0,-2.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
130,6998,16.0,14.0,-4.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
131,6999,17.0,13.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
132,7000,13.0,15.0,-1.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
133,7001,0.0,12.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
134,7002,0.0,14.0,-3.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
135,7003,16.0,15.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
136,7004,0.0,14.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
137,7005,0.0,15.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
138,7006,13.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
139,7007,15.0,15.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
140,7008,13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.3,24.0,22.0,22.0,22.0
141,7009,13.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
142,7010,0.0,0.0,0.0,-15.0,5.2,5.3,5.2,5.3,24.0,22.0,22.0,22.0
143,7011,12.0,0.0,-16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
144,7012,15.0,22.0,-6.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
145,7013,20.0,22.0,0.0,0.0,5.2,5.3,5.2,5.2,24.0,22.0,22.0,22.0
146,7014,24.0,23.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
147,7015,25.0,23.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
148,7016,15.0,24.0,-1.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
149,7017,14.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
150,7018,14.0,40.0,0.0,0.0,5.2,5.1,5.2,5.2,24.0,22.0,22.0,22.0
151,7019,14.0,25.0,-3.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
152,7020,13.0,18.0,14.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
153,7021,13.0,15.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
154,7022,0.0,13.0,-14.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
155,7023,16.0,16.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
156,7024,21.0,16.0,14.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
157,7025,22.0,14.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,22.0
158,7026,30.0,16.0,-16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
159,7027,34.0,21.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
160,7028,27.0,16.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
161,7029,39.0,45.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0
162,7030,46.0,46.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
163,7031,57.0,48.0,0.0,0.0,5.2,5.2,5.2,5.1,24.0,22.0,22.0,22.0
164,7032,60.0,50.0,0.0,-6.0,5.1,5.2,5.2,5.2,24.0,22.0,22.0,22.0
165,7033,73.0,51.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
166,7034,50.0,43.0,0.0,0.0,5.2,5.2,5.1,5.2,24.0,22.0,22.0,22.0
167,7035,15.0,145.0,-11.0,0.0,5.2,5.1,5.2,5.2,24.0,22.0,22.0,22.0
168,7036,39.0,144.0,0.0,0.0,5.2,5.0,4.9,5.2,24.0,22.0,22.0,22.0
169,7037,58.0,145.0,0.0,0.0,5.2,5.1,5.0,5.1,24.0,22.0,22.0,22.0
170,7038,26.0,29.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
171,7039,35.0,27.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
172,7040,13.0,13.0,0.0,10.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
173,7041,12.0,14.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0
174,7042,20.0,36.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
175,7043,37.0,150.0,0.0,-2.0,5.2,5.0,5.1,5.2,24.0,23.0,22.0,22.0
176,7044,14.0,221.0,14.0,0.0,5.2,5.0,4.8,5.2,24.0,23.0,22.0,22.0
177,7045,16.0,128.0,15.0,-14.0,5.2,5.0,5.0,5.2,24.0,23.0,22.0,22.0
178,7046,65.0,130.0,-1.0,-15.0,5.1,5.2,5.1,5.2,24.0,23.0,22.0,22.0
179,7047,55.0,51.0,15.0,-14.0,5.1,5.2,5.2,5.2,24.0,23.0,22.0,22.0
180,7048,24.0,135.0,0.0,0.0,5.2,5.0,5.1,5.2,24.0,23.0,22.0,22.0
181,7049,15.0,135.0,0.0,14.0,5.2,5.2,4.9,5.2,24.0,23.0,22.0,22.0
182,7050,15.0,88.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
183,7051,12.0,15.0,-1.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
184,7052,13.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
185,7053,15.0,13.0,0.0,1.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
186,7054,24.0,14.0,0.0,-3.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
187,7055,32.0,69.0,-5.0,-14.0,5.2,5.2,5.1,5.2,24.0,23.0,22.0,22.0
188,7056,55.0,192.0,16.0,0.0,5.1,5.0,5.0,5.2,24.0,23.0,22.0,22.0
189,7057,15.0,85.0,0.0,-15.0,5.2,5.1,5.2,5.2,24.0,23.0,22.0,22.0
190,7058,15.0,120.0,8.0,-14.0,5.2,5.2,5.0,5.2,24.0,23.0,22.0,22.0
191,7059,41.0,120.0,0.0,-15.0,5.1,5.2,5.1,5.1,24.0,23.0,22.0,22.0
192,7060,14.0,120.0,0.0,-14.0,5.2,5.0,5.1,5.2,24.0,23.0,22.0,22.0
193,7061,33.0,120.0,-5.0,-14.0,5.2,5.2,5.2,5.2,24.0,23.0,22.0,22.0
194,7062,54.0,43.0,-8.0,5.0,5.2,5.2,5.1,5.2,24.0,23.0,22.0,22.0
195,7063,86.0,137.0,-4.0,0.0,5.1,5.0,5.1,5.2,24.0,23.0,22.0,22.0
196,7064,110.0,141.0,16.0,-15.0,5.1,5.0,5.1,5.0,24.0,23.0,22.0,22.0
197,7065,17.0,141.0,10.0,0.0,5.2,5.0,5.0,5.2,24.0,24.0,22.0,22.0
198,7066,16.0,137.0,12.0,0.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,22.0
199,7067,24.0,78.0,-6.0,0.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,22.0
200,7068,15.0,62.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,22.0
