1,-0.0044407193377537625,193.70106201171876,5.670356321334839,300
2,-0.0033163147837285576,162.35378723144532,5.662120294570923,300
3,-0.004023037092611048,141.7656005859375,5.663557529449463,300
4,-0.003529556922512711,47.02622184753418,5.6687990665435795,300
4,-0.002407617335688883,114.8723876953125,5.667311429977417,72
1,-0.002294530313463383,249.12710571289062,5.678449916839599,300
2,-0.0003216006021148132,118.6146484375,5.685194683074951,300
1,-0.002191148659449027,268.74327392578124,5.670345497131348,200
2,-0.005384555194632412,254.42239685058593,5.660903263092041,55
1,-0.002963848535205216,182.1216278076172,5.675747966766357,200
2,-0.0046287993837722755,152.6815155029297,5.6762594223022464,200
3,-0.0023385676955797407,272.82960205078126,5.677666711807251,200
4,-0.0038070811547868287,301.67803955078125,5.679629802703857,200
5,-0.008252402969174,287.7278259277344,5.683549690246582,200
6,-0.003768537443147579,245.6042678833008,5.687572860717774,200
7,-0.005763808142387461,288.22218322753906,5.68672285079956,200
8,0.0019498242824283808,236.78519134521486,5.682455015182495,200
9,-0.006113971198101353,355.90711975097656,5.678164720535278,188
6,0.002232834772667047,330.7058807373047,5.688240814208984,200
8,-0.002292720009995719,218.13582763671874,5.692984390258789,223
11,-0.00804500697486219,169.14332122802733,5.6978847026824955,77
15,0.009442122991185898,258.80675048828124,5.699570798873902,73
17,-0.0014488305300801585,277.42615966796876,5.698474597930908,61
20,-0.007578326481325348,158.9046401977539,5.695865488052368,51
21,-0.0030789140158049124,308.23443603515625,5.690704441070556,80
22,4.360960449503182e-05,95.31710357666016,5.690490007400513,200
23,-0.0036544208074914763,111.1547622680664,5.690769338607788,200
24,-0.01281321506085078,309.7632293701172,5.693659830093384,199
26,-0.008443260367221228,305.8775604248047,5.6935924053192135,156
29,-0.01068476140499115,109.1004638671875,5.692029523849487,64
32,0.002513716091743845,163.13886260986328,5.693772029876709,76
33,0.012484863413556013,358.7559387207031,5.695072078704834,57
36,-0.0043263797379040625,63.09326858520508,5.69469633102417,54
40,-0.0026452064514160155,99.74122619628906,5.695872783660889,64
47,-0.03223183139562025,31.57204399108887,5.6949859142303465,51
55,-0.009089035581382632,24.197682571411132,5.694261884689331,54
41,-0.0016001855622107541,434.1919219970703,5.69501256942749,56
48,-0.003956335578550352,130.44904632568358,5.694590950012207,54
