step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1,441,2216,1338,3072,442,2188,1323,3021,-1,28,15,51,0.0,18.0,54.0,36.0,5.2,5.2,5.0,5.2,23.0,22.0,22.0,22.0,-0.7486856579780579,0.4512060284614563,0.7213724851608276,0.4591028690338135
2,2,412,2208,1202,3106,415,2199,1201,3088,-3,9,1,18,-16.0,13.0,21.0,18.0,5.2,5.2,5.2,5.2,23.0,22.0,22.0,22.0,-0.98245769739151,-0.29443448781967163,-0.9086346626281738,0.23294246196746826
3,3,269,2090,1234,3020,269,2091,1233,3021,0,-1,1,-1,0.0,0.0,21.0,0.0,5.2,5.2,5.2,5.2,23.0,22.0,22.0,22.0,-0.9540660381317139,-0.7907009720802307,0.21911342442035675,-0.5764452815055847
4,4,155,2176,1209,3001,156,2175,1210,3002,-1,1,-1,-1,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,23.0,22.0,22.0,22.0,-0.761914849281311,0.5791435241699219,-0.8640244007110596,-0.6361398696899414
5,5,193,2310,1181,2972,193,2310,1181,2973,0,0,0,-1,0.0,2.0,21.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0,0.2591612637042999,0.8940169811248779,-0.955020010471344,-0.9861886501312256
6,6,165,2294,1038,3085,166,2294,1039,3084,-1,0,-1,1,0.0,0.0,-7.0,13.0,5.2,5.2,5.2,5.2,23.0,22.0,22.0,22.0,-0.9603316783905029,-0.5415414571762085,-0.9550683498382568,0.7535375952720642
7,7,89,2314,1152,3229,89,2297,1139,3158,0,17,13,71,0.0,15.0,48.0,53.0,5.2,5.2,5.2,5.1,23.0,22.0,22.0,22.0,-0.507009744644165,0.13511261343955994,0.7604595422744751,0.9618397951126099
8,8,65,2304,1066,3301,65,2297,1063,3226,0,7,3,75,0.0,13.0,26.0,55.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0,-0.8166300058364868,-0.35584557056427,-0.577940821647644,0.4812242388725281
9,9,54,2277,947,3369,55,2275,943,3323,-1,2,4,46,0.0,12.0,24.0,31.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0,-0.3729936480522156,-0.9317604899406433,-0.7942464351654053,0.45543602108955383
10,10,31,2277,882,3338,32,2277,883,3329,-1,0,-1,9,0.0,0.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,22.0,-0.7947260141372681,-0.030696580186486244,-0.43663647770881653,-0.21049508452415466
11,11,19,2265,855,3312,20,2265,856,3313,-1,0,-1,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,22.0,23.0,-0.4069271683692932,-0.4024907052516937,-0.9183624982833862,-0.884000837802887
