step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,651,1346,5357,1425,11342,1341,5337,1412,11328,5,20,13,14,14.0,17.0,41.0,14.0,5.2,5.2,5.2,5.2,29.0,25.0,25.0,24.0,-0.6809159517288208,0.4044969379901886,0.7614275813102722,-0.4673371911048889
2,652,1281,5392,1304,11245,1281,5392,1304,11246,0,0,0,-1,1.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,25.0,24.0,-0.43839555978775024,0.23348282277584076,-0.8113974332809448,-0.6481795310974121
3,653,1376,5392,1287,11243,1341,5388,1285,11246,35,4,2,-3,26.0,11.0,16.0,-12.0,5.2,5.2,5.2,5.2,29.0,25.0,25.0,24.0,0.6351678371429443,0.0063896202482283115,-0.5912066102027893,-0.08465055376291275
4,654,1247,5262,1374,11112,1247,5262,1375,11113,0,0,-1,-1,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,25.0,24.0,-0.8607909679412842,-0.8715782761573792,0.5846890211105347,-0.8737231492996216
5,655,1228,5254,1406,10979,1228,5256,1406,10978,0,-2,0,1,0.0,-12.0,16.0,11.0,5.2,5.2,5.2,5.2,29.0,25.0,25.0,24.0,-0.6382724046707153,-0.28905925154685974,0.2193506807088852,-0.8897483944892883
6,656,1199,5242,1383,10954,1199,5243,1384,10954,0,-1,-1,0,0.0,-12.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,25.0,24.0,-0.983050525188446,-0.4302416145801544,-0.7671511173248291,-0.8594764471054077
7,657,1233,5126,1373,10925,1233,5125,1374,10925,0,1,-1,0,0.0,13.0,-4.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,24.0,24.0,0.23247244954109192,-0.7752619981765747,-0.36644694209098816,-0.9849223494529724
8,658,1109,5177,1380,10778,1110,5177,1380,10778,-1,0,0,0,2.0,0.0,1.0,11.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.8332512974739075,0.3416005074977875,0.048942890018224716,-0.984673798084259
9,659,1083,5150,1463,10826,1083,5150,1463,10826,0,0,0,0,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,28.0,25.0,25.0,24.0,-0.8920076489448547,-0.9135605096817017,0.5537195205688477,0.3238740563392639
10,660,1055,5129,1482,10948,1055,5129,1481,10948,0,0,1,0,0.0,0.0,16.0,-11.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.9587119221687317,-0.7278528213500977,0.12810705602169037,0.8195434808731079
11,661,1118,5216,1476,10926,1119,5216,1476,10926,-1,0,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,0.4200074076652527,0.5832090377807617,-0.20509783923625946,-0.7412846088409424
12,662,1195,5105,1463,10907,1195,5105,1463,10908,0,0,0,-1,0.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,0.515422523021698,-0.7442224621772766,-0.46604758501052856,-0.6519864201545715
13,663,1189,5089,1561,10833,1190,5089,1561,10834,-1,0,0,-1,-12.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.21568912267684937,-0.5657490491867065,0.6595405340194702,-0.4996182918548584
14,664,1265,5008,1449,10859,1265,5007,1449,10859,0,1,0,0,0.0,11.0,0.0,10.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,0.5108004212379456,-0.5416219234466553,-0.7482752203941345,0.17770612239837646
15,665,1237,5070,1432,10844,1237,5070,1432,10846,0,0,0,-2,0.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,28.0,25.0,24.0,24.0,-0.1906495988368988,0.41904035210609436,-0.5933965444564819,-0.5253690481185913
