step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,442,-9475,9426,5508,-6393,-9475,9401,5502,-6396,0,25,6,3,0.0,18.0,26.0,14.0,5.2,5.2,5.2,5.2,24.0,33.0,32.0,25.0,0.39957672357559204,0.6755470037460327,0.3805018961429596,-0.9308043122291565
2,443,-9597,9496,5426,-6451,-9597,9486,5425,-6452,0,10,1,1,0.0,13.0,22.0,14.0,5.2,5.2,5.2,5.2,24.0,32.0,32.0,25.0,-0.818828821182251,0.4684777855873108,-0.552029550075531,-0.39278310537338257
3,444,-9738,9552,5528,-6404,-9738,9492,5507,-6439,0,60,21,35,0.0,36.0,76.0,25.0,5.2,5.2,5.0,5.2,24.0,32.0,32.0,25.0,-0.9414452314376831,0.37410181760787964,0.6864232420921326,0.31628701090812683
4,445,-9859,9688,5617,-6449,-9858,9503,5572,-6465,-1,185,45,16,1.0,183.0,194.0,17.0,5.1,4.6,4.5,5.1,24.0,32.0,32.0,25.0,-0.811684250831604,0.908949077129364,0.5994742512702942,-0.3051983416080475
5,446,-9960,9648,5644,-6487,-9960,9503,5593,-6503,0,145,51,16,0.0,120.0,231.0,17.0,5.1,5.0,4.8,5.1,24.0,32.0,32.0,25.0,-0.6794236898422241,-0.26761671900749207,0.1843903362751007,-0.2541227638721466
6,447,-10062,9562,5691,-6607,-10062,9496,5654,-6628,0,66,37,21,0.0,40.0,157.0,19.0,5.2,5.1,5.1,5.2,24.0,32.0,32.0,25.0,-0.6861927509307861,-0.5752773880958557,0.3378441631793976,-0.8060758113861084
7,448,-10007,9693,5635,-6524,-10007,9514,5623,-6598,0,179,12,74,0.0,175.0,40.0,53.0,5.2,5.2,5.0,5.2,24.0,32.0,32.0,25.0,0.3720369338989258,0.8792181015014648,-0.3785797655582428,0.5597404837608337
8,449,-10139,9626,5631,-6478,-10139,9513,5620,-6572,0,113,11,94,0.0,106.0,39.0,72.0,5.1,5.2,5.1,5.2,24.0,32.0,32.0,25.0,-0.8822372555732727,-0.44907647371292114,-0.030873721465468407,0.30775851011276245
9,450,-10212,9765,5600,-6458,-10211,9543,5589,-6551,-1,222,11,93,0.0,247.0,38.0,71.0,5.2,5.1,4.9,5.2,24.0,32.0,32.0,25.0,-0.4867398142814636,0.9297695159912109,-0.21041682362556458,0.13642780482769012
10,451,-10309,9720,5670,-6605,-10309,9544,5620,-6626,0,176,50,21,0.0,163.0,227.0,19.0,5.2,4.8,5.0,5.2,24.0,32.0,32.0,25.0,-0.6532622575759888,-0.30491581559181213,0.46935734152793884,-0.9825946688652039
11,452,-10421,9792,5617,-6725,-10420,9598,5607,-6742,-1,194,10,17,0.0,201.0,36.0,18.0,5.2,5.0,5.1,5.2,24.0,33.0,32.0,25.0,-0.7482196092605591,0.4800759553909302,-0.35468629002571106,-0.8041104674339294
12,453,-10561,9859,5592,-6869,-10561,9675,5582,-6884,0,184,10,15,0.0,186.0,36.0,17.0,5.2,4.9,4.8,5.2,24.0,33.0,32.0,25.0,-0.9361158609390259,0.4495793282985687,-0.17200200259685516,-0.9635280966758728
13,454,-10649,9875,5450,-6942,-10648,9796,5444,-6948,-1,79,6,6,0.0,53.0,27.0,15.0,5.2,5.2,5.2,5.2,24.0,33.0,32.0,25.0,-0.5879125595092773,0.10908301919698715,-0.9489073157310486,-0.4912453591823578
14,455,-10784,9891,5355,-7025,-10784,9863,5353,-7027,0,28,2,2,1.0,19.0,21.0,14.0,5.2,5.2,5.2,5.2,24.0,33.0,32.0,25.0,-0.9032958745956421,0.11109313368797302,-0.639667272567749,-0.5587639808654785
15,456,-10661,9996,5289,-7170,-10660,9968,5288,-7172,-1,28,1,2,0.0,19.0,22.0,15.0,5.2,5.2,5.2,5.2,24.0,32.0,32.0,25.0,0.8228008151054382,0.7034826278686523,-0.4465605616569519,-0.971303403377533
16,457,-10685,9991,5425,-7313,-10684,9958,5399,-7322,-1,33,26,9,0.0,22.0,101.0,16.0,5.2,5.2,4.9,5.2,24.0,32.0,32.0,25.0,-0.8170091509819031,-0.19197846949100494,0.9129895567893982,-0.9554650783538818
17,458,-10680,10135,5416,-7377,-10679,9984,5399,-7384,-1,151,17,7,0.0,133.0,61.0,15.0,5.2,5.1,4.9,5.2,24.0,32.0,32.0,25.0,0.03900580480694771,0.9609392881393433,-0.06367015838623047,-0.4293020963668823
18,459,-10619,9989,5502,-7514,-10619,9955,5475,-7522,0,34,27,8,-1.0,22.0,112.0,15.0,5.2,5.2,4.8,5.2,24.0,32.0,32.0,25.0,0.40917161107063293,-0.9782643914222717,0.5775322914123535,-0.9181419610977173
19,460,-10630,9973,5570,-7440,-10629,9919,5530,-7493,-1,54,40,53,0.0,33.0,178.0,36.0,5.2,5.1,4.7,5.2,24.0,32.0,32.0,25.0,-0.3958408832550049,-0.5401101112365723,0.4552086591720581,0.4940777122974396
20,461,-10733,9852,5592,-7328,-10733,9821,5571,-7362,0,31,21,34,0.0,20.0,78.0,25.0,5.2,5.1,5.2,5.2,24.0,32.0,32.0,25.0,-0.6880005598068237,-0.8105741739273071,0.15176056325435638,0.7527945637702942
21,462,-10761,9733,5697,-7474,-10761,9714,5687,-7477,0,19,10,3,0.0,16.0,41.0,14.0,5.2,5.2,5.2,5.2,24.0,32.0,32.0,25.0,-0.19131170213222504,-0.7961828708648682,0.705723762512207,-0.9762130975723267
22,463,-10712,9794,5784,-7604,-10711,9712,5755,-7612,-1,82,29,8,0.0,56.0,121.0,15.0,5.2,5.1,4.7,5.2,24.0,32.0,32.0,25.0,0.331032395362854,0.40679147839546204,0.5855874419212341,-0.8688041567802429
23,464,-10799,9690,5714,-7619,-10799,9687,5714,-7618,0,3,0,-1,1.0,12.0,23.0,0.0,5.2,5.2,5.2,5.2,24.0,32.0,32.0,25.0,-0.5838668346405029,-0.6986734867095947,-0.4666694104671478,-0.10068538039922714
24,465,-10688,9623,5803,-7524,-10687,9610,5792,-7539,-1,13,11,15,0.0,14.0,43.0,17.0,5.2,5.2,5.2,5.2,24.0,32.0,32.0,25.0,0.7432302832603455,-0.447549045085907,0.5960326194763184,0.635822057723999
25,466,-10755,9650,5927,-7668,-10755,9606,5891,-7677,0,44,36,9,0.0,27.0,159.0,16.0,5.2,5.0,4.7,5.2,24.0,32.0,32.0,25.0,-0.4513722360134125,0.18270257115364075,0.8316982984542847,-0.9643039703369141
26,467,-10758,9798,5838,-7734,-10758,9674,5830,-7738,0,124,8,4,0.0,103.0,33.0,14.0,5.2,5.1,5.0,5.2,24.0,32.0,32.0,25.0,-0.024697167798876762,0.989348828792572,-0.593612551689148,-0.4460550844669342
27,468,-10780,9905,5923,-7866,-10780,9680,5875,-7875,0,225,48,9,0.0,247.0,211.0,15.0,5.1,5.1,4.8,5.1,24.0,32.0,32.0,25.0,-0.1485283076763153,0.7164218425750732,0.569382905960083,-0.8804013729095459
28,469,-10919,9912,5789,-7990,-10919,9784,5781,-7996,0,128,8,6,0.0,106.0,34.0,14.0,5.2,5.1,5.1,5.2,24.0,32.0,32.0,25.0,-0.9311542510986328,0.05787879228591919,-0.8934981822967529,-0.8332935571670532
29,470,-10809,9814,5664,-7924,-10809,9801,5662,-7929,0,13,2,5,0.0,15.0,22.0,15.0,5.2,5.2,5.2,5.3,24.0,32.0,32.0,25.0,0.7362657785415649,-0.6573126316070557,-0.8381712436676025,0.4453178644180298
30,471,-10954,9881,5685,-8044,-10953,9829,5674,-8045,-1,52,11,1,0.0,32.0,40.0,13.0,5.2,5.2,5.2,5.2,24.0,32.0,32.0,25.0,-0.9717968106269836,0.4531564712524414,0.14450009167194366,-0.8062576055526733
