step,action_count,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp
27,662,162.0,480.0,16.0,35.0,4.8,4.8,4.5,5.1,42.0,37.0,34.0,32.0
28,663,85.0,397.0,0.0,42.0,5.0,4.8,4.6,5.0,42.0,38.0,34.0,32.0
29,664,52.0,134.0,0.0,13.0,5.2,5.1,5.1,5.1,42.0,38.0,34.0,32.0
30,665,45.0,38.0,0.0,12.0,5.2,5.2,5.2,5.1,42.0,38.0,34.0,32.0
31,666,17.0,30.0,0.0,16.0,5.2,5.1,5.2,5.2,42.0,37.0,34.0,32.0
32,667,13.0,0.0,0.0,-12.0,5.2,5.2,5.2,5.2,42.0,37.0,34.0,31.0
33,668,0.0,11.0,0.0,-13.0,5.2,5.2,5.2,5.3,42.0,37.0,34.0,31.0
34,669,0.0,0.0,-3.0,-12.0,5.2,5.2,5.2,5.2,42.0,37.0,34.0,31.0
35,670,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,42.0,37.0,34.0,31.0
36,671,0.0,10.0,0.0,0.0,5.2,5.2,5.2,5.2,42.0,37.0,34.0,31.0
37,672,18.0,17.0,4.0,12.0,5.2,5.2,5.2,5.2,42.0,37.0,34.0,31.0
38,673,71.0,17.0,0.0,17.0,5.1,5.2,5.2,5.2,42.0,37.0,34.0,31.0
39,674,248.0,106.0,16.0,33.0,4.6,5.1,5.0,4.9,42.0,37.0,34.0,31.0
40,675,280.0,54.0,0.0,31.0,5.1,5.2,5.1,5.2,42.0,37.0,33.0,31.0
41,676,421.0,70.0,18.0,55.0,5.0,5.0,5.0,4.7,42.0,37.0,33.0,31.0
42,677,406.0,215.0,0.0,42.0,4.8,5.0,5.0,5.0,42.0,37.0,33.0,31.0
43,678,193.0,160.0,16.0,16.0,5.1,5.1,5.0,5.1,42.0,37.0,33.0,31.0
44,679,245.0,179.0,0.0,26.0,5.1,5.1,5.1,4.8,42.0,37.0,33.0,31.0
45,680,120.0,41.0,31.0,75.0,5.0,5.2,5.1,5.2,42.0,37.0,33.0,31.0
46,681,28.0,14.0,27.0,84.0,5.1,5.2,5.2,5.2,42.0,37.0,33.0,31.0
47,682,14.0,17.0,0.0,1.0,5.2,5.2,5.2,5.2,42.0,37.0,33.0,31.0
48,683,25.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,42.0,37.0,33.0,31.0
49,684,143.0,109.0,16.0,31.0,5.2,5.1,5.1,5.2,42.0,37.0,33.0,31.0
50,685,237.0,66.0,16.0,18.0,4.7,5.2,5.1,4.9,42.0,37.0,33.0,31.0
51,686,278.0,100.0,-10.0,14.0,5.0,5.1,5.1,5.0,42.0,37.0,33.0,31.0
52,687,265.0,341.0,0.0,28.0,5.0,4.9,4.9,5.1,42.0,36.0,33.0,31.0
53,688,238.0,353.0,0.0,40.0,5.1,4.8,4.7,5.1,42.0,37.0,33.0,31.0
54,689,339.0,447.0,15.0,13.0,5.0,4.7,4.7,5.0,42.0,37.0,33.0,31.0
55,690,271.0,238.0,0.0,13.0,5.1,5.0,5.0,5.0,42.0,37.0,33.0,31.0
56,691,299.0,58.0,0.0,15.0,5.0,5.2,5.0,4.9,42.0,37.0,33.0,31.0
57,692,235.0,181.0,0.0,13.0,4.7,5.0,4.8,5.2,42.0,37.0,33.0,31.0
58,693,520.0,53.0,14.0,35.0,5.0,5.0,5.1,4.7,42.0,37.0,33.0,31.0
59,694,224.0,40.0,0.0,27.0,4.7,5.2,5.2,5.2,43.0,37.0,33.0,31.0
60,695,53.0,22.0,17.0,28.0,5.2,5.1,5.2,5.2,43.0,37.0,32.0,31.0
61,696,13.0,9.0,0.0,11.0,5.2,5.2,5.2,5.2,43.0,37.0,32.0,30.0
62,697,14.0,25.0,0.0,12.0,5.2,5.2,5.2,5.2,43.0,37.0,32.0,30.0
63,698,15.0,26.0,0.0,0.0,5.2,5.1,5.2,5.2,42.0,37.0,32.0,30.0
64,699,19.0,12.0,0.0,14.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
65,700,12.0,10.0,28.0,24.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
66,701,12.0,0.0,18.0,11.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
67,702,0.0,11.0,27.0,14.0,5.2,5.2,5.2,5.3,42.0,36.0,32.0,30.0
68,703,0.0,6.0,27.0,26.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
69,704,13.0,10.0,0.0,-12.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
70,705,17.0,13.0,0.0,-12.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
71,706,0.0,0.0,0.0,-12.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
72,707,43.0,12.0,0.0,12.0,5.2,5.2,5.2,5.2,42.0,36.0,32.0,30.0
