step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,3274,1985,-687,7422,7397,1958,-721,7422,7395,27,34,0,2,25.0,22.0,0.0,11.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,24.0,0.4281412661075592,0.580679178237915,-0.7194333076477051,-0.8559467196464539
2,3275,1969,-549,7400,7379,1955,-650,7400,7369,14,101,0,10,18.0,78.0,0.0,12.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,24.0,-0.11278655380010605,0.9226874709129333,-0.7514243721961975,-0.6010786294937134
3,3276,1869,-490,7270,7455,1852,-578,7270,7402,17,88,0,53,19.0,65.0,-1.0,32.0,5.2,5.2,5.2,5.2,25.0,23.0,24.0,24.0,-0.6716554164886475,0.3939109742641449,-0.871497631072998,0.5131015181541443
4,3277,1852,-395,7128,7476,1829,-538,7129,7403,23,143,-1,73,22.0,135.0,0.0,51.0,5.2,5.0,5.1,5.2,25.0,24.0,24.0,24.0,-0.11618362367153168,0.6382132768630981,-0.9508517980575562,0.14307236671447754
5,3278,1764,-277,7183,7498,1728,-435,7182,7410,36,158,1,88,29.0,160.0,20.0,64.0,5.0,4.9,4.9,5.2,25.0,24.0,24.0,24.0,-0.5875111818313599,0.7872283458709717,0.3716531991958618,0.15305593609809875
6,3279,1859,-205,7038,7407,1734,-403,7038,7383,125,198,0,24,119.0,229.0,0.0,18.0,4.9,5.0,4.9,5.0,25.0,24.0,24.0,24.0,0.6361156702041626,0.48487821221351624,-0.9691063761711121,-0.6132267713546753
7,3280,1872,-75,7009,7390,1733,-343,7010,7348,139,268,-1,42,137.0,357.0,0.0,27.0,4.9,5.0,5.0,5.1,25.0,24.0,24.0,24.0,0.09074898064136505,0.9235204458236694,-0.9806835055351257,-0.593531608581543
8,3281,1908,-135,6867,7428,1733,-343,6868,7348,175,208,-1,80,194.0,237.0,0.0,53.0,4.8,4.9,4.7,5.0,25.0,24.0,24.0,24.0,0.24535557627677917,-0.4032519459724426,-0.951191782951355,0.25523728132247925
9,3282,1794,-237,6759,7484,1733,-343,6759,7350,61,106,0,134,44.0,81.0,-5.0,119.0,4.9,5.1,5.2,5.2,26.0,24.0,24.0,24.0,-0.7629850506782532,-0.6802693605422974,-0.7200322151184082,0.3764627277851105
10,3283,1825,-112,6870,7510,1733,-343,6871,7350,92,231,-1,160,74.0,279.0,5.0,156.0,4.9,4.7,4.7,4.6,26.0,24.0,24.0,24.0,0.209335058927536,0.8399096727371216,0.7449164986610413,0.17875957489013672
11,3284,1783,-139,6916,7564,1731,-344,6915,7389,52,205,1,175,38.0,231.0,16.0,176.0,4.8,4.9,4.7,4.8,26.0,24.0,24.0,24.0,-0.28540435433387756,-0.18493995070457458,0.31234362721443176,0.36494168639183044
12,3285,1878,-87,6803,7699,1729,-346,6804,7450,149,259,-1,249,141.0,331.0,-22.0,300.0,4.7,4.6,4.7,4.5,26.0,24.0,24.0,24.0,0.633779764175415,0.3717992901802063,-0.7544596195220947,0.9051544666290283
13,3286,1752,-45,6872,7813,1654,-346,6872,7565,98,301,0,248,79.0,416.0,20.0,300.0,5.0,4.6,4.7,4.7,26.0,25.0,24.0,24.0,-0.8417420387268066,0.3822753429412842,0.46206697821617126,0.9583505988121033
14,3287,1763,-56,6925,7708,1654,-346,6924,7565,109,290,1,143,92.0,392.0,22.0,125.0,5.1,4.7,5.0,5.0,26.0,25.0,24.0,25.0,0.074574775993824,-0.07359594106674194,0.3581809401512146,-0.7013733983039856
15,3288,1628,-119,6838,7799,1569,-344,6838,7641,59,225,0,158,43.0,260.0,0.0,151.0,4.9,4.8,4.8,5.1,26.0,25.0,24.0,25.0,-0.9057019948959351,-0.4228003919124603,-0.5833366513252258,0.6126212477684021
