step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,13531,12373,-7403,32332,-8993,12373,-7402,32332,-8987,0,-1,0,-6,0.0,0.0,15.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.20295116305351257,-0.9319164752960205,0.6463515758514404,-0.26183396577835083
2,13532,12486,-7500,32320,-8986,12486,-7500,32321,-8987,0,0,-1,1,0.0,0.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7547203898429871,-0.6500343084335327,-0.08620521426200867,0.05103715509176254
3,13533,12621,-7575,32441,-9135,12621,-7575,32441,-9138,0,0,0,3,0.0,0.0,16.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9004315137863159,-0.5036138892173767,0.8109015226364136,-0.9941321611404419
4,13534,12765,-7672,32372,-9283,12765,-7671,32373,-9285,0,-1,-1,2,0.0,0.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9608174562454224,-0.6514225006103516,-0.46554338932037354,-0.987744152545929
5,13535,12913,-7579,32440,-9412,12913,-7579,32440,-9415,0,0,0,3,0.0,0.0,15.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.986850380897522,0.6255632042884827,0.45561134815216064,-0.8618478775024414
6,13536,13056,-7698,32359,-9557,13056,-7697,32360,-9559,0,-1,-1,2,0.0,0.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9580010771751404,-0.7968404293060303,-0.5432664155960083,-0.9678301215171814
7,13537,13184,-7639,32397,-9700,13184,-7638,32397,-9702,0,-1,0,2,0.0,0.0,14.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8539252877235413,0.39651644229888916,0.2575802206993103,-0.9562848806381226
8,13538,13280,-7745,32404,-9849,13280,-7745,32404,-9852,0,0,0,3,0.0,0.0,16.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.640587568283081,-0.7123557329177856,0.04708020016551018,-0.9960147142410278
9,13539,13355,-7692,32467,-9737,13355,-7692,32467,-9736,0,0,0,-1,0.0,0.0,6.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5005877614021301,0.358825147151947,0.42108187079429626,0.7525148987770081
10,13540,13499,-7777,32539,-9821,13499,-7777,32539,-9821,0,0,0,0,0.0,0.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9617107510566711,-0.5688592195510864,0.48477083444595337,-0.5664260387420654
11,13541,13648,-7914,32516,-9845,13648,-7914,32517,-9843,0,0,-1,-2,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.996929943561554,-0.915640115737915,-0.7961726784706116,-0.8130836486816406
12,13542,13793,-7843,32632,-9988,13793,-7844,32632,-9990,0,1,0,2,0.0,11.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9686679244041443,0.4734332263469696,0.7781278491020203,-0.9552707076072693
13,13543,13925,-7968,32757,-9933,13926,-7967,32757,-9937,-1,-1,0,4,0.0,0.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.880530595779419,-0.8365330696105957,0.833688497543335,0.36779332160949707
14,13544,14056,-8072,32733,-9933,14056,-8071,32734,-9937,0,-1,-1,4,0.0,0.0,0.0,14.0,5.2,5.3,5.2,5.2,24.0,22.0,23.0,23.0,0.8757540583610535,-0.6965919137001038,-0.8217102289199829,-0.00023692846298217773
15,13545,14200,-8199,32724,-9947,14201,-8199,32725,-9944,-1,0,-1,-3,0.0,10.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9640592336654663,-0.8494052886962891,-0.3278656303882599,-0.49916553497314453
16,13546,14330,-8343,32724,-10022,14330,-8344,32725,-10021,0,1,-1,-1,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8727741241455078,-0.9627690315246582,0.0030020272824913263,-0.5060468316078186
17,13547,14341,-8444,32704,-9948,14341,-8444,32705,-9951,0,0,-1,3,13.0,12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.07850084453821182,-0.6794417500495911,-0.13488490879535675,0.4933844208717346
18,13548,14323,-8463,32689,-9974,14323,-8461,32689,-9970,0,-2,0,-4,0.0,-12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.6187053918838501,-0.655363142490387,-0.5018426179885864,-0.8868960738182068
19,13549,14471,-8592,32778,-10123,14472,-8591,32778,-10125,-1,-1,0,2,-8.0,0.0,16.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.991242527961731,-0.8611813187599182,0.5950968265533447,-0.9962778091430664
20,13550,14589,-8739,32647,-10030,14589,-8742,32647,-10030,0,3,0,0,0.0,12.0,0.0,-2.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7924788594245911,-0.9834451675415039,-0.8761808276176453,0.6225013732910156
21,13551,14578,-8733,32755,-10152,14578,-8742,32754,-10154,0,9,1,2,0.0,13.0,14.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.074654720723629,0.04246760904788971,0.7215404510498047,-0.8198210000991821
22,13552,14641,-8847,32694,-10286,14641,-8846,32694,-10289,0,-1,0,3,0.0,0.0,0.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.42082667350769043,-0.7652166485786438,-0.4119369685649872,-0.8940391540527344
23,13553,14768,-8994,32668,-10305,14768,-8994,32668,-10300,0,0,0,-5,0.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8531458377838135,-0.9827992916107178,-0.8965362310409546,-0.6591215133666992
24,13554,14635,-8847,32757,-10336,14635,-8846,32757,-10334,0,-1,0,-2,0.0,0.0,17.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.888881266117096,0.9861891865730286,0.5955172777175903,-0.21126596629619598
25,13555,14781,-8973,32662,-10237,14781,-8974,32662,-10237,0,1,0,0,1.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9764325022697449,-0.8446440696716309,-0.638165295124054,0.663531482219696
26,13556,14844,-8961,32635,-10264,14844,-8962,32636,-10261,0,1,-1,-3,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.42485201358795166,0.08301818370819092,-0.9322951436042786,-0.9220787286758423
27,13557,14963,-9107,32620,-10284,14963,-9107,32621,-10280,0,0,-1,-4,0.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7934878468513489,-0.975838303565979,-0.5199573040008545,-0.6753256320953369
28,13558,15006,-9245,32667,-10430,15006,-9245,32667,-10433,0,0,0,3,0.0,11.0,9.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.2881075143814087,-0.9263486266136169,0.3179900348186493,-0.9776864051818848
29,13559,15125,-9314,32810,-10507,15125,-9313,32810,-10507,0,-1,0,0,0.0,-13.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7986923456192017,-0.4631215035915375,0.9597120881080627,-0.5143090486526489
30,13560,15252,-9274,32791,-10524,15253,-9274,32792,-10522,-1,0,-1,-2,0.0,11.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8485680222511292,0.2715372145175934,-0.6493855118751526,-0.5745670795440674
31,13561,15401,-9418,32828,-10611,15401,-9421,32828,-10611,0,3,0,0,0.0,13.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9994753003120422,-0.9627100825309753,0.24881833791732788,-0.5831131935119629
32,13562,15377,-9444,32919,-10727,15377,-9442,32919,-10729,0,-2,0,2,0.0,-12.0,16.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.816143274307251,-0.867168664932251,0.608673095703125,-0.7785437107086182
33,13563,15456,-9567,32891,-10745,15456,-9567,32892,-10741,0,0,-1,-4,13.0,3.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5308635234832764,-0.8228082656860352,-0.9620709419250488,-0.6330057382583618
34,13564,15593,-9684,17972,-10696,15593,-9686,31150,-10699,0,2,-13178,3,0.0,12.0,-61.0,13.0,5.2,5.2,5.1,5.2,24.0,22.0,23.0,23.0,0.9168916940689087,-0.7863813042640686,0.9298508167266846,0.3300728499889374
35,13565,15590,-9697,28854,-10783,15592,-9693,28854,-10782,-2,-4,0,-1,-13.0,-12.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.12130443751811981,-0.4509475529193878,-0.9876993894577026,-0.5816991329193115
36,13566,15731,-9791,28878,-10930,15732,-9791,28878,-10934,-1,0,0,4,0.0,0.0,16.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9429658055305481,-0.6307485103607178,0.16656947135925293,-0.9812476634979248
37,13567,15880,-9836,29024,-11075,15881,-9833,29023,-11078,-1,-3,1,3,-6.0,-12.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9961743354797363,-0.30085307359695435,0.9754197001457214,-0.9695626497268677
38,13568,16021,-9941,29141,-11016,16021,-9942,29141,-11017,0,1,0,1,2.0,12.0,16.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9452667832374573,-0.7039305567741394,0.7834519147872925,0.39891955256462097
39,13569,16020,-9966,29248,-11057,16020,-9964,29247,-11054,0,-2,1,-3,0.0,-12.0,15.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.06498227268457413,-0.8377242088317871,0.7164484858512878,-0.2767331898212433
40,13570,16120,-10049,29389,-11194,16121,-10049,29388,-11196,-1,0,1,2,0.0,0.0,16.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.6671101450920105,-0.5572741031646729,0.94420325756073,-0.9147853255271912
41,13571,16100,-10063,29516,-11343,16101,-10062,29516,-11345,-1,-1,0,2,0.0,-12.0,16.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.6967869997024536,-0.48650574684143066,0.8519960641860962,-0.9953036308288574
42,13572,16193,-10026,29521,-11443,16194,-10029,29521,-11443,-1,3,0,0,0.0,12.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.6227972507476807,0.2517167627811432,0.03368205204606056,-0.6690338850021362
43,13573,16330,-10081,29604,-11453,16331,-10079,29603,-11450,-1,-2,1,-3,0.0,-12.0,16.0,-16.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9182044863700867,-0.37102213501930237,0.5533690452575684,-0.07296743243932724
44,13574,16476,-10132,29490,-11565,16476,-10131,29490,-11567,0,-1,0,2,0.0,0.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9785689115524292,-0.3434965908527374,-0.7605475187301636,-0.7493512630462646
45,13575,16560,-10272,29629,-11665,16561,-10273,29628,-11665,-1,1,1,0,0.0,6.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5615646839141846,-0.9342405796051025,0.930587112903595,-0.6728427410125732
46,13576,16642,-10403,29577,-11569,16642,-10404,29577,-11568,0,1,0,-1,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5492703914642334,-0.874739408493042,-0.35105961561203003,0.6454622745513916
47,13577,16717,-10437,29594,-11683,16717,-10435,29594,-11684,0,-2,0,1,0.0,-12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5028976798057556,-0.22670935094356537,0.1147807165980339,-0.7625219821929932
48,13578,16866,-10320,29739,-11700,16866,-10320,29739,-11697,0,0,0,-3,0.0,-5.0,15.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9945660829544067,0.785886824131012,0.9697445034980774,-0.11755243688821793
49,13579,16937,-10435,29723,-11729,16937,-10434,29724,-11724,0,-1,-1,-5,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.4789040684700012,-0.7690277695655823,-0.5634970664978027,-0.9740920662879944
50,13580,16863,-10396,29803,-11725,16863,-10397,29802,-11724,0,1,1,-1,0.0,12.0,15.0,-9.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.49354633688926697,0.2644246220588684,0.5393890142440796,0.032413508743047714
51,13581,16978,-10366,29788,-11752,16978,-10368,29788,-11748,0,2,0,-4,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.767928957939148,0.2023126631975174,-0.5030123591423035,-0.9277653694152832
52,13582,17065,-10244,29834,-11834,17065,-10244,29834,-11833,0,0,0,-1,10.0,0.0,15.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5825079679489136,0.8194432854652405,0.3093859553337097,-0.548823356628418
53,13583,17206,-10374,29872,-11979,17206,-10376,29873,-11982,0,2,-1,3,0.0,12.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9463240504264832,-0.8679897785186768,0.25520971417427063,-0.9689798355102539
54,13584,17348,-10496,29841,-11891,17348,-10496,29842,-11891,0,0,-1,0,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9515655636787415,-0.8144874572753906,-0.20747730135917664,0.5903773307800293
55,13585,17473,-10639,29980,-11890,17474,-10641,29979,-11891,-1,2,1,1,0.0,12.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8341731429100037,-0.9561018347740173,0.9324859380722046,0.009673353284597397
56,13586,17622,-10780,30069,-11991,17622,-10782,30070,-11990,0,2,-1,-1,0.0,12.0,9.0,9.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.998166024684906,-0.9406378269195557,0.5950243473052979,-0.6785284876823425
57,13587,17737,-10920,30216,-12119,17737,-10922,30215,-12121,0,2,1,2,0.0,13.0,16.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.773041307926178,-0.9392625689506531,0.9807486534118652,-0.8538962602615356
58,13588,17885,-11004,30322,-12136,17885,-11003,30322,-12130,0,-1,0,-6,0.0,0.0,16.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9874618053436279,-0.5658047795295715,0.7068781852722168,-0.11926214396953583
59,13589,18014,-10930,30320,-12083,18015,-10930,30321,-12088,-1,0,-1,5,0.0,0.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8654055595397949,0.49868834018707275,-0.0142458351328969,0.35622438788414
60,13590,18107,-10790,30300,-12104,18107,-10789,30301,-12101,0,-1,-1,-3,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.6243277788162231,0.9354318380355835,-0.6896421909332275,-0.7112417221069336
61,13591,18224,-10791,30281,-12132,18224,-10790,30282,-12129,0,-1,-1,-3,0.0,-12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7824971079826355,-0.010421494953334332,-0.6490862369537354,-0.9374510049819946
62,13592,18282,-10900,30313,-12108,18283,-10900,30313,-12111,-1,0,0,3,0.0,0.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.3918607532978058,-0.7332086563110352,0.21490304172039032,0.16176360845565796
63,13593,18425,-11045,30280,-12084,18425,-11044,30281,-12089,0,-1,-1,5,0.0,12.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9562963843345642,-0.9723902344703674,-0.22227445244789124,0.16501763463020325
64,13594,18567,-11063,30413,-12222,18567,-11060,30413,-12224,0,-3,0,2,0.0,-12.0,14.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.951897144317627,-0.1255195140838623,0.8926742672920227,-0.922376275062561
65,13595,18690,-11211,30390,-12232,18690,-11214,30391,-12229,0,3,-1,-3,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8226170539855957,-0.9883196353912354,-0.7843197584152222,-0.3524593114852905
66,13596,18774,-11209,30436,-12272,18775,-11214,30436,-12267,-1,5,0,-5,0.0,12.0,15.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.566220760345459,0.015145216137170792,0.3088374435901642,-0.27080363035202026
67,13597,18773,-11233,30533,-12416,18774,-11232,30532,-12420,-1,-1,1,4,0.0,-6.0,15.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.05117698013782501,-0.8248906135559082,0.6472702622413635,-0.9616546034812927
68,13598,18908,-11213,30491,2576,18908,-11214,30492,-10064,0,1,-1,12640,0.0,12.0,0.0,111.0,5.1,5.2,5.2,5.1,24.0,22.0,23.0,23.0,0.9221965074539185,0.1372668296098709,-0.2803659737110138,-0.1756763607263565
69,13599,19033,-11279,30586,-7213,19033,-11279,30585,-7212,0,0,1,-1,0.0,0.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9344954490661621,-0.44478639960289,0.636063277721405,-0.21162615716457367
70,13600,19146,-11428,30559,-7235,19146,-11429,30559,-7233,0,1,0,-2,0.0,13.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9199768304824829,-0.9942067265510559,-0.9165495038032532,-0.7640776634216309
71,13601,19255,-11545,30539,-7264,19255,-11547,30539,-7262,0,2,0,-2,0.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9774261713027954,-0.7820025682449341,-0.6946362853050232,-0.990277886390686
72,13602,19231,-11545,30438,-7249,19231,-11547,30439,-7251,0,2,-1,2,0.0,12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.8193041086196899,-0.011710942722856998,-0.6735875606536865,0.10294218361377716
73,13603,19227,-11557,30475,-7339,19229,-11553,30476,-7339,-2,-4,-1,0,-13.0,-13.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.1420733630657196,-0.4096118211746216,0.2500062882900238,-0.6057107448577881
