step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,11331,14847,-7990,28875,-10471,14847,-7989,28876,-10472,0,-1,-1,1,0.0,0.0,0.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8546748757362366,-0.39728716015815735,-0.19120851159095764,-0.8348928093910217
2,11332,14950,-7887,28855,-10497,14950,-7887,28856,-10493,0,0,-1,-4,0.0,-4.0,0.0,-14.0,5.2,5.3,5.2,5.2,24.0,22.0,23.0,23.0,0.6927961111068726,0.6913009881973267,-0.6803336143493652,-0.8939382433891296
3,11333,15081,-7828,28871,-10645,15081,-7830,28871,-10648,0,2,0,3,0.0,12.0,1.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8798070549964905,0.3980215787887573,0.10929492115974426,-0.987539529800415
4,11334,15206,-7971,28849,-10671,15206,-7970,28850,-10666,0,-1,-1,-5,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8374353647232056,-0.9578123092651367,-0.735433042049408,-0.8894574046134949
5,11335,15239,-8008,28817,-10615,15240,-8006,28818,-10617,-1,-2,-1,2,0.0,-12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.22415807843208313,-0.25169917941093445,-0.217197984457016,0.37481069564819336
6,11336,15382,-8102,28789,-10644,15382,-8101,28790,-10641,0,-1,-1,-3,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9536076188087463,-0.6318213939666748,-0.9526335000991821,-0.9809006452560425
7,11337,15522,-8159,28781,-10668,15522,-8158,28782,-10664,0,-1,-1,-4,0.0,-4.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9351630210876465,-0.38474130630493164,-0.2724064886569977,-0.8053702116012573
8,11338,15657,-8270,28754,-10681,15658,-8270,28755,-10676,-1,0,-1,-5,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9061362743377686,-0.7450262308120728,-0.9009174704551697,-0.44838079810142517
9,11339,15781,-8345,28806,-10592,15782,-8344,28807,-10592,-1,-1,-1,0,-1.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8294069766998291,-0.5056601166725159,0.3479396402835846,0.5953668355941772
10,11340,15909,-8454,28782,-10602,15910,-8454,28783,-10597,-1,0,-1,-5,0.0,11.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8564125895500183,-0.7293669581413269,-0.8294918537139893,-0.36439377069473267
