step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,6595,13435,-6318,18866,16597,13432,-6331,18867,16597,3,13,-1,0,13.0,15.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.9018762111663818,0.9058537483215332,0.4648921489715576,-0.7438535690307617
2,6596,13552,-6458,18776,16680,13548,-6459,18776,16681,4,1,0,-1,14.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,0.7803376317024231,-0.9379257559776306,-0.6010417938232422,0.5581257343292236
3,6597,13545,-6484,18768,16652,13545,-6484,18768,16654,0,0,0,-2,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.2520642876625061,-0.8901252150535583,-0.29094013571739197,-0.9664239883422852
4,6598,13431,-6462,18662,16784,13432,-6463,18663,16784,-1,1,-1,0,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.7628076672554016,0.15109491348266602,-0.7112512588500977,0.8815401196479797
5,6599,13386,-6355,18766,16720,13387,-6356,18765,16721,-1,1,1,-1,0.0,14.0,14.0,-14.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.30562499165534973,0.7194381952285767,0.6945971846580505,-0.4297948181629181
6,6600,13531,-6231,18845,16864,13461,-6300,18845,16865,70,69,0,-1,50.0,46.0,15.0,-4.0,5.2,5.2,5.1,5.2,31.0,28.0,23.0,23.0,0.9677050709724426,0.8316887617111206,0.5318145155906677,0.9632707834243774
7,6601,13454,-6241,18833,16854,13446,-6298,18834,16857,8,57,-1,-3,14.0,38.0,0.0,-15.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.5134698748588562,-0.07167428731918335,-0.4115055203437805,-0.3451750874519348
8,6602,13481,-6301,18689,16994,13446,-6302,18690,16995,35,1,-1,-1,25.0,12.0,0.0,-9.0,5.1,5.2,5.2,5.2,31.0,28.0,23.0,23.0,0.18562230467796326,-0.4048077166080475,-0.9655908346176147,0.9340931177139282
9,6603,13347,-6199,18661,16976,13343,-6218,18662,16977,4,19,-1,-1,13.0,16.0,0.0,-14.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.8966879844665527,0.6800159215927124,-0.9617908000946045,-0.6206782460212708
10,6604,13466,-6296,18767,16833,13435,-6301,18767,16833,31,5,0,0,22.0,12.0,0.0,10.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,0.7935455441474915,-0.649070143699646,0.7117099761962891,-0.9535172581672668
11,6605,13475,-6202,18821,16791,13434,-6277,18821,16793,41,75,0,-2,29.0,53.0,15.0,-14.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,0.06563642621040344,0.6308274865150452,0.36458712816238403,-0.2827675938606262
12,6606,13327,-6177,18705,16889,13322,-6196,18706,16890,5,19,-1,-1,14.0,16.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.9882228374481201,0.1696581244468689,-0.7791565656661987,0.6548534631729126
13,6607,13338,-6064,18581,16905,13319,-6154,18582,16903,19,90,-1,2,17.0,69.0,0.0,14.0,5.2,5.2,5.1,5.2,31.0,28.0,23.0,23.0,0.07394957542419434,0.7596701979637146,-0.8284461498260498,0.10927564650774002
14,6608,13461,-5955,18576,16899,13329,-6125,18577,16902,132,170,-1,-3,120.0,178.0,0.0,-14.0,5.0,4.9,5.1,5.1,31.0,28.0,23.0,23.0,0.8248330354690552,0.7314006090164185,-0.1944640427827835,-0.22612373530864716
15,6609,13343,-5853,18468,17018,13284,-6067,18468,17017,59,214,0,1,40.0,251.0,0.0,14.0,5.1,5.0,5.0,5.2,31.0,28.0,23.0,23.0,-0.790520966053009,0.6860224008560181,-0.7203731536865234,0.7987081408500671
16,6610,13292,-5951,18439,17000,13265,-6065,18439,17003,27,114,0,-3,20.0,93.0,0.0,-15.0,5.1,5.1,5.1,5.2,31.0,28.0,22.0,23.0,-0.3426889479160309,-0.6580253839492798,-0.992689311504364,-0.6324975490570068
17,6611,13171,-5889,18373,17094,13153,-5959,18375,17094,18,70,-2,0,17.0,48.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.8083277940750122,0.4179995656013489,-0.44537654519081116,0.6306772232055664
18,6612,13065,-5845,18358,17087,13057,-5881,18358,17090,8,36,0,-3,15.0,24.0,0.0,-15.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.7068722248077393,0.29575157165527344,-0.5283756256103516,-0.23667554557323456
19,6613,12933,-5776,18465,16968,12932,-5784,18465,16967,1,8,0,1,13.0,13.0,0.0,14.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.8842560648918152,0.4653690457344055,0.7152714729309082,-0.7983056306838989
20,6614,12908,-5786,18518,16910,12907,-5786,18518,16911,1,0,0,-1,11.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.8637489676475525,-0.3458622694015503,0.3594599664211273,-0.3933321237564087
21,6615,12872,-5773,18515,16910,12872,-5775,18515,16912,0,2,0,-2,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.24461986124515533,0.08816409856081009,-0.13278736174106598,-0.02878899872303009
22,6616,12845,-5799,18533,16762,12845,-5799,18532,16762,0,0,1,0,0.0,0.0,7.0,9.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.9299885630607605,-0.8927156925201416,0.1234603077173233,-0.9911404848098755
23,6617,12816,-5820,18401,16876,12816,-5820,18402,16877,0,0,-1,-1,0.0,0.0,0.0,-5.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,-0.9761888980865479,-0.728361964225769,-0.8810604810714722,0.7627274990081787
24,6618,12821,-5784,18275,16907,12821,-5785,18275,16907,0,1,0,0,0.0,3.0,0.0,13.0,5.2,5.2,5.2,5.2,31.0,28.0,23.0,23.0,0.035576075315475464,0.24097159504890442,-0.8462632298469543,0.21020641922950745
25,6619,12811,-5810,18234,16948,12811,-5810,18235,16948,0,0,-1,0,0.0,0.0,0.0,13.0,5.2,5.2,5.2,5.2,31.0,27.0,23.0,23.0,-0.341094046831131,-0.8877274990081787,-0.27384957671165466,0.27343350648880005
26,6620,12854,-5932,18199,16979,12854,-5932,18200,16977,0,0,-1,2,0.0,0.0,0.0,15.0,5.2,5.2,5.2,5.2,31.0,27.0,23.0,23.0,0.29071566462516785,-0.8134838342666626,-0.23686683177947998,0.21172656118869781
27,6621,12832,-5955,18091,17083,12832,-5955,18092,17084,0,0,-1,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,-0.7474044561386108,-0.79381263256073,-0.7224605083465576,0.6964054107666016
28,6622,12815,-5857,18084,17055,12815,-5857,18085,17058,0,0,-1,-3,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,-0.11407999694347382,0.6566733121871948,-0.2392778992652893,-0.9499795436859131
29,6623,12815,-5856,18024,17202,12815,-5856,18025,17202,0,0,-1,0,0.0,0.0,-1.0,-4.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,0.0028776447288691998,0.006672905292361975,-0.40621575713157654,0.9809499979019165
30,6624,12790,-5877,18023,17199,12791,-5877,18024,17203,-1,0,-1,-4,-13.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,-0.8374538421630859,-0.7273101806640625,-0.038176391273736954,-0.10951704531908035
31,6625,12853,-5779,18148,17081,12853,-5780,18149,17081,0,1,-1,0,0.0,13.0,0.0,14.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,0.4248940646648407,0.6533486843109131,0.8364784717559814,-0.7927214503288269
32,6626,12893,-5651,18229,17079,12867,-5703,18230,17081,26,52,-1,-2,20.0,34.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,0.2710534334182739,0.8577606678009033,0.5466561317443848,-0.015277225524187088
33,6627,12753,-5790,18200,17075,12753,-5790,18201,17081,0,0,-1,-6,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,-0.9344615936279297,-0.9308057427406311,-0.9675694108009338,-0.14217089116573334
34,6628,12736,-5816,18173,17072,12736,-5816,18174,17075,0,0,-1,-3,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,-0.5823476314544678,-0.8675742745399475,-0.9325196146965027,-0.11258800327777863
35,6629,12734,-5829,18144,17071,12735,-5828,18145,17074,-1,-1,-1,-3,-14.0,-5.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,27.0,23.0,23.0,-0.09178464859724045,-0.43425604701042175,-0.9932093024253845,-0.046897970139980316
