step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,10931,15802,2475,24591,-7611,15803,2474,24592,-7612,-1,1,-1,1,0.0,12.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8820911049842834,-0.9533069729804993,-0.10048113018274307,0.4166266620159149
2,10932,15936,2403,24669,-7753,15938,2403,24669,-7756,-2,0,0,3,-1.0,0.0,14.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8999168276786804,-0.483529657125473,0.5212956070899963,-0.9490468502044678
3,10933,16048,2499,24523,-7687,16048,2499,24525,-7687,0,0,-2,0,0.0,0.0,0.0,6.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7481451034545898,0.6451050639152527,-0.9799849390983582,0.4446953237056732
4,10934,16144,2545,24507,-7713,16145,2544,24507,-7709,-1,1,0,-4,0.0,11.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.6400851607322693,0.30931150913238525,-0.5374521017074585,-0.8722859025001526
5,10935,16220,2469,24656,-7781,16221,2470,24656,-7780,-1,-1,0,-1,-2.0,0.0,15.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5100289583206177,-0.5119075775146484,0.9943055510520935,-0.4597073793411255
6,10936,16332,2585,24515,-7739,16333,2585,24516,-7741,-1,0,-1,2,0.0,-5.0,2.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7508392333984375,0.7742489576339722,-0.9412556886672974,0.28108346462249756
7,10937,16422,2454,24547,-7678,16423,2453,24548,-7678,-1,1,-1,0,0.0,12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.600719690322876,-0.878786563873291,0.21671392023563385,0.4129006564617157
8,10938,16549,2347,24543,-7705,16550,2346,24544,-7700,-1,1,-1,-5,0.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8503707647323608,-0.7197999954223633,-0.1510930061340332,-0.9120678901672363
9,10939,16682,2314,24535,-7715,16682,2315,24536,-7709,0,-1,-1,-6,0.0,-7.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8875908255577087,-0.22392982244491577,-0.2737985849380493,-0.3536306321620941
10,10940,16750,2294,24535,-7737,16750,2296,24536,-7734,0,-2,-1,-3,0.0,-13.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.4552486836910248,-0.1369556337594986,-0.026602428406476974,-0.7646310329437256
