step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,2004,-0.23943494441760865,-0.6779990771233719,-0.12043494441760866,-0.1499990771233719,0.1923650149448588,0.0,0.0,0.0,0.0,0.5676499605178833,0.06551630795001984,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0,0.0,0.0,0.00047964000259526074,9.707000572234392e-05,9.13600015337579e-05,0.0,0.05050000175833702,0.00800000037997961,0.05849999934434891,0.02775000035762787,0.004749999847263098,0.000750000006519258,-0.0002500000118743628,-0.37151095271110535,-0.13478444516658783,0.32194581627845764,0.4832979738712311,0.0
2,2005,-0.24097273565848232,-0.6748146934895007,-0.12197273565848232,-0.1468146934895007,0.19087142915698527,0.0,0.0,0.0,0.0,0.605965256690979,0.054238852113485336,-1.0,0.8860465288162231,0.3084745705127716,-0.0001250000059371814,-0.001500000013038516,0.004875000100582838,0.002624999964609742,0.00019985000835731626,8.565000462112948e-05,0.00021127000218257308,0.0001884299999801442,0.02500000037252903,0.03500000014901161,0.05999999865889549,0.01425000000745058,0.002749999985098839,0.003000000026077032,0.012500000186264515,0.39534246921539307,0.6675031185150146,0.4451082944869995,0.6038494110107422,0.0
3,2006,-0.24799923728778622,-0.6750533166526431,-0.12899923728778623,-0.1470533166526431,0.19561564650961102,-0.005352683043860981,0.0018411002942055055,0.0018745761181532868,0.22646627938065192,0.6023889780044556,0.05963611230254173,-1.0,0.8860465288162231,0.3084745705127716,-0.000375000003259629,0.0010000000474974513,0.010625000111758709,0.0042500002309679985,0.0005081900162622333,0.0003768599999602884,0.0007537199999205768,0.0006109700188972056,0.07750000059604645,0.11949999630451202,0.19699999690055847,0.029500000178813934,0.022749999538064003,0.00800000037997961,0.03175000101327896,0.944529116153717,-0.5710709095001221,-0.8789355754852295,-0.45550307631492615,0.0
4,2007,-0.25715662956075525,-0.6719463877744134,-0.13815662956075525,-0.14394638777441338,0.199518963622232,-0.01011493368892058,0.0017926910719295863,0.00541998966063873,0.13305785392538605,0.5860483050346375,0.05923166498541832,-1.0,0.8860465288162231,0.3084745705127716,0.005375000182539225,-0.0036249998956918716,-0.0022499999031424522,0.007625000085681677,0.0013132999883964658,0.0001598800008650869,0.00010278000263497233,0.00014275001012720168,0.1289999932050705,0.0215000007301569,0.15049999952316284,0.05324999988079071,0.01075000036507845,0.0010000000474974513,0.00800000037997961,0.023592354729771614,0.40485304594039917,-0.8507443070411682,-0.9586228728294373,0.0
5,2008,-0.25390593625783514,-0.6727498271138243,-0.13490593625783515,-0.14474982711382423,0.19786895685550346,-0.003691686856280574,0.001439680961761794,0.0019453443277960773,0.2240750018471318,0.5647520422935486,0.06449764966964722,-1.0,0.8860465288162231,0.3084745705127716,0.005625000223517418,-0.0036249998956918716,-0.017625000327825546,-0.006124999839812517,0.0013132999883964658,0.0004510900180321187,8.565000462112948e-05,0.0,0.15449999272823334,0.007499999832361937,0.16200000047683716,0.05350000038743019,0.025750000029802322,0.0,-0.0002500000118743628,-0.9685478210449219,-0.8226649165153503,0.6049408912658691,-0.8762329816818237,-0.12914796
6,2009,-0.24894712827074758,-0.6739094113452555,-0.12994712827074759,-0.14590941134525548,0.1953863159613106,0.0051309383062547904,-0.001226889731776315,0.010204958078261706,0.06491240612013807,0.5723117589950562,0.06313588470220566,-1.0,0.8860465288162231,0.3084745705127716,0.006000000052154064,-0.008375000208616257,-0.006500000134110451,-0.002374999923631549,0.00023982000129763037,9.13600015337579e-05,8.565000462112948e-05,2.8550000934046693e-05,0.028999999165534973,0.009999999776482582,0.039000000804662704,0.016499999910593033,0.0044999998062849045,0.0002500000118743628,-0.0002500000118743628,-0.7854726314544678,-0.5522456169128418,-0.2552163898944855,-0.7549608945846558,-0.11459531
7,2010,-0.23960729639426895,-0.676933681692893,-0.12060729639426895,-0.148933681692893,0.19164384019877867,0.00893664991472887,-0.0026149091119179874,0.01417984345856131,0.0357591419693589,0.5838438868522644,0.061170488595962524,-1.0,0.8860465288162231,0.3084745705127716,-0.0006249999860301614,-0.016499999910593033,-0.010999999940395355,0.0012499999720603228,7.423000351991504e-05,7.423000351991504e-05,0.0,0.0,0.013000000268220901,0.0,0.013000000268220901,0.0005000000237487257,0.0002500000118743628,-0.0002500000118743628,0.0,-0.5230346322059631,-0.287205308675766,-0.90555340051651,-0.07290354371070862,-0.16541484
8,2011,-0.227091309390214,-0.6775511326158279,-0.108091309390214,-0.14955113261582786,0.18452444941624374,0.013659886800333493,-0.0022760757941077403,0.018798188647361304,0.01788664200495257,0.6055644154548645,0.05604460835456848,-1.0,0.8860465288162231,0.3084745705127716,-0.010125000029802322,-0.02162499912083149,-0.007499999832361937,0.0044999998062849045,0.0,0.0,7.994000043254346e-05,7.994000043254346e-05,0.0,0.014000000432133675,0.014000000432133675,0.0,-0.0002500000118743628,0.0002500000118743628,0.0010000000474974513,-0.18259532749652863,0.6139571070671082,0.7008695006370544,0.004755453672260046,-0.04591144
9,2012,-0.23508593553232848,-0.6761715525759555,-0.11608593553232849,-0.1481715525759555,0.18823058577496132,0.002825850538712791,0.0004763306980859472,0.007840333385016886,0.09254846626338784,0.6346713900566101,0.05499808117747307,-1.0,0.8860465288162231,0.3084745705127716,-0.009624999947845936,-0.010250000283122063,0.0043750000186264515,0.004000000189989805,0.00010278000263497233,0.0,0.00019414001144468784,8.565000462112948e-05,0.008999999612569809,0.02449999935925007,0.03350000083446503,0.006500000134110451,0.0,0.002749999985098839,0.0020000000949949026,-0.1424686312675476,-0.1467420905828476,0.35558801889419556,0.5956560373306274,-0.041609053
10,2013,-0.23194076305785366,-0.6756554452293073,-0.11294076305785367,-0.1476554452293073,0.18589713947760253,-0.0030309085422747933,0.0011848046165753578,0.002298060736435106,0.21252791919703717,0.6160792112350464,0.05733635276556015,-1.0,0.8860465288162231,0.3084745705127716,-0.010874999687075615,-0.006750000175088644,0.009750000201165676,0.005375000182539225,8.565000462112948e-05,7.423000351991504e-05,0.0003997000167146325,0.00035973000922240317,0.014000000432133675,0.06650000065565109,0.08049999922513962,0.0037499999161809683,0.0005000000237487257,0.005249999929219484,0.0215000007301569,0.7029131054878235,-0.7600504755973816,0.9572908878326416,-0.9370945692062378,0.0
