step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,4228,-0.40898828084352,-0.49347501409645755,-0.28998828084352,0.03452498590354247,0.2920362608961772,0.0,0.0,0.0,0.0,0.16271650791168213,0.3900233209133148,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0001250000059371814,0.0,0.0,0.0,-5.7100000958598685e-06,8.565000462112948e-05,6.851999933132902e-05,0.0005000000237487257,0.013500000350177288,0.014000000432133675,0.0,0.0,0.0,0.0,0.8394439220428467,0.9323540925979614,0.659177303314209,-0.46834972500801086,0.0
2,4229,-0.4232357203892243,-0.4771367699273132,-0.3042357203892243,0.05086323007268684,0.3084581685320999,0.0,0.0,0.0,0.0,0.2116551548242569,0.36699149012565613,-1.0,0.8860465288162231,0.3084745705127716,0.015625,0.017500000074505806,0.011749999597668648,-0.009499999694526196,0.0,2.2840000383439474e-05,0.00010278000263497233,6.851999933132902e-05,0.0020000000949949026,0.014999999664723873,0.017000000923871994,0.0,0.0,0.0010000000474974513,0.001500000013038516,0.3475658595561981,-0.8518780469894409,0.6893935799598694,-0.1596248298883438,-0.12622538
3,4230,-0.4279157797770703,-0.47332583601994443,-0.3089157797770703,0.05467416398005559,0.3137167882058488,-0.011829686833468925,0.0125932362978207,0.014325998139606454,0.034983718016264244,0.17852157354354858,0.39468345046043396,-1.0,0.8860465288162231,0.3084745705127716,0.02212500013411045,0.021250000223517418,0.023375000804662704,-0.01425000000745058,7.994000043254346e-05,5.139000131748617e-05,0.0002512400096748024,8.565000462112948e-05,0.011500000022351742,0.029500000178813934,0.04100000113248825,0.0,0.0,0.0035000001080334187,0.005249999929219484,-0.18234257400035858,0.5805936455726624,0.2511778175830841,-0.14783091843128204,0.0
4,4231,-0.4359143478935194,-0.4686079461855647,-0.3169143478935194,0.0593920538144353,0.32243157406971085,-0.00792414219018444,0.005330514838592787,0.006079884537791367,0.1205180813037778,0.16763772070407867,0.4011426568031311,-1.0,0.8860465288162231,0.3084745705127716,0.01875000074505806,0.03175000101327896,0.027249999344348907,-0.017500000074505806,0.0,7.423000351991504e-05,0.00037115000304766,9.13600015337579e-05,0.006500000134110451,0.04050000011920929,0.04699999839067459,0.0,0.000750000006519258,0.004999999888241291,0.0062500000931322575,0.5732553005218506,-0.8073574304580688,-0.6394820809364319,-0.678394615650177,0.0
5,4232,-0.4227822015869931,-0.4780621671713449,-0.3037822015869931,0.049937832828655104,0.3078594048403641,0.0032084863687982523,-0.0029602069696253036,0.008725942571995587,0.08103580457998955,0.14903640747070312,0.40913906693458557,-1.0,0.8860465288162231,0.3084745705127716,0.029500000178813934,0.017000000923871994,0.017999999225139618,-0.027000000700354576,-5.7100000958598685e-06,7.423000351991504e-05,0.0,0.0,0.007000000216066837,0.0,0.007000000216066837,-0.0002500000118743628,0.0,-0.0002500000118743628,0.0,-0.7460922002792358,0.3631282150745392,0.9025185704231262,-0.3614867031574249,-0.18090948
6,4233,-0.36030292034408773,-0.5220027144882968,-0.24130292034408773,0.005997285511703199,0.2413774363939058,0.0472571422183948,-0.03337173018920756,0.062003881238635435,2.7411306323979314e-05,0.17957627773284912,0.39311498403549194,-1.0,0.8860465288162231,0.3084745705127716,0.033250000327825546,0.023874999955296516,0.03350000083446503,-0.026750000193715096,0.0,0.0,0.0001827200030675158,9.707000572234392e-05,0.0,0.02449999935925007,0.02449999935925007,-0.0002500000118743628,-0.0002500000118743628,0.0024999999441206455,0.007000000216066837,0.7188082933425903,0.9131067395210266,-0.04761344566941261,-0.8781684041023254,0.0
7,4234,-0.3568722632118799,-0.5232925578897469,-0.23787226321187993,0.0047074421102530906,0.23791883829735566,0.04119371148444573,-0.02826899419900126,0.054157132621025825,8.89405225597813e-05,0.32487693428993225,0.31863945722579956,-1.0,0.8860465288162231,0.3084745705127716,0.04637499898672104,0.04062499850988388,0.03375000134110451,-0.03974999859929085,9.13600015337579e-05,6.851999933132902e-05,9.13600015337579e-05,5.7100001868093386e-05,0.014000000432133675,0.013000000268220901,0.027000000700354576,0.0002500000118743628,0.0002500000118743628,0.0002500000118743628,0.0002500000118743628,-0.6307214498519897,0.020251156762242317,-0.18352042138576508,-0.5542596578598022,0.0
8,4235,-0.43581851552983086,-0.4586574792224836,-0.31681851552983087,0.0693425207775164,0.3243182957686877,-0.04719724699108946,0.03959077204113325,0.05786222329326784,5.1019313629214905e-05,0.3328551948070526,0.3164532780647278,-1.0,0.8860465288162231,0.3084745705127716,0.03487500175833702,0.04087499901652336,0.030500000342726707,-0.04987499862909317,0.0,6.851999933132902e-05,0.0,0.0,0.006000000052154064,0.0,0.006000000052154064,-0.0002500000118743628,0.0005000000237487257,0.0,-0.0002500000118743628,-0.20736658573150635,-0.560573935508728,0.9636769890785217,-0.9637287855148315,-0.18853146
9,4236,-0.4210490952448647,-0.4717387363437018,-0.30204909524486473,0.056261263656298244,0.3072441793206909,-0.0401105200206155,0.03222113846627822,0.04765448961200944,0.00023588969739233746,0.1492592692375183,0.4260042607784271,-1.0,0.8860465288162231,0.3084745705127716,0.03849999979138374,0.030625000596046448,0.048374999314546585,-0.04762500151991844,0.0,0.0,9.13600015337579e-05,7.423000351991504e-05,0.0,0.014499999582767487,0.014499999582767487,0.0,0.0,0.0002500000118743628,0.002749999985098839,-0.7291586399078369,-0.9857375621795654,0.1942625194787979,0.3699548542499542,-0.25378758
10,4237,-0.4180717702390156,-0.47033191068784747,-0.2990717702390156,0.05766808931215256,0.30458091253197883,0.011091715806759543,-0.007296519665852402,0.017668687467938465,0.02118894014901082,0.18360675871372223,0.40383264422416687,-1.0,0.8860465288162231,0.3084745705127716,0.042249999940395355,0.03412500023841858,0.050999999046325684,-0.045625001192092896,0.0,7.423000351991504e-05,0.00016558999777771533,0.00016558999777771533,0.006500000134110451,0.028999999165534973,0.03550000116229057,0.0,0.0005000000237487257,0.0022499999031424522,0.012500000186264515,-0.45138728618621826,0.5371040105819702,0.9818484783172607,-0.46074607968330383,-0.07816648
11,4238,-0.4198081533629894,-0.46987912509281626,-0.3008081533629894,0.05812087490718376,0.3063716390752059,0.0007755886761720912,0.0011622570318034486,0.005891372163113094,0.12397459309166331,0.19053076207637787,0.406217098236084,-1.0,0.8860465288162231,0.3084745705127716,0.04600000008940697,0.04374999925494194,0.06737499684095383,-0.05237499997019768,0.0,7.423000351991504e-05,0.0005139000131748617,0.00011991000064881518,0.006500000134110451,0.05550000071525574,0.06199999898672104,0.0,0.0012499999720603228,0.0062500000931322575,0.008750000037252903,-0.8607457876205444,-0.558623194694519,-0.3137645125389099,-0.5006336569786072,-0.1272895
12,4239,-0.41616041073311544,-0.4706389365988266,-0.29716041073311544,0.05736106340117342,0.30264599997618885,0.0011945996911875978,-0.0001918911943619636,0.0061975711020153005,0.1184092458504189,0.1864926666021347,0.4069845378398895,-1.0,0.8860465288162231,0.3084745705127716,0.04975000023841858,0.03400000184774399,0.06449999660253525,-0.057750001549720764,2.8550000934046693e-05,0.0,8.565000462112948e-05,6.28100024187006e-05,0.0024999999441206455,0.013000000268220901,0.01549999974668026,0.0,0.0,0.0002500000118743628,0.000750000006519258,-0.22950828075408936,0.5529899597167969,-0.05649030953645706,0.7955423593521118,-0.051540997
