step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,2495,-3587,4057,30178,5118,-3587,3952,30167,5009,0,105,11,109,0.0,78.0,34.0,82.0,5.0,5.1,5.2,5.2,24.0,31.0,25.0,33.0,0.008560030721127987,0.9511557221412659,0.5117650032043457,0.9302699565887451
2,2496,-3441,3960,30049,5243,-3439,3932,30045,5084,-2,28,4,159,-4.0,18.0,21.0,149.0,5.1,5.2,5.2,5.2,24.0,31.0,25.0,33.0,0.9785351157188416,-0.6487623453140259,-0.8608158826828003,0.8392118811607361
3,2497,-3462,3954,29905,5143,-3462,3934,29903,5089,0,20,2,54,0.0,17.0,16.0,34.0,5.2,5.2,5.2,5.2,24.0,31.0,25.0,33.0,-0.7166086435317993,-0.20721150934696198,-0.9629330635070801,-0.6705406904220581
4,2498,-3476,3948,29793,5245,-3476,3933,29790,5142,0,15,3,103,0.0,15.0,17.0,77.0,5.0,5.2,5.2,5.2,24.0,31.0,25.0,33.0,-0.4847297966480255,-0.23180730640888214,-0.7505308389663696,0.6857820749282837
5,2499,-3380,3831,29801,5377,-3380,3804,29794,5255,0,27,7,122,0.0,19.0,24.0,96.0,5.2,5.2,5.2,5.2,24.0,31.0,25.0,33.0,0.6401115655899048,-0.7860540151596069,0.059943072497844696,0.8836801052093506
6,2500,-3284,3795,29890,5328,-3284,3772,29883,5255,0,23,7,73,0.0,17.0,24.0,48.0,5.2,5.2,5.2,5.2,24.0,30.0,25.0,33.0,0.6460363268852234,-0.24319371581077576,0.594001054763794,-0.3278973698616028
7,2501,-3306,3783,30029,5468,-3306,3741,30017,5262,0,42,12,206,0.0,26.0,41.0,219.0,5.1,5.1,5.1,4.8,24.0,30.0,25.0,33.0,-0.753412663936615,-0.41768497228622437,0.9321396946907043,0.9379212856292725
8,2502,-3299,3694,29978,5415,-3299,3677,29976,5305,0,17,2,110,0.0,16.0,16.0,83.0,5.2,5.2,5.2,5.1,24.0,30.0,25.0,33.0,0.05103864148259163,-0.5954278707504272,-0.34573158621788025,-0.35363125801086426
9,2503,-3447,3737,29928,5496,-3446,3676,29925,5336,-1,61,3,160,8.0,39.0,17.0,146.0,5.0,5.2,5.2,5.2,24.0,30.0,25.0,33.0,-0.993101179599762,0.28920844197273254,-0.3365641236305237,0.5439680814743042
10,2504,-3348,3883,29834,5572,-3348,3728,29830,5344,0,155,4,228,0.0,142.0,20.0,255.0,4.9,5.1,5.0,5.1,24.0,30.0,25.0,33.0,0.6601305603981018,0.9734949469566345,-0.6280926465988159,0.5111569166183472
11,2505,-3343,3792,29709,5659,-3343,3726,29705,5403,0,66,4,256,0.0,41.0,19.0,310.0,4.9,5.1,5.1,4.7,24.0,30.0,25.0,33.0,0.03657059371471405,-0.6105403900146484,-0.8341156840324402,0.6503052711486816
