step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,85,2607,1312,19,-368,2602,1292,20,-371,5,20,-1,3,13.0,17.0,0.0,14.0,5.2,5.2,5.2,5.2,26.0,29.0,22.0,23.0,-0.7812451124191284,0.9046248197555542,0.04427475109696388,0.5559661388397217
2,86,2512,1270,49,-411,2512,1271,50,-405,0,-1,-1,-6,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,26.0,29.0,22.0,23.0,-0.633508026599884,-0.2835664749145508,-0.9191104769706726,-0.2912333905696869
3,87,2654,1403,79,-351,2590,1341,80,-357,64,62,-1,6,44.0,39.0,0.0,15.0,5.2,5.2,5.2,5.2,26.0,29.0,22.0,23.0,0.9494239687919617,0.8919861912727356,-0.9753009676933289,0.4035417437553406
4,88,2712,1549,109,-223,2593,1378,109,-218,119,171,0,-5,102.0,169.0,20.0,-15.0,4.9,5.1,5.0,5.0,26.0,29.0,22.0,23.0,0.3914561867713928,0.9771122336387634,-0.7876995801925659,0.8540035486221313
5,89,2810,1582,13,-339,2609,1378,14,-342,201,204,-1,3,230.0,221.0,0.0,14.0,4.8,4.7,4.9,4.9,26.0,29.0,22.0,23.0,0.6591127514839172,0.2224290519952774,-0.6413280963897705,-0.778009295463562
6,90,2796,1506,43,-464,2609,1378,44,-467,187,128,-1,3,206.0,106.0,0.0,15.0,4.8,4.9,5.1,4.8,26.0,29.0,22.0,23.0,-0.097315214574337,-0.5071052312850952,-0.17322592437267303,-0.8368763327598572
7,91,2751,1597,73,-478,2608,1378,73,-470,143,219,0,-8,133.0,248.0,20.0,-15.0,4.9,5.0,4.9,4.9,26.0,29.0,22.0,23.0,-0.3041720986366272,0.6085202693939209,0.031926266849040985,-0.09872158616781235
8,92,2749,1731,15,-333,2607,1415,16,-328,142,316,-1,-5,132.0,438.0,0.0,-15.0,4.8,4.8,4.5,5.0,26.0,29.0,22.0,23.0,-0.01806122250854969,0.8977833390235901,-0.38678526878356934,0.9685580134391785
9,93,2817,1755,57,-331,2607,1415,57,-328,210,340,0,-3,243.0,480.0,21.0,-16.0,4.5,4.4,4.4,5.0,27.0,29.0,22.0,23.0,0.45970621705055237,0.40745556354522705,0.28508102893829346,0.014338226057589054
10,94,2758,1805,-89,-300,2607,1415,-89,-308,151,390,0,8,143.0,585.0,0.0,16.0,4.8,4.7,4.5,4.8,27.0,30.0,22.0,23.0,-0.39884698390960693,0.921674907207489,-0.9796364903450012,0.20900532603263855
11,95,2840,1730,-59,-337,2608,1415,-59,-328,232,315,0,-9,283.0,419.0,22.0,-17.0,4.4,4.8,4.5,4.9,27.0,30.0,22.0,23.0,0.5466955900192261,-0.31571635603904724,0.12375187128782272,-0.24707669019699097
12,96,2854,1786,-169,-330,2607,1415,-168,-328,247,371,-1,-2,303.0,535.0,-2.0,-15.0,4.3,4.4,4.3,4.6,27.0,30.0,22.0,23.0,0.09526500105857849,0.9284043312072754,-0.7346680164337158,0.04920575022697449
13,97,2935,1711,-139,-476,2617,1415,-139,-479,318,296,0,3,447.0,376.0,22.0,16.0,4.5,4.5,4.6,4.5,27.0,31.0,22.0,23.0,0.9856362342834473,0.909958004951477,-0.47597023844718933,-0.9791686534881592
14,98,2824,1720,-111,-346,2617,1415,-112,-342,207,305,1,-4,230.0,396.0,22.0,-15.0,4.9,4.4,4.7,4.6,28.0,31.0,22.0,23.0,-0.7442077398300171,0.10221057385206223,0.19177673757076263,0.870804488658905
15,99,2691,1781,-180,-467,2613,1415,-179,-471,78,366,-1,4,53.0,524.0,0.0,14.0,5.0,4.8,4.3,5.1,28.0,31.0,22.0,23.0,-0.89191073179245,0.9557775855064392,-0.46245142817497253,-0.8081266283988953
16,100,2653,1706,-150,-318,2596,1417,-149,-310,57,289,-1,-8,37.0,364.0,0.0,-14.0,5.1,4.6,4.9,5.0,28.0,31.0,22.0,23.0,-0.25701233744621277,0.8539389371871948,-0.9908510446548462,0.9970478415489197
17,101,2504,1636,-19,-339,2468,1513,-18,-332,36,123,-1,-7,25.0,94.0,0.0,-15.0,5.1,5.2,5.0,5.2,28.0,32.0,22.0,23.0,-0.9936855435371399,-0.46959739923477173,0.8779796957969666,-0.14569421112537384
18,102,2365,1782,11,-191,2325,1651,12,-184,40,131,-1,-7,27.0,107.0,10.0,-16.0,5.2,5.2,5.1,5.2,28.0,31.0,22.0,23.0,-0.9282122254371643,0.9771724343299866,0.20414020121097565,0.9904332756996155
19,103,2444,1672,132,-334,2327,1644,132,-342,117,28,0,8,99.0,19.0,21.0,16.0,5.0,5.2,5.2,5.1,28.0,31.0,22.0,23.0,0.5322244763374329,-0.7373136281967163,0.8096182942390442,-0.9557949304580688
20,104,2411,1559,177,-448,2380,1551,178,-450,31,8,-1,2,22.0,14.0,9.0,14.0,5.2,5.2,5.2,5.2,28.0,31.0,22.0,23.0,-0.22328346967697144,-0.7533371448516846,0.30663880705833435,-0.7649949789047241
21,105,2284,1682,207,-536,2276,1648,207,-535,8,34,0,-1,14.0,24.0,21.0,0.0,5.2,5.2,5.2,5.2,28.0,31.0,22.0,23.0,-0.8515586853027344,0.8262134790420532,-0.8674813508987427,-0.5928515195846558
22,106,2143,1830,152,-506,2131,1790,153,-514,12,40,-1,8,16.0,26.0,0.0,15.0,5.2,5.2,5.2,5.2,28.0,31.0,22.0,23.0,-0.9454371929168701,0.9879656434059143,-0.36928388476371765,0.17660167813301086
