step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,201,2415,4232,-1414,838,2259,3869,-1414,813,156,363,0,25,133.0,464.0,0.0,18.0,4.9,4.4,4.5,4.9,47.0,51.0,22.0,23.0,-0.37270718812942505,0.7547324299812317,-0.026384219527244568,0.699633002281189
2,202,2327,4250,-1423,821,2247,3870,-1423,814,80,380,0,7,51.0,499.0,0.0,12.0,5.1,4.8,4.4,5.1,47.0,51.0,22.0,23.0,-0.6888113617897034,0.39173880219459534,-0.3269493877887726,-0.5832151174545288
3,203,2210,4220,-1432,808,2149,3944,-1432,808,61,276,0,0,36.0,300.0,-6.0,0.0,5.1,4.9,4.8,5.1,47.0,51.0,22.0,23.0,-0.9094164967536926,-0.3469528257846832,-0.30030927062034607,-0.4587356150150299
4,204,2100,4271,-1450,798,2047,4034,-1450,797,53,237,0,1,32.0,243.0,0.0,10.0,5.2,5.0,5.0,5.2,47.0,51.0,22.0,23.0,-0.8559117913246155,0.7501554489135742,-0.6092787981033325,-0.340244323015213
5,205,2085,4188,-1591,902,2038,4034,-1591,884,47,154,0,18,29.0,122.0,0.0,15.0,5.2,4.9,5.1,5.2,47.0,51.0,22.0,23.0,-0.11708623170852661,-0.9644390344619751,-0.9454328417778015,0.6970683932304382
6,206,2041,4264,-1601,948,2005,4053,-1601,932,36,211,0,16,23.0,206.0,0.0,14.0,5.2,4.8,4.8,5.2,46.0,51.0,22.0,23.0,-0.34597793221473694,0.8817662596702576,-0.06718380749225616,0.31098473072052
7,207,1957,4224,-1629,933,1930,4101,-1628,932,27,123,-1,1,18.0,86.0,-1.0,11.0,5.2,5.1,5.1,5.2,46.0,51.0,22.0,23.0,-0.6027438044548035,-0.46318331360816956,-0.9334521293640137,-0.5058722496032715
8,208,1985,4222,-1642,920,1930,4101,-1641,920,55,121,-1,0,33.0,84.0,0.0,0.0,5.1,5.2,5.0,5.2,46.0,51.0,22.0,23.0,0.20323100686073303,-0.030346311628818512,-0.4363049864768982,-0.4437306225299835
9,209,2016,4307,-1773,1044,1928,4100,-1772,1024,88,207,-1,20,58.0,197.0,-6.0,16.0,5.2,4.8,5.0,5.2,46.0,50.0,22.0,23.0,0.2268606424331665,0.9857321977615356,-0.8798733353614807,0.8292298316955566
10,210,1919,4396,-1802,1036,1869,4158,-1801,1024,50,238,-1,12,30.0,246.0,-3.0,13.0,5.1,4.8,5.0,5.2,46.0,50.0,22.0,23.0,-0.697935938835144,0.920965850353241,-0.9736337661743164,-0.2841314971446991
11,211,1919,4462,-1913,1176,1867,4157,-1912,1144,52,305,-1,32,32.0,362.0,0.0,21.0,5.1,4.7,4.7,5.2,46.0,50.0,22.0,23.0,0.0017446634592488408,0.7536963820457458,-0.745181679725647,0.9395169615745544
12,212,1847,4522,-1768,1163,1785,4223,-1767,1144,62,299,-1,19,38.0,349.0,0.0,16.0,5.0,4.7,4.9,5.1,45.0,50.0,22.0,23.0,-0.5183029174804688,0.9235572814941406,0.9673612713813782,-0.09137725830078125
13,213,1767,4564,-1892,1216,1716,4274,-1891,1183,51,290,-1,33,31.0,331.0,0.0,21.0,5.1,4.7,4.7,5.1,45.0,51.0,22.0,23.0,-0.5364086627960205,0.6252915859222412,-0.8279637694358826,0.3536900281906128
14,214,1872,4590,-1794,1348,1714,4272,-1794,1299,158,318,0,49,142.0,378.0,13.0,30.0,4.9,4.6,4.8,5.1,45.0,51.0,22.0,23.0,0.704681396484375,0.41603779792785645,0.6567709445953369,0.8863568902015686
15,215,1821,4628,-1800,1429,1713,4271,-1799,1371,108,357,-1,58,94.0,453.0,0.0,34.0,4.9,4.6,4.7,5.1,45.0,51.0,22.0,23.0,-0.34348517656326294,0.6858839988708496,-0.04401735961437225,0.5416029095649719
16,216,1908,4672,-1800,1369,1713,4271,-1799,1365,195,401,-1,4,196.0,540.0,0.0,13.0,4.7,4.3,4.5,4.8,45.0,51.0,22.0,23.0,0.5823555588722229,0.9288837909698486,0.0061042592860758305,-0.40507420897483826
17,217,1822,4629,-1812,1355,1713,4271,-1811,1351,109,358,-1,4,95.0,452.0,0.0,12.0,5.0,4.6,4.7,5.1,45.0,51.0,22.0,23.0,-0.5743691921234131,-0.6684874296188354,-0.42579954862594604,-0.49531200528144836
18,218,1883,4670,-1958,1382,1713,4271,-1957,1352,170,399,-1,30,158.0,532.0,-15.0,19.0,4.9,4.5,4.7,5.0,45.0,51.0,22.0,23.0,0.4106833338737488,0.8750550746917725,-0.9773816466331482,0.18258652091026306
19,219,1826,4627,-1988,1341,1713,4271,-1988,1338,113,356,0,3,97.0,447.0,-2.0,12.0,5.0,4.6,4.8,4.9,45.0,51.0,22.0,23.0,-0.386641263961792,0.8183940649032593,-0.20449376106262207,-0.27870503067970276
20,220,1852,4673,-1966,1194,1713,4302,-1966,1185,139,371,0,9,116.0,478.0,0.0,12.0,4.9,4.4,4.5,5.0,45.0,51.0,22.0,23.0,0.17507173120975494,0.9625179767608643,0.1507575809955597,-0.9838231801986694
21,221,1749,4704,-1828,1193,1697,4304,-1828,1185,52,400,0,8,32.0,537.0,14.0,12.0,5.1,4.4,4.4,5.1,45.0,51.0,22.0,23.0,-0.6929095983505249,0.6850854754447937,0.9257660508155823,-0.01055192481726408
22,222,1615,4661,-1689,1300,1560,4405,-1690,1264,55,256,1,36,34.0,265.0,14.0,21.0,5.2,4.8,4.9,5.1,45.0,51.0,22.0,23.0,-0.8970575332641602,0.24491092562675476,0.929371178150177,0.7162708044052124
23,223,1471,4733,-1542,1308,1423,4512,-1543,1273,48,221,1,35,29.0,212.0,14.0,22.0,5.1,4.8,5.0,5.2,45.0,51.0,22.0,23.0,-0.9600701332092285,0.9617069363594055,0.9800553917884827,0.05372639000415802
24,224,1413,4802,-1679,1164,1372,4576,-1679,1156,41,226,0,8,26.0,221.0,0.0,12.0,5.1,4.8,4.8,5.2,45.0,51.0,22.0,23.0,-0.39007842540740967,0.8131002187728882,-0.9148365259170532,-0.9658137559890747
25,225,1395,4749,-1671,1088,1372,4579,-1671,1085,23,170,0,3,18.0,142.0,0.0,12.0,5.2,5.1,5.1,5.2,45.0,51.0,22.0,23.0,-0.12334910035133362,-0.6166912317276001,0.05626949667930603,-0.5074464082717896
26,226,1509,4830,-1699,1060,1378,4589,-1699,1056,131,241,0,4,108.0,245.0,-2.0,12.0,5.0,5.0,5.0,5.0,45.0,51.0,22.0,23.0,0.7630864977836609,0.9347078204154968,-0.9577726125717163,-0.9545095562934875
27,227,1558,4858,-1699,1040,1378,4598,-1699,1037,180,260,0,3,178.0,278.0,0.0,11.0,5.1,4.7,5.0,5.1,44.0,51.0,22.0,23.0,0.32696542143821716,0.715059757232666,0.00042183694313280284,-0.13847772777080536
28,228,1569,4919,-1738,1112,1377,4606,-1737,1069,192,313,-1,43,195.0,372.0,0.0,28.0,4.8,4.9,4.7,4.8,45.0,51.0,22.0,23.0,0.07659544795751572,0.8296009302139282,-0.2615188658237457,0.48269960284233093
29,229,1494,4848,-1761,1101,1377,4606,-1760,1069,117,242,-1,32,89.0,246.0,0.0,20.0,5.0,5.0,4.7,5.0,45.0,51.0,22.0,23.0,-0.5038080811500549,-0.8181378245353699,-0.7710080146789551,-0.3929607570171356
30,230,1624,4925,-1777,1090,1384,4606,-1776,1069,240,319,-1,21,277.0,381.0,0.0,17.0,4.5,4.6,4.8,5.0,44.0,51.0,22.0,23.0,0.8719967007637024,0.9838104248046875,-0.5426495671272278,-0.3736516237258911
31,231,1515,4978,-1809,1203,1383,4605,-1808,1144,132,373,-1,59,107.0,484.0,0.0,37.0,5.1,4.4,4.4,5.1,45.0,51.0,22.0,23.0,-0.7326767444610596,0.9703324437141418,-0.21437878906726837,0.7550502419471741
32,232,1542,4961,-1925,1058,1384,4606,-1925,1051,158,355,0,7,142.0,447.0,0.0,12.0,4.9,4.4,4.8,5.1,45.0,51.0,22.0,23.0,0.18083998560905457,-0.20533634722232819,-0.7789388298988342,-0.9717899560928345
33,233,1526,4958,-1824,997,1386,4607,-1824,993,140,351,0,4,119.0,438.0,14.0,13.0,5.1,4.4,4.8,5.0,44.0,51.0,22.0,23.0,-0.11069632321596146,-0.03784659877419472,0.6752337217330933,-0.41039687395095825
34,234,1557,4993,-1969,1060,1385,4607,-1969,1021,172,386,0,39,162.0,505.0,0.0,26.0,4.8,4.7,4.4,5.1,44.0,51.0,22.0,23.0,0.2112448364496231,0.71946781873703,-0.9667446613311768,0.42509725689888
35,235,1655,4950,-1998,1051,1400,4606,-1998,1020,255,344,0,31,301.0,420.0,-1.0,20.0,4.8,4.8,4.8,5.0,44.0,51.0,22.0,23.0,0.6550369262695312,-0.5071393251419067,-0.9987490177154541,-0.3312341570854187
36,236,1763,4960,-1899,1086,1400,4606,-1899,1029,363,354,0,57,516.0,436.0,15.0,36.0,4.3,4.4,4.4,4.8,45.0,51.0,22.0,23.0,0.9033684730529785,0.20062249898910522,0.665547251701355,0.2364095002412796
37,237,1688,4917,-1817,955,1402,4607,-1817,950,286,310,0,5,354.0,358.0,14.0,13.0,4.8,4.8,4.8,4.6,45.0,51.0,22.0,23.0,0.7341073751449585,0.8029610514640808,0.5471318960189819,-0.8754754066467285
38,238,1762,4894,-1775,866,1442,4605,-1775,857,320,289,0,9,423.0,323.0,13.0,14.0,4.7,4.9,4.8,4.9,45.0,51.0,22.0,23.0,0.7161397337913513,-0.2654203176498413,0.28345853090286255,-0.5937148332595825
39,239,1623,4957,-1795,847,1442,4605,-1794,844,181,352,-1,3,170.0,440.0,0.0,12.0,4.8,4.6,4.4,5.1,45.0,51.0,22.0,23.0,-0.9294012188911438,0.9666457772254944,-0.6763963103294373,-0.6530071496963501
40,240,1754,4983,-1803,821,1442,4605,-1802,816,312,378,-1,5,405.0,484.0,0.0,13.0,4.4,4.5,4.4,5.0,45.0,51.0,22.0,23.0,0.8757949471473694,0.5429414510726929,-0.28583067655563354,-0.8785347938537598
41,241,1679,4940,-1714,952,1442,4604,-1715,901,237,336,1,51,260.0,405.0,15.0,32.0,4.8,4.8,4.5,5.0,45.0,51.0,22.0,23.0,-0.8379341959953308,0.9956511855125427,0.5968574285507202,0.8796749114990234
42,242,1581,4982,-1844,874,1442,4604,-1842,868,139,378,-2,6,113.0,488.0,-16.0,12.0,5.1,4.4,4.4,5.0,45.0,51.0,22.0,23.0,-0.6545841693878174,0.8176174163818359,-0.8702518343925476,-0.5225059986114502
43,243,1512,4986,-1864,849,1436,4605,-1863,844,76,381,-1,5,49.0,495.0,0.0,12.0,5.0,4.5,4.5,5.1,45.0,51.0,22.0,23.0,-0.46238353848457336,0.09711572527885437,-0.6966174840927124,-0.8626264333724976
44,244,1465,5023,-1751,926,1412,4607,-1751,895,53,416,0,31,31.0,565.0,15.0,19.0,5.1,4.3,4.5,5.1,45.0,52.0,22.0,23.0,-0.31875061988830566,0.8453289270401001,0.7594624161720276,0.5140053629875183
45,245,1603,4985,-1890,842,1415,4607,-1888,839,188,378,-2,3,183.0,483.0,-5.0,12.0,5.0,4.4,4.4,5.1,45.0,52.0,22.0,23.0,0.9226983785629272,0.9934597611427307,-0.9314008355140686,-0.5608606338500977
46,246,1457,5021,-1815,971,1407,4607,-1815,936,50,414,0,35,31.0,557.0,13.0,21.0,5.0,4.5,4.5,5.1,45.0,52.0,22.0,23.0,-0.9734698534011841,0.9272781610488892,0.5047315359115601,0.8625198602676392
47,247,1447,4983,-1945,853,1389,4639,-1945,848,58,344,0,5,34.0,422.0,0.0,11.0,5.1,4.6,4.8,5.1,45.0,52.0,22.0,23.0,-0.07302531599998474,-0.33240175247192383,-0.8677814602851868,-0.7900595664978027
48,248,1481,5024,-1808,719,1388,4666,-1808,713,93,358,0,6,64.0,445.0,15.0,12.0,5.0,4.8,4.5,5.1,45.0,52.0,22.0,23.0,0.2298494279384613,0.9361412525177002,0.913346529006958,-0.8938233256340027
49,249,1514,5005,-1868,840,1387,4666,-1867,796,127,339,-1,44,102.0,408.0,0.0,28.0,5.1,4.6,4.9,5.1,45.0,52.0,22.0,23.0,0.22224584221839905,-0.2548873722553253,-0.4025803506374359,0.8084224462509155
50,250,1385,5031,-1745,734,1327,4711,-1745,730,58,320,0,4,35.0,372.0,15.0,11.0,5.1,4.7,4.7,5.1,45.0,52.0,22.0,23.0,-0.865500807762146,0.5795630812644958,0.8221617341041565,-0.7068957686424255
51,251,1366,4996,-1751,718,1327,4711,-1750,716,39,285,-1,2,25.0,312.0,0.0,11.0,5.2,4.9,4.7,5.2,44.0,52.0,22.0,23.0,-0.12845315039157867,-0.4598756432533264,-0.2138836681842804,-0.542245626449585
52,252,1454,4967,-1774,712,1327,4711,-1773,711,127,256,-1,1,104.0,262.0,0.0,12.0,5.0,4.8,5.0,5.0,44.0,52.0,22.0,23.0,0.5901642441749573,-0.3848533034324646,-0.7939101457595825,-0.23102928698062897
53,253,1491,5030,-1875,720,1327,4711,-1874,711,164,319,-1,9,151.0,373.0,0.0,13.0,4.9,4.6,4.7,5.0,44.0,52.0,22.0,23.0,0.49805235862731934,0.9505380988121033,-0.6773740649223328,0.05671066418290138
54,254,1556,5074,-1903,699,1327,4719,-1901,698,229,355,-2,1,257.0,438.0,0.0,12.0,4.8,4.8,4.7,5.0,44.0,52.0,22.0,23.0,0.4381428360939026,0.8926146030426025,-0.9518972635269165,-0.7119256854057312
55,255,1417,5006,-1795,674,1327,4719,-1795,673,90,287,0,1,62.0,315.0,14.0,11.0,5.1,5.0,4.9,5.0,44.0,52.0,22.0,23.0,-0.9276494979858398,-0.8948569893836975,0.7214395999908447,-0.1676018238067627
56,256,1451,5035,-1669,753,1326,4719,-1670,717,125,316,1,36,98.0,369.0,14.0,23.0,4.9,4.7,4.7,5.1,44.0,52.0,22.0,23.0,0.23153920471668243,0.500694990158081,0.8451834917068481,0.5326202511787415
57,257,1385,5045,-1743,651,1327,4720,-1742,648,58,325,-1,3,35.0,386.0,-1.0,12.0,5.1,4.7,4.6,5.2,44.0,52.0,22.0,23.0,-0.4418427050113678,0.20537516474723816,-0.4945695400238037,-0.6830960512161255
