step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1,-161,3933,1225,-628,-160,3932,1224,-635,-1,1,1,7,0.0,13.0,16.0,12.0,5.2,5.2,5.2,5.2,38.0,36.0,23.0,24.0,0.5557520389556885,-0.9766092896461487,-0.9152111411094666,-0.9570595026016235
2,2,-84,4074,1373,-704,-86,4071,1373,-698,2,3,0,-6,14.0,13.0,14.0,-12.0,5.2,5.2,5.2,5.2,38.0,36.0,23.0,24.0,0.519561231136322,0.9444544911384583,0.9900144338607788,-0.5091099143028259
3,3,30,4147,1460,-762,-9,4102,1459,-755,39,45,1,-7,26.0,29.0,15.0,-12.0,5.2,5.2,5.2,5.2,38.0,36.0,23.0,24.0,0.7664433717727661,0.4915429651737213,0.5847547650337219,-0.3889925479888916
4,4,148,4292,1426,-898,24,4150,1425,-904,124,142,1,6,106.0,125.0,5.0,12.0,5.0,5.1,5.0,5.1,38.0,36.0,23.0,24.0,0.7873262763023376,0.9705606698989868,-0.23193134367465973,-0.9117008447647095
5,5,204,4352,1456,-902,32,4153,1454,-904,172,199,2,2,171.0,208.0,16.0,11.0,4.9,4.7,4.8,4.8,38.0,36.0,23.0,24.0,0.7512912750244141,0.40613019466400146,-0.96436607837677,-0.027752066031098366
6,6,74,4450,1601,-879,19,4173,1599,-886,55,277,2,7,35.0,340.0,17.0,12.0,5.0,4.6,4.7,5.1,38.0,36.0,23.0,24.0,-0.8703810572624207,0.6538773775100708,0.9718261361122131,0.15995146334171295
7,7,-58,4521,1518,-745,-116,4304,1515,-772,58,217,3,27,38.0,230.0,16.0,16.0,5.0,4.7,4.8,5.1,37.0,36.0,23.0,24.0,-0.8809661865234375,0.9628086686134338,-0.5577270984649658,0.8996590971946716
8,8,-29,4505,1638,-760,-116,4304,1620,-805,87,201,18,45,62.0,201.0,62.0,27.0,5.1,4.7,4.8,5.1,37.0,36.0,23.0,24.0,0.19394885003566742,-0.10847608745098114,0.8060133457183838,-0.1020781397819519
9,9,-106,4641,1559,-853,-172,4374,1558,-852,66,267,1,-1,44.0,320.0,13.0,0.0,5.1,4.6,4.6,5.1,37.0,36.0,23.0,24.0,-0.5199571847915649,0.9119109511375427,-0.5299752950668335,-0.6248152256011963
10,10,-116,4670,1619,-800,-172,4374,1604,-851,56,296,15,51,36.0,367.0,47.0,29.0,5.0,4.7,4.6,5.0,37.0,37.0,23.0,24.0,-0.06704343855381012,0.3620465397834778,0.4056510329246521,0.35439610481262207
11,11,-55,4685,1631,-929,-172,4374,1628,-931,117,311,3,2,97.0,396.0,19.0,12.0,4.9,4.3,4.4,5.0,37.0,37.0,23.0,24.0,0.4129445254802704,0.2265470176935196,0.08316197991371155,-0.863601803779602
12,12,-117,4551,1678,-1003,-173,4374,1675,-997,56,177,3,-6,36.0,165.0,17.0,-12.0,5.2,4.8,5.0,5.2,37.0,37.0,23.0,24.0,-0.4186910092830658,-0.8951799869537354,0.3160804808139801,-0.4981189966201782
13,13,-30,4676,1623,-883,-173,4374,1622,-907,143,302,1,24,131.0,378.0,16.0,17.0,4.8,4.4,4.4,5.0,37.0,37.0,23.0,24.0,0.5829851627349854,0.8345304727554321,-0.3725217580795288,0.8040188550949097
14,14,39,4736,1703,-971,-172,4374,1698,-980,211,362,5,9,236.0,489.0,19.0,13.0,4.6,4.3,4.3,4.8,37.0,37.0,23.0,24.0,0.9215860962867737,0.8990986347198486,0.5347160696983337,-0.5875544548034668
