step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1112,-9597,14246,169,-7715,-9597,14208,163,-7734,0,38,6,19,0.0,23.0,26.0,16.0,5.2,5.2,5.2,5.2,24.0,59.0,54.0,32.0,0.9158826470375061,0.9503408670425415,-0.7957460880279541,0.9108792543411255
2,1113,-9746,14250,189,-7828,-9746,14208,167,-7830,0,42,22,2,3.0,25.0,75.0,11.0,5.2,5.2,5.1,5.2,24.0,58.0,54.0,32.0,-0.9946035146713257,0.20154191553592682,0.3716871738433838,-0.7536819577217102
3,1114,-9639,14271,154,-7851,-9639,14209,151,-7851,0,62,3,0,0.0,33.0,20.0,0.0,5.2,5.2,5.2,5.2,24.0,58.0,54.0,32.0,0.7186927199363708,0.9661463499069214,-0.6435133218765259,-0.15697139501571655
4,1115,-9543,14292,99,-7723,-9543,14222,96,-7733,0,70,3,10,0.0,40.0,20.0,12.0,5.2,5.2,5.2,5.2,24.0,58.0,54.0,32.0,0.6442651748657227,0.9465287923812866,-0.9913018941879272,0.8562520742416382
5,1116,-9612,14312,153,-7643,-9612,14219,123,-7668,0,93,30,25,0.0,66.0,107.0,17.0,5.2,5.1,5.1,5.2,24.0,57.0,54.0,32.0,-0.4635007679462433,0.9259887933731079,0.9816338419914246,0.5395448207855225
6,1117,-9506,14303,141,-7761,-9506,14220,124,-7763,0,83,17,2,0.0,58.0,55.0,11.0,5.2,5.2,5.1,5.2,24.0,57.0,54.0,32.0,0.7104439735412598,-0.40763792395591736,-0.2285234034061432,-0.787839949131012
7,1118,-9439,14298,186,-7701,-9439,14218,148,-7727,0,80,38,26,0.0,47.0,152.0,18.0,5.2,5.1,5.0,5.2,24.0,57.0,54.0,32.0,0.44966772198677063,-0.2422507107257843,0.8283616900444031,0.40062159299850464
8,1119,-9587,14314,227,-7823,-9587,14217,179,-7827,0,97,48,4,0.0,59.0,207.0,12.0,5.2,5.0,4.6,5.2,24.0,57.0,54.0,32.0,-0.9879500269889832,0.7552721500396729,0.7483402490615845,-0.8145281076431274
9,1120,-9494,14326,167,-7787,-9494,14217,160,-7808,0,109,7,21,0.0,72.0,26.0,15.0,5.2,5.1,5.1,5.2,24.0,57.0,53.0,32.0,0.6261184215545654,0.5337900519371033,-0.9211688041687012,0.24475660920143127
10,1121,-9632,14343,180,-7661,-9632,14216,160,-7692,0,127,20,31,0.0,91.0,68.0,20.0,5.2,5.0,5.0,5.2,24.0,57.0,53.0,32.0,-0.9211483001708984,0.7918877601623535,0.2062578797340393,0.8421751856803894
11,1122,-9684,14349,170,-7649,-9684,14216,160,-7692,0,133,10,43,0.0,98.0,36.0,26.0,5.2,5.1,5.1,5.2,24.0,57.0,53.0,32.0,-0.3501186966896057,0.292524129152298,-0.15309005975723267,0.08435959368944168
12,1123,-9574,14370,184,-7500,-9574,14214,159,-7546,0,156,25,46,0.0,123.0,87.0,28.0,5.2,5.0,5.0,5.2,24.0,56.0,53.0,32.0,0.7334923148155212,0.9404829740524292,0.21824604272842407,0.9933727979660034
13,1124,-9701,14385,123,-7580,-9701,14217,117,-7582,0,168,6,2,0.0,142.0,26.0,12.0,5.2,5.1,5.1,5.2,24.0,56.0,52.0,32.0,-0.8512418270111084,0.6894609928131104,-0.9290574193000793,-0.5368020534515381
14,1125,-9664,14384,161,-7698,-9664,14218,134,-7700,0,166,27,2,0.0,138.0,98.0,11.0,5.2,4.9,4.9,5.2,24.0,56.0,52.0,32.0,0.25104820728302,-0.05621425434947014,0.5060964822769165,-0.7912532091140747
15,1126,-9588,14401,187,-7829,-9588,14218,158,-7831,0,183,29,2,0.0,163.0,107.0,12.0,5.2,5.0,5.0,5.2,24.0,56.0,52.0,32.0,0.5109950304031372,0.7672554850578308,0.34881001710891724,-0.8784244656562805
16,1127,-9607,14418,216,-7921,-9607,14218,179,-7922,0,200,37,1,0.0,188.0,141.0,12.0,5.2,5.0,4.8,5.2,24.0,56.0,52.0,31.0,-0.1308208405971527,0.7926514148712158,0.38175296783447266,-0.6166700124740601
17,1128,-9713,14436,142,-7802,-9713,14249,134,-7823,0,187,8,21,0.0,170.0,29.0,16.0,5.2,5.1,4.9,5.2,24.0,55.0,52.0,31.0,-0.7102615237236023,0.8236889839172363,-0.9741169810295105,0.7995157241821289
18,1129,-9806,14453,116,-7663,-9806,14249,110,-7688,0,204,6,25,0.0,194.0,24.0,18.0,5.1,5.1,5.1,5.2,24.0,55.0,52.0,31.0,-0.6216514110565186,0.787500262260437,-0.3408200144767761,0.9329581260681152
19,1130,-9667,14473,155,-7550,-9667,14247,116,-7591,0,226,39,41,0.0,219.0,146.0,26.0,5.2,4.9,4.7,5.2,24.0,55.0,52.0,31.0,0.9293919205665588,0.9173523783683777,0.5098113417625427,0.7548853158950806
20,1131,-9801,14455,224,-7633,-9801,14246,156,-7639,0,209,68,6,0.0,192.0,321.0,12.0,5.1,4.8,4.8,5.1,24.0,55.0,52.0,31.0,-0.8977985382080078,-0.8150122761726379,0.9107500910758972,-0.555229902267456
21,1132,-9886,14449,280,-7538,-9885,14243,199,-7596,-1,206,81,58,0.0,188.0,393.0,36.0,5.1,4.5,4.5,5.1,24.0,55.0,52.0,31.0,-0.5687140822410583,-0.27099138498306274,0.9840563535690308,0.6383070945739746
22,1133,-9737,14435,320,-7677,-9737,14243,224,-7686,0,192,96,9,0.0,169.0,472.0,12.0,5.1,4.4,4.5,5.1,24.0,55.0,52.0,31.0,0.9966036081314087,-0.6503051519393921,0.8509841561317444,-0.9287249445915222
23,1134,-9848,14429,278,-7742,-9848,14243,224,-7748,0,186,54,6,0.0,158.0,255.0,12.0,5.1,4.6,4.3,5.1,24.0,55.0,52.0,31.0,-0.7433042526245117,-0.28633517026901245,-0.5524637699127197,-0.4390634000301361
24,1135,-9802,14428,316,-7685,-9802,14243,229,-7728,0,185,87,43,0.0,160.0,426.0,26.0,5.1,4.5,4.4,5.1,24.0,55.0,52.0,31.0,0.3104986250400543,-0.06941278278827667,0.5521986484527588,0.38481059670448303
25,1136,-9785,14428,353,-7809,-9785,14243,252,-7816,0,185,101,7,0.0,154.0,513.0,12.0,5.1,4.6,4.2,5.1,24.0,55.0,52.0,31.0,0.11856426298618317,0.008642756380140781,0.8684583306312561,-0.8297222852706909
26,1137,-9847,14432,373,-7674,-9847,14241,259,-7729,0,191,114,55,0.0,160.0,583.0,33.0,5.1,4.5,4.1,5.1,24.0,55.0,52.0,31.0,-0.41849952936172485,0.19995418190956116,0.5576837062835693,0.9027991890907288
27,1138,-9990,14426,376,-7629,-9990,14240,259,-7692,0,186,117,63,0.0,147.0,595.0,40.0,5.1,4.2,4.4,5.1,24.0,54.0,52.0,31.0,-0.9562484622001648,-0.27148956060409546,0.12523554265499115,0.30215296149253845
28,1139,-9986,14442,338,-7483,-9986,14237,259,-7560,0,205,79,77,0.0,189.0,376.0,51.0,5.1,4.9,4.3,5.1,24.0,54.0,53.0,31.0,0.02707195281982422,0.3008772134780884,0.39409518241882324,0.9796190857887268
29,1140,-9905,14488,302,-7378,-9904,14236,259,-7474,-1,252,43,96,0.0,270.0,171.0,79.0,5.1,4.8,4.6,5.0,24.0,54.0,53.0,31.0,0.5420366525650024,0.8303999900817871,-0.5532729625701904,0.7016613483428955
30,1141,-9937,14446,363,-7299,-9937,14235,259,-7404,0,211,104,105,0.0,189.0,521.0,78.0,5.1,4.7,4.5,5.1,24.0,54.0,53.0,31.0,-0.21662752330303192,-0.7700970768928528,0.9272094964981079,0.52897047996521
31,1142,-9908,14463,331,-7235,-9907,14234,259,-7347,-1,229,72,112,0.0,218.0,329.0,87.0,5.1,4.8,4.6,5.1,24.0,54.0,53.0,31.0,0.19391873478889465,0.31179794669151306,-0.8134493231773376,0.43236351013183594
32,1143,-9951,14511,352,-7247,-9951,14234,259,-7347,0,277,93,100,0.0,284.0,445.0,72.0,5.1,4.1,4.5,5.1,24.0,54.0,53.0,31.0,-0.2873973548412323,0.905773937702179,0.43310561776161194,-0.08051344007253647
33,1144,-10020,14545,302,-7125,-10020,14233,259,-7256,0,312,43,131,0.0,369.0,165.0,111.0,4.9,4.6,4.6,5.0,24.0,54.0,53.0,31.0,-0.46083295345306396,0.7801882028579712,-0.7585042715072632,0.8162440061569214
34,1145,-10015,14504,257,-7077,-10015,14233,234,-7188,0,271,23,111,0.0,301.0,73.0,87.0,5.1,4.8,4.7,5.2,24.0,54.0,53.0,31.0,0.039835669100284576,-0.7565963268280029,-0.6914063692092896,0.3200562000274658
35,1146,-10103,14546,317,-6965,-10103,14232,235,-7113,0,314,82,148,0.0,364.0,374.0,133.0,5.1,4.2,4.2,5.1,24.0,54.0,52.0,31.0,-0.5916882753372192,0.970536470413208,0.924221396446228,0.7480299472808838
36,1147,-10101,14575,265,-6907,-10102,14232,234,-7070,1,343,31,163,13.0,431.0,110.0,156.0,5.0,4.4,4.4,4.8,24.0,54.0,52.0,31.0,0.01980123296380043,0.779008150100708,-0.685386061668396,0.3930392265319824
37,1148,-10173,14602,314,-6834,-10173,14231,234,-7017,0,371,80,183,0.0,461.0,353.0,181.0,4.9,4.2,4.1,4.7,24.0,54.0,52.0,31.0,-0.48521292209625244,0.8905146718025208,0.6514251232147217,0.9852197766304016
38,1149,-10293,14566,243,-6763,-10293,14230,212,-6942,0,336,31,179,0.0,414.0,108.0,176.0,5.1,4.5,4.5,5.0,24.0,54.0,52.0,31.0,-0.8049715757369995,-0.6569118499755859,-0.9387680888175964,0.47374415397644043
39,1150,-10376,14559,312,-6729,-10375,14230,213,-6942,-1,329,99,213,0.0,362.0,480.0,229.0,5.0,4.3,4.2,5.0,24.0,54.0,52.0,31.0,-0.5571944713592529,-0.13869091868400574,0.9051341414451599,0.46541276574134827
40,1151,-10390,14590,315,-6875,-10389,14231,213,-6942,-1,359,102,67,0.0,418.0,484.0,40.0,5.0,4.1,4.1,5.1,24.0,54.0,52.0,31.0,-0.09499349445104599,0.8742249011993408,0.3994300067424774,-0.978966474533081
41,1152,-10369,14575,316,-6798,-10369,14231,213,-6942,0,344,103,144,0.0,397.0,485.0,122.0,5.0,4.0,3.8,5.0,24.0,54.0,52.0,31.0,0.14228786528110504,-0.2811850607395172,0.3704342246055603,0.5166066288948059
42,1153,-10512,14575,316,-6811,-10512,14231,213,-6942,0,344,103,131,0.0,389.0,492.0,106.0,5.0,4.3,4.1,4.9,24.0,54.0,52.0,31.0,-0.9598891735076904,0.00878299493342638,-0.035152532160282135,-0.0906311422586441
43,1154,-10407,14579,282,-6812,-10406,14231,213,-6942,-1,348,69,130,0.0,415.0,302.0,105.0,5.0,4.4,4.3,5.1,24.0,54.0,53.0,31.0,0.7036269903182983,0.1274385154247284,-0.5239536166191101,-0.011424029245972633
44,1155,-10521,14610,258,-6952,-10521,14231,213,-6976,0,379,45,24,0.0,493.0,175.0,16.0,5.1,4.5,4.4,5.1,24.0,54.0,53.0,31.0,-0.7614325284957886,0.9867918491363525,-0.3639068603515625,-0.9361526966094971
45,1156,-10384,14615,225,-7019,-10383,14234,206,-7038,-1,381,19,19,0.0,509.0,61.0,15.0,5.1,4.4,4.7,5.1,24.0,54.0,52.0,31.0,0.9148639440536499,0.21110163629055023,-0.5036676526069641,-0.4501405358314514
46,1157,-10486,14588,226,-6961,-10486,14234,206,-7037,0,354,20,76,0.0,452.0,66.0,50.0,5.1,4.5,4.4,5.1,24.0,55.0,52.0,31.0,-0.6861316561698914,0.5430848598480225,0.021335164085030556,0.3883811831474304
47,1158,-10626,14599,209,-6943,-10625,14234,193,-7037,-1,365,16,94,0.0,473.0,51.0,65.0,5.0,4.8,4.6,5.1,24.0,55.0,52.0,31.0,-0.9365721344947815,0.9604127407073975,-0.22777630388736725,0.12590868771076202
48,1159,-10700,14609,230,-6835,-10699,14234,192,-6964,-1,375,38,129,0.0,481.0,139.0,106.0,5.1,4.5,4.5,4.9,24.0,55.0,52.0,31.0,-0.4969482421875,0.871234655380249,0.2816263735294342,0.7237436175346375
49,1160,-10567,14615,301,-6853,-10567,14233,199,-6964,0,382,102,111,0.0,458.0,484.0,83.0,4.9,4.3,3.8,5.0,24.0,55.0,52.0,31.0,0.888556182384491,0.5222733616828918,0.9399659633636475,-0.1208360493183136
50,1161,-10619,14617,308,-6950,-10619,14233,200,-6973,0,384,108,23,0.0,465.0,514.0,16.0,5.0,4.1,4.1,5.0,24.0,55.0,52.0,31.0,-0.35091081261634827,0.9938946962356567,0.7773187756538391,-0.6532686352729797
51,1162,-10657,14627,304,-7042,-10656,14234,212,-7058,-1,393,92,16,0.0,481.0,420.0,15.0,5.0,4.1,4.0,5.1,24.0,55.0,52.0,31.0,-0.2536630928516388,0.8506395220756531,0.35115739703178406,-0.6176841259002686
52,1163,-10598,14635,288,-7034,-10598,14234,212,-7058,0,401,76,24,0.0,513.0,325.0,16.0,5.0,4.1,4.4,5.1,24.0,55.0,52.0,31.0,0.39719176292419434,0.7247236967086792,-0.8756884932518005,0.05544501915574074
