step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,4,-0.3180270286741354,-0.14245866007529862,-0.1990270286741354,0.3855413399247014,0.4338823376605566,0.0,0.0,0.0,0.0,0.4576345384120941,0.9224230051040649,-1.0,0.8860465288162231,0.3084745705127716,-0.0001250000059371814,0.0001250000059371814,0.0,0.0,0.00013133000175002962,9.13600015337579e-05,9.13600015337579e-05,8.565000462112948e-05,0.019500000402331352,0.01549999974668026,0.03500000014901161,0.0,-0.0002500000118743628,0.0,0.0,-0.45905590057373047,0.28535032272338867,-0.3431897461414337,0.7360175848007202,0.0
2,5,-0.30794339182187463,-0.16526208434855028,-0.18894339182187464,0.36273791565144975,0.40899682243791663,0.0,0.0,0.0,0.0,0.42319294810295105,0.9619344472885132,-1.0,0.8860465288162231,0.3084745705127716,-0.008750000037252903,0.003874999936670065,-0.0063749998807907104,0.012875000014901161,6.851999933132902e-05,7.994000043254346e-05,0.0,9.13600015337579e-05,0.013000000268220901,0.00800000037997961,0.020999999716877937,0.0002500000118743628,0.002749999985098839,0.0,0.0017500000540167093,0.6503236293792725,-0.6065343618392944,0.23343077301979065,0.08002569526433945,0.0
3,6,-0.3009478262988253,-0.168879913090403,-0.18194782629882533,0.359120086909597,0.4025819771385997,0.010674501484568798,-0.016513283134440247,0.02276792736873381,0.009861057055871002,0.44664326310157776,0.9232845902442932,-1.0,0.8860465288162231,0.3084745705127716,0.002374999923631549,-0.006124999839812517,-0.0018749999580904841,0.014750000089406967,8.565000462112948e-05,6.851999933132902e-05,3.997000021627173e-05,7.994000043254346e-05,0.013500000350177288,0.010499999858438969,0.024000000208616257,0.0022499999031424522,0.0002500000118743628,-0.0002500000118743628,0.0010000000474974513,-0.16601510345935822,0.8528958559036255,0.9089332818984985,-0.9404237270355225,0.0
4,7,-0.29911814028452893,-0.17029467376255614,-0.18011814028452894,0.3577053262374439,0.40049425074299555,0.005515782210841064,-0.0031453683837536633,0.010976111231914448,0.057821795528576185,0.46291202306747437,0.9171527028083801,-1.0,0.8860465288162231,0.3084745705127716,-0.0008750000270083547,0.002374999923631549,0.014999999664723873,-0.0024999999441206455,8.565000462112948e-05,0.00023411000438500196,1.7129999832832254e-05,7.994000043254346e-05,0.02800000086426735,0.008500000461935997,0.0364999994635582,0.002749999985098839,0.014999999664723873,0.0,0.0002500000118743628,0.6741412878036499,0.6354959011077881,0.2954081892967224,-0.15139737725257874,0.0
5,8,-0.2930774348318573,-0.17304141106692683,-0.17407743483185728,0.3549585889330732,0.395346118198975,0.0049189946668550324,-0.0026009362353273877,0.01025433198708417,0.06443343507670113,0.46716710925102234,0.9147548079490662,-1.0,0.8860465288162231,0.3084745705127716,0.0012499999720603228,0.006500000134110451,0.020500000566244125,-0.005125000141561031,0.00042254000436514616,0.000616680015809834,8.565000462112948e-05,7.994000043254346e-05,0.09099999815225601,0.014499999582767487,0.1054999977350235,0.023749999701976776,0.030500000342726707,0.0,0.0,0.5337958931922913,-0.8183302283287048,0.297847181558609,-0.6265807151794434,0.0
6,9,-0.2869964952681629,-0.175721047964709,-0.1679964952681629,0.352278952035291,0.39028615459617416,0.007576028135228771,-0.0033914838763455385,0.013025307925019563,0.04252049886582961,0.4812152683734894,0.9100993275642395,-1.0,0.8860465288162231,0.3084745705127716,0.00787500012665987,0.0018749999580904841,0.026000000536441803,-0.016875000670552254,0.0006223900127224624,0.0001484600070398301,7.994000043254346e-05,7.994000043254346e-05,0.06750000268220901,0.014000000432133675,0.08150000125169754,0.030500000342726707,0.00925000011920929,0.0,0.0002500000118743628,-0.6465275883674622,0.61214280128479,-0.43631672859191895,-0.7606505155563354,0.0
7,10,-0.2940724264912393,-0.1660310541856993,-0.17507242649123933,0.3619689458143007,0.4020844093613262,-0.000621869787113781,0.004381473050767207,0.006193975319258741,0.11847312916582639,0.4953569769859314,0.9055575728416443,-1.0,0.8860465288162231,0.3084745705127716,0.00774999987334013,0.0024999999441206455,0.017875000834465027,-0.03099999949336052,0.00011420000373618677,0.0006223900127224624,0.0,0.0,0.06449999660253525,0.0,0.06449999660253525,0.006750000175088644,0.030750000849366188,0.0,0.0,-0.9566865563392639,0.8592272996902466,-0.8704448938369751,-0.3027581572532654,-0.18878438
8,11,-0.2945471042694153,-0.16597310386338404,-0.17554710426941533,0.362026896136616,0.4023434594270039,-0.004719130625782768,0.006092465063328098,0.0060989358213746295,0.1201741693136111,0.47890132665634155,0.9219812750816345,-1.0,0.8860465288162231,0.3084745705127716,-0.010374999605119228,0.019500000402331352,0.02162499912083149,-0.028750000521540642,0.00011420000373618677,0.0005538699915632606,8.565000462112948e-05,9.13600015337579e-05,0.05849999934434891,0.01549999974668026,0.07400000095367432,0.007249999791383743,0.028750000521540642,0.0,0.003000000026077032,0.5022083520889282,0.7237424850463867,0.7207878828048706,-0.11204748600721359,0.0
9,12,-0.29397047400030607,-0.16666011276133857,-0.17497047400030608,0.36133988723866145,0.401473761137064,6.372030683328422e-05,-0.00039316160977454634,0.005078960464232448,0.1400414436706804,0.47779741883277893,0.9220795035362244,-1.0,0.8860465288162231,0.3084745705127716,-0.010250000283122063,0.023624999448657036,0.0351249985396862,-0.029249999672174454,0.00048534999950788915,0.0012105200439691544,8.565000462112948e-05,0.0,0.148499995470047,0.007499999832361937,0.15600000321865082,0.025750000029802322,0.04749999940395355,0.0,0.0,0.9289258718490601,0.5296342372894287,-0.10120141506195068,-0.399326354265213,-0.071919166
10,13,-0.2955375865407842,-0.1651142354147631,-0.17653758654078422,0.3628857645852369,0.4035487549234378,-0.0006190514196055541,0.0005367927803880818,0.004413712377708461,0.15473680138373783,0.47913843393325806,0.9209150671958923,-1.0,0.8860465288162231,0.3084745705127716,-0.0063749998807907104,0.02437499910593033,0.033250000327825546,-0.02800000086426735,0.0014503400307148695,0.0019927900284528732,0.0,0.00010278000263497233,0.30149999260902405,0.008999999612569809,0.31049999594688416,0.05274999886751175,0.06575000286102295,0.0,0.004999999888241291,-0.06299131363630295,-0.876217246055603,0.5022484660148621,0.1752246469259262,0.0
