step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,3045,-5903,10441,-1664,7432,-6154,10365,-1663,7442,251,76,-1,-10,289.0,51.0,0.0,-14.0,4.8,5.1,5.1,4.8,43.0,37.0,25.0,24.0,0.8707022070884705,-0.5784266591072083,-0.7964978218078613,-0.40559667348861694
2,3046,-6036,10472,-1581,7319,-6154,10365,-1582,7314,118,107,1,5,91.0,80.0,15.0,12.0,5.1,5.1,5.0,5.1,43.0,37.0,25.0,24.0,-0.8893830180168152,0.20957209169864655,0.5557490587234497,-0.7566137909889221
3,3047,-6023,10575,-1491,7208,-6154,10365,-1491,7207,131,210,0,1,107.0,221.0,14.0,11.0,5.0,4.9,4.6,5.1,43.0,37.0,25.0,24.0,0.09129399061203003,0.6895554065704346,0.6062049865722656,-0.7466133236885071
4,3048,-5948,10596,-1426,7210,-6154,10365,-1427,7207,206,231,1,3,216.0,253.0,15.0,12.0,4.8,4.9,4.8,5.1,43.0,37.0,25.0,24.0,0.5010782480239868,0.14228112995624542,0.4379902780056,0.017430268228054047
5,3049,-6048,10629,-1431,7234,-6154,10365,-1431,7227,106,264,0,7,78.0,311.0,-2.0,13.0,5.0,4.5,4.8,5.1,43.0,37.0,25.0,24.0,-0.6716067790985107,0.2202543318271637,-0.03598618134856224,0.16027042269706726
6,3050,-6040,10574,-1293,7214,-6154,10365,-1293,7222,114,209,0,-8,89.0,216.0,15.0,-13.0,5.1,4.6,4.7,5.1,43.0,37.0,25.0,24.0,0.05542164295911789,-0.36928030848503113,0.9229493141174316,-0.13833342492580414
7,3051,-6077,10605,-1380,7294,-6155,10365,-1380,7289,78,240,0,5,52.0,267.0,0.0,12.0,5.0,4.8,4.8,5.1,43.0,37.0,25.0,24.0,-0.2504006326198578,0.20864742994308472,-0.5850366353988647,0.5369293093681335
8,3052,-6152,10483,-1350,7182,-6187,10367,-1350,7180,35,116,0,2,22.0,88.0,0.0,11.0,5.1,4.9,5.1,5.1,43.0,37.0,24.0,24.0,-0.5013524293899536,-0.8199460506439209,-0.7190790772438049,-0.7502462267875671
9,3053,-6084,10477,-1309,7126,-6187,10367,-1308,7133,103,110,-1,-7,77.0,82.0,3.0,-13.0,5.1,5.1,4.9,5.0,42.0,37.0,25.0,24.0,0.4551413059234619,-0.04425089806318283,0.27494075894355774,-0.3756137788295746
10,3054,-5971,10588,-1279,6982,-6166,10369,-1280,6976,195,219,1,6,200.0,230.0,9.0,12.0,4.9,4.8,4.9,5.0,42.0,37.0,24.0,24.0,0.7583962082862854,0.7440592050552368,-0.7285604476928711,-0.9600077867507935
11,3055,-6075,10713,-1249,7020,-6166,10370,-1250,7014,91,343,1,6,63.0,453.0,16.0,12.0,4.9,4.3,4.2,5.1,42.0,37.0,24.0,24.0,-0.6953732371330261,0.8344929218292236,-0.5614959001541138,0.2581026554107666
12,3056,-6134,10718,-1198,7141,-6204,10409,-1199,7148,70,309,1,-7,45.0,381.0,15.0,-12.0,5.0,4.4,4.6,5.0,42.0,38.0,24.0,24.0,-0.3980521857738495,0.0704730898141861,0.3449091613292694,0.8102329969406128
13,3057,-6158,10573,-1163,7282,-6213,10410,-1164,7290,55,163,1,-8,34.0,143.0,14.0,-12.0,5.1,5.1,5.0,5.1,42.0,38.0,24.0,24.0,-0.16524209082126617,-0.9680814743041992,0.2386600375175476,0.9433711171150208
14,3058,-6079,10444,-1019,7190,-6213,10396,-1021,7191,134,48,2,-1,115.0,29.0,15.0,-12.0,5.1,5.2,5.1,5.1,42.0,38.0,24.0,24.0,0.5271913409233093,-0.8623695969581604,0.9601301550865173,-0.6191606521606445
15,3059,-5980,10523,-1116,7276,-6189,10394,-1117,7270,209,129,1,6,225.0,103.0,7.0,13.0,4.8,5.1,5.0,4.9,42.0,38.0,24.0,24.0,0.6660558581352234,0.531789243221283,-0.651843786239624,0.574920117855072
16,3060,-6119,10494,-978,7397,-6190,10394,-981,7403,71,100,3,-6,47.0,70.0,16.0,-12.0,5.1,5.0,5.1,5.2,42.0,38.0,24.0,24.0,-0.9267063140869141,-0.1963183581829071,0.9239344000816345,0.8091834783554077
17,3061,-6242,10431,-880,7511,-6260,10393,-881,7514,18,38,1,-3,16.0,25.0,15.0,-11.0,5.2,5.2,5.1,5.2,42.0,37.0,24.0,24.0,-0.8262546062469482,-0.42391058802604675,0.6578549146652222,0.7650457620620728
18,3062,-6118,10552,-1012,7560,-6238,10406,-1013,7555,120,146,1,5,96.0,124.0,15.0,12.0,5.1,5.1,5.0,5.1,42.0,37.0,24.0,24.0,0.8292644023895264,0.8074225187301636,-0.8866665959358215,0.3272961974143982
