step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1252,4298,-232,5049,-5358,4224,-275,5046,-5355,74,43,3,-3,53.0,25.0,17.0,-12.0,5.2,5.2,5.1,5.1,47.0,39.0,28.0,23.0,0.68442702293396,0.27693066000938416,0.49188390374183655,0.877515435218811
2,1253,4193,-98,4975,-5357,4167,-188,4975,-5355,26,90,0,-2,21.0,60.0,15.0,-12.0,5.2,5.2,5.0,5.2,47.0,39.0,28.0,23.0,-0.818117618560791,0.8938593864440918,-0.49488288164138794,0.010064388625323772
3,1254,4183,-140,5092,-5224,4159,-188,5088,-5220,24,48,4,-4,21.0,28.0,20.0,-12.0,5.2,5.1,5.1,5.2,47.0,39.0,28.0,23.0,-0.08291726559400558,-0.28326132893562317,0.7845718860626221,0.8929339051246643
4,1255,4308,-268,5177,-5086,4225,-287,5175,-5084,83,19,2,-2,59.0,14.0,16.0,-12.0,5.1,5.2,5.1,5.2,46.0,39.0,28.0,23.0,0.9760721921920776,-0.8540452718734741,0.5697139501571655,0.9236418008804321
5,1256,4223,-353,5230,-5210,4218,-357,5228,-5212,5,4,2,2,16.0,10.0,17.0,11.0,5.2,5.2,5.2,5.2,46.0,38.0,28.0,23.0,-0.6093705892562866,-0.5696437358856201,0.357401579618454,-0.8309955596923828
6,1257,4339,-434,5361,-5084,4294,-444,5358,-5082,45,10,3,-2,31.0,12.0,17.0,-12.0,5.2,5.2,5.2,5.2,46.0,38.0,28.0,23.0,0.8354862928390503,-0.5465148687362671,0.8754295706748962,0.8405147790908813
7,1258,4258,-301,5432,-5229,4237,-375,5427,-5233,21,74,5,4,20.0,46.0,20.0,11.0,5.2,5.2,5.1,5.2,46.0,38.0,28.0,23.0,-0.5877325534820557,0.8879151940345764,0.4770524799823761,-0.9688038229942322
8,1259,4231,-276,5428,-5349,4215,-349,5427,-5351,16,73,1,2,19.0,45.0,15.0,11.0,5.2,5.2,5.1,5.2,45.0,38.0,28.0,23.0,-0.19506727159023285,0.1685428023338318,-0.027572346851229668,-0.8034325838088989
9,1260,4362,-415,5389,-5382,4291,-430,5388,-5376,71,15,1,-6,51.0,13.0,16.0,-13.0,5.2,5.2,5.2,5.2,45.0,38.0,28.0,23.0,0.8774952292442322,-0.9292457103729248,-0.26405054330825806,-0.22256247699260712
10,1261,4309,-451,5461,-5241,4292,-460,5458,-5236,17,9,3,-5,19.0,11.0,18.0,-11.0,5.2,5.2,5.2,5.2,45.0,38.0,28.0,23.0,-0.35931116342544556,-0.24272263050079346,0.48620089888572693,0.9452404379844666
