step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,11931,14625,-7677,29376,-11670,14625,-7676,29375,-11672,0,-1,1,2,0.0,0.0,16.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.22966332733631134,-0.9702118039131165,0.28278404474258423,-0.9719094038009644
2,11932,14684,-7719,29497,-11808,14685,-7717,29496,-11810,-1,-2,1,2,0.0,-11.0,14.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.3966986835002899,-0.2805595397949219,0.8084802627563477,-0.9209876656532288
3,11933,14806,-7595,29628,-11929,14806,-7594,29627,-11930,0,-1,1,1,0.0,-12.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8176447153091431,0.8285638689994812,0.8790559768676758,-0.8123323321342468
4,11934,14945,-7666,29642,-11986,14945,-7664,29642,-11983,0,-2,0,-3,0.0,-12.0,9.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9324140548706055,-0.4764198362827301,0.09861622005701065,-0.38459333777427673
5,11935,15072,-7797,29634,-11999,15072,-7799,29634,-11995,0,2,0,-4,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8525506258010864,-0.8772522211074829,-0.2708970904350281,-0.44768649339675903
6,11936,15088,-7938,29611,-12026,15088,-7937,29611,-12022,0,-1,0,-4,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.1092754602432251,-0.940542459487915,-0.7887399792671204,-0.9122536182403564
7,11937,15139,-8071,29642,-12146,15139,-8070,29641,-12146,0,-1,1,0,0.0,0.0,13.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.34090545773506165,-0.8868306279182434,0.20771260559558868,-0.8036300539970398
8,11938,15137,-8078,29619,-12160,15138,-8074,29619,-12154,-1,-4,0,-6,-14.0,-12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.07768337428569794,-0.26458054780960083,-0.7743124961853027,-0.49646860361099243
9,11939,15187,-7965,29609,-12180,15187,-7963,29609,-12176,0,-2,0,-4,0.0,-11.0,0.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.335062712430954,0.7570791840553284,-0.3542335331439972,-0.6828261017799377
10,11940,15329,-8081,29620,-12312,15329,-8080,29619,-12311,0,-1,1,-1,0.0,0.0,14.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9511654376983643,-0.7778060436248779,0.07989551872015,-0.8833768367767334
11,11941,15474,-8171,29768,-12347,15475,-8170,29767,-12341,-1,-1,1,-6,0.0,0.0,15.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9676753282546997,-0.6046798229217529,0.9921818375587463,-0.23949623107910156
12,11942,15593,-8265,29657,-12360,15593,-8265,29657,-12351,0,0,0,-9,0.0,0.0,0.0,-16.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.7994397878646851,-0.6320937275886536,-0.7454429268836975,-0.09111308306455612
13,11943,15739,-8405,29796,2576,15740,-8406,29795,-10137,-1,1,1,12713,0.0,11.0,14.0,112.0,5.1,5.2,5.2,5.1,24.0,22.0,23.0,23.0,0.9756114482879639,-0.9378292560577393,0.930901825428009,-0.9512743949890137
14,11944,15616,-8276,29701,-7403,15617,-8275,29702,-7404,-1,-1,-1,1,0.0,-12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.8209954500198364,0.8659306168556213,-0.6350739598274231,-0.9085155725479126
15,11945,15594,-8298,29762,-7543,15594,-8298,29761,-7543,0,0,1,0,0.0,-1.0,15.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.7453573346138,-0.7618306875228882,0.4079395532608032,-0.933377742767334
16,11946,15683,-8317,29834,-7672,15684,-8316,29835,-7672,-1,-1,-1,0,0.0,-12.0,14.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.5968220233917236,-0.13271239399909973,0.4858456552028656,-0.8629119396209717
17,11947,15824,-8465,29943,-7796,15825,-8465,29942,-7796,-1,0,1,0,0.0,11.0,16.0,0.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.9435384273529053,-0.9877232909202576,0.7277045249938965,-0.8324806690216064
18,11948,15838,-8613,30042,-7942,15839,-8613,30042,-7945,-1,0,0,3,0.0,11.0,16.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.09464562684297562,-0.992175281047821,0.6616650223731995,-0.9779625535011292
19,11949,15801,-8506,30186,-8085,15802,-8505,30185,-8087,-1,-1,1,2,0.0,0.0,15.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.24944660067558289,0.716768205165863,0.9601162075996399,-0.9555312991142273
20,11950,15792,-8535,30206,-8202,15793,-8534,30205,-8200,-1,-1,1,-2,0.0,-13.0,14.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.31343427300453186,-0.9943203926086426,0.1353367269039154,-0.7820165157318115
21,11951,15915,-8602,30343,-8349,15916,-8600,30343,-8351,-1,-2,0,2,0.0,-12.0,16.0,13.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8226936459541321,-0.44808560609817505,0.917096734046936,-0.9813447594642639
22,11952,15839,-8591,30319,-8366,15840,-8595,30320,-8361,-1,4,-1,-5,4.0,12.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.5082245469093323,0.07537329941987991,-0.8010702133178711,-0.5963500738143921
23,11953,15832,-8620,30351,-8515,15833,-8618,30352,-8518,-1,-2,-1,3,0.0,-12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.26219406723976135,-0.9993793964385986,0.21879073977470398,-0.9935604333877563
24,11954,15855,-8600,30500,-8593,15856,-8601,30500,-8592,-1,1,0,-1,0.0,11.0,16.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.15362140536308289,0.13890843093395233,0.995017409324646,-0.5247528553009033
25,11955,15965,-8733,30600,-8476,15966,-8734,30599,-8474,-1,1,1,-2,0.0,12.0,14.0,-14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.739329993724823,-0.8931185007095337,0.6683633923530579,0.7845418453216553
26,11956,15895,-8669,30584,-8491,15896,-8668,30584,-8487,-1,-1,0,-4,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,-0.4668320417404175,0.4305058419704437,-0.5533127784729004,-0.5097193121910095
27,11957,16024,-8743,30618,-8602,16024,-8743,30618,-8604,0,0,0,2,0.0,0.0,7.0,14.0,5.2,5.2,5.2,5.2,24.0,22.0,23.0,23.0,0.8666517734527588,-0.49767476320266724,0.22881175577640533,-0.7430083751678467
