step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1801,11090,20042,-7868,20743,11066,19976,-7868,20686,24,66,0,57,19.0,40.0,0.0,38.0,5.1,5.2,5.1,5.2,24.0,24.0,22.0,24.0,0.671674907207489,0.8801142573356628,-0.5823521018028259,0.6736800670623779
2,1802,11074,20082,-7786,20673,11066,20011,-7786,20667,8,71,0,6,14.0,47.0,0.0,14.0,5.2,5.2,5.1,5.2,24.0,24.0,22.0,24.0,-0.106987863779068,0.26714321970939636,0.5513325929641724,-0.472475528717041
3,1803,10987,20201,-7657,20764,10983,20123,-7657,20702,4,78,0,62,13.0,51.0,13.0,39.0,5.1,5.1,5.1,5.1,24.0,24.0,22.0,24.0,-0.582714319229126,0.7985661029815674,0.8632835149765015,0.6070637702941895
4,1804,11124,5247,-7548,20712,11099,17872,-7549,20704,25,-12625,1,8,19.0,-69.0,5.0,16.0,5.2,5.2,5.1,5.2,24.0,24.0,22.0,24.0,0.9197689890861511,0.8820749521255493,0.7332580089569092,-0.34741899371147156
5,1805,11083,15003,-7501,20848,11081,15001,-7502,20838,2,2,1,10,13.0,12.0,14.0,15.0,5.2,5.2,5.2,5.2,25.0,24.0,22.0,24.0,-0.2759344279766083,0.20005811750888824,0.31905850768089294,0.9100283980369568
6,1806,11086,14961,-7358,20988,11081,14959,-7358,20977,5,2,0,11,14.0,12.0,13.0,16.0,5.2,5.2,5.2,5.2,25.0,24.0,22.0,24.0,0.02052733302116394,-0.28538137674331665,0.9594951868057251,0.9347756505012512
7,1807,10993,14941,-7230,21056,10990,14939,-7230,21042,3,2,0,14,13.0,12.0,0.0,16.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,24.0,-0.6224669218063354,-0.13772867619991302,0.8546028137207031,0.45992735028266907
8,1808,10945,15029,-7225,21173,10944,15007,-7225,21160,1,22,0,13,13.0,16.0,6.0,16.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,24.0,-0.3264608085155487,0.5872194766998291,0.03432951495051384,0.7829233407974243
9,1809,10919,15068,-7325,21059,10918,15042,-7324,21056,1,26,-1,3,14.0,17.0,0.0,15.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,24.0,-0.17582334578037262,0.26224789023399353,-0.6691405773162842,-0.7622511386871338
10,1810,10996,14984,-7417,21008,10986,14981,-7417,21008,10,3,0,0,14.0,12.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,24.0,0.5176684260368347,-0.5653195381164551,-0.6188554763793945,-0.3459697961807251
11,1811,11041,14977,-7473,20973,11028,14977,-7473,20973,13,0,0,0,16.0,11.0,0.0,14.0,5.2,5.2,5.2,5.2,24.0,24.0,22.0,24.0,0.3039717376232147,-0.051888879388570786,-0.37871676683425903,-0.23834025859832764
12,1812,10983,15093,-7407,20998,10981,15068,-7408,20987,2,25,1,11,13.0,17.0,14.0,15.0,5.2,5.2,5.2,5.2,25.0,24.0,22.0,24.0,-0.3917296230792999,0.7751511335372925,0.44201743602752686,0.17079244554042816
