step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1312,-11000,14617,-255,-6197,-10999,14382,-283,-6338,-1,235,28,141,3.0,230.0,102.0,115.0,5.1,4.8,4.9,5.0,24.0,58.0,49.0,37.0,0.11386003345251083,0.13903796672821045,-0.11355384439229965,0.9603267312049866
2,1313,-11126,14637,-327,-6276,-11126,14386,-334,-6335,0,251,7,59,0.0,259.0,27.0,34.0,5.1,4.8,4.8,5.2,24.0,58.0,49.0,37.0,-0.8465779423713684,0.9828335642814636,-0.6679167151451111,-0.5272977352142334
3,1314,-11016,14632,-425,-6330,-11016,14451,-431,-6341,0,181,6,11,0.0,154.0,24.0,12.0,5.2,5.2,5.1,5.2,24.0,58.0,49.0,37.0,0.7389398813247681,-0.25095418095588684,-0.9102721214294434,-0.3650422692298889
4,1315,-10952,14613,-461,-6364,-10951,14471,-466,-6370,-1,142,5,6,0.0,104.0,21.0,11.0,5.2,5.0,5.1,5.2,24.0,57.0,49.0,37.0,0.4267202615737915,-0.8657980561256409,-0.3394923210144043,-0.22900432348251343
5,1316,-11004,14622,-512,-6467,-11003,14531,-514,-6474,-1,91,2,7,0.0,55.0,16.0,12.0,5.2,5.2,5.2,5.2,24.0,57.0,49.0,37.0,-0.34732770919799805,0.4421418607234955,-0.47302690148353577,-0.690200924873352
6,1317,-11121,14642,-431,-6569,-11121,14531,-448,-6577,0,111,17,8,1.0,72.0,60.0,12.0,5.2,5.1,5.1,5.2,24.0,57.0,49.0,37.0,-0.7834095358848572,0.8935275077819824,0.753506064414978,-0.6803665161132812
7,1318,-11228,14662,-429,-6594,-11228,14542,-446,-6598,0,120,17,4,0.0,81.0,57.0,12.0,5.2,5.1,5.1,5.2,24.0,57.0,49.0,37.0,-0.7185200452804565,0.9005056619644165,0.02684520184993744,-0.1730939894914627
8,1319,-11366,14665,-391,-6498,-11363,14540,-422,-6575,-3,125,31,77,-13.0,86.0,119.0,49.0,5.1,5.0,4.9,5.2,24.0,57.0,49.0,37.0,-0.9207280278205872,0.15942831337451935,0.3582466244697571,0.6462684273719788
9,1320,-11334,14686,-418,-6479,-11334,14540,-424,-6562,0,146,6,83,-1.0,111.0,24.0,53.0,5.2,5.0,5.0,5.1,24.0,57.0,49.0,37.0,0.21529874205589294,0.9522932767868042,-0.2525138854980469,0.13323691487312317
10,1321,-11475,14703,-329,-6501,-11447,14534,-378,-6562,-28,169,49,61,-21.0,136.0,211.0,36.0,5.0,5.1,5.0,5.1,24.0,57.0,48.0,37.0,-0.9454081654548645,0.7579004764556885,0.8254824876785278,-0.1507205367088318
11,1322,-11417,14717,-236,-6479,-11415,14525,-314,-6564,-2,192,78,85,-13.0,160.0,384.0,56.0,5.0,4.6,4.6,5.0,24.0,57.0,49.0,37.0,0.3905375301837921,0.6352365016937256,0.8867060542106628,0.1529127061367035
12,1323,3520,14736,-322,-6411,-9188,14525,-337,-6545,12708,211,15,134,102.0,196.0,51.0,110.0,4.8,5.0,4.8,5.0,24.0,56.0,49.0,37.0,-0.9663605093955994,0.8585689663887024,-0.7278943061828613,0.45960238575935364
13,1324,-8514,14738,-336,-6397,-8565,14420,-344,-6411,51,318,8,14,34.0,388.0,27.0,14.0,5.1,4.7,4.6,5.1,24.0,56.0,49.0,37.0,0.5802444219589233,0.9439722895622253,-0.13293339312076569,0.7870596051216125
14,1325,-8631,14722,-449,-6298,-8641,14455,-456,-6342,10,267,7,44,15.0,291.0,24.0,26.0,5.1,4.8,4.7,5.2,24.0,56.0,48.0,37.0,-0.7832315564155579,-0.7547186017036438,-0.9586599469184875,0.6641491651535034
15,1326,-8660,14716,-454,-6184,-8661,14455,-463,-6289,1,261,9,105,13.0,281.0,29.0,75.0,5.0,4.8,4.8,5.1,24.0,56.0,48.0,36.0,-0.19698470830917358,-0.30515792965888977,-0.044084060937166214,0.7658804059028625
16,1327,-8648,14723,-515,-6179,-8661,14467,-521,-6256,13,256,6,77,16.0,272.0,24.0,49.0,5.1,4.8,5.0,5.2,24.0,56.0,48.0,37.0,0.08332157135009766,0.38387030363082886,-0.5148569345474243,0.03473181277513504
17,1328,-8641,14737,-579,-6101,-8654,14470,-585,-6181,13,267,6,80,16.0,290.0,25.0,52.0,5.1,5.0,5.0,5.1,24.0,56.0,48.0,36.0,0.04888955131173134,0.7748022079467773,-0.542105495929718,0.5246403813362122
18,1329,-8779,14743,-687,-5962,-8778,14502,-696,-6073,-1,241,9,111,0.0,245.0,29.0,83.0,5.1,5.0,4.8,5.1,24.0,56.0,48.0,36.0,-0.9253939986228943,0.34047144651412964,-0.9129335880279541,0.9298999905586243
19,1330,-8767,14734,-799,-6067,-8767,14561,-806,-6077,0,173,7,10,9.0,179.0,25.0,13.0,5.2,5.0,4.9,5.2,24.0,56.0,48.0,36.0,0.08253449201583862,-0.4054408669471741,-0.9482482671737671,-0.7009258270263672
20,1331,-8889,14746,-804,-6212,-8888,14624,-808,-6225,-1,122,4,13,0.0,85.0,19.0,13.0,5.2,5.1,5.1,5.2,24.0,56.0,48.0,36.0,-0.8189715147018433,0.5540938973426819,-0.0481027252972126,-0.9724533557891846
21,1332,-8912,14732,-718,-6079,-8910,14618,-759,-6201,-2,114,41,122,-13.0,75.0,169.0,96.0,4.9,4.8,4.7,5.1,24.0,56.0,47.0,36.0,-0.15767647325992584,-0.6577030420303345,0.7318419218063354,0.8890615701675415
22,1333,-8808,14738,-606,-6153,-8807,14582,-663,-6202,-1,156,57,49,0.0,120.0,265.0,29.0,5.1,4.7,4.6,5.2,24.0,55.0,47.0,36.0,0.6995075941085815,0.28960907459259033,0.8686253428459167,-0.49854305386543274
23,1334,-8838,14755,-503,-6136,-8837,14560,-581,-6204,-1,195,78,68,0.0,162.0,397.0,41.0,5.1,4.9,4.8,5.1,24.0,55.0,47.0,36.0,-0.20642492175102234,0.7600405812263489,0.9183697700500488,0.11855439096689224
24,1335,-8875,14766,-544,-6199,-8874,14561,-580,-6231,-1,205,36,32,0.0,189.0,149.0,19.0,5.1,4.7,4.9,5.2,24.0,55.0,48.0,36.0,-0.24700483679771423,0.5246667861938477,-0.3254724144935608,-0.4258391261100769
25,1336,-8812,14788,-458,-6340,-8812,14563,-505,-6375,0,225,47,35,13.0,213.0,198.0,20.0,5.2,4.9,4.6,5.2,24.0,55.0,48.0,36.0,0.42367982864379883,0.9800685048103333,0.7278802394866943,-0.9459620118141174
26,1337,-8827,14802,-565,-6457,-8830,14604,-570,-6464,3,198,5,7,14.0,181.0,22.0,11.0,5.2,4.9,5.1,5.2,24.0,55.0,48.0,36.0,-0.10627658665180206,0.6568006873130798,-0.9101556539535522,-0.7849434614181519
27,1338,-8885,14785,-471,-6317,-8884,14602,-519,-6439,-1,183,48,122,0.0,151.0,209.0,94.0,5.0,4.9,4.9,5.1,24.0,55.0,47.0,36.0,-0.3925861120223999,-0.7746901512145996,0.7996529340744019,0.9356030821800232
