step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,4362,10760,-8796,-12312,7883,10493,-8796,-12298,7733,267,0,-14,150,288.0,0.0,-37.0,115.0,4.8,5.1,5.1,4.6,62.0,22.0,23.0,47.0,0.2651492953300476,-0.7410283088684082,-0.9249048233032227,-0.23053744435310364
2,4363,10777,-8944,-12457,7972,10492,-8944,-12439,7732,285,0,-18,240,312.0,0.0,-56.0,245.0,4.4,5.1,5.1,4.6,62.0,22.0,23.0,47.0,0.9672499895095825,-0.9894911050796509,-0.9669883847236633,0.6901760101318359
3,4364,10792,-8948,-12599,8015,10490,-8948,-12577,7729,302,0,-22,286,334.0,0.0,-77.0,313.0,4.3,5.1,5.1,4.4,62.0,22.0,23.0,47.0,0.8792834877967834,-0.030324338003993034,-0.9516403079032898,0.3705827295780182
4,4365,10776,-9087,-12668,7917,10490,-9087,-12642,7728,286,0,-26,189,310.0,0.0,-90.0,160.0,4.7,5.0,5.0,4.6,62.0,22.0,24.0,47.0,-0.7354865074157715,-0.9320228099822998,-0.46196821331977844,-0.765403687953949
5,4366,10790,-9198,-12788,7796,10491,-9198,-12767,7663,299,0,-21,133,343.0,0.0,-73.0,99.0,4.5,5.1,5.1,4.7,62.0,22.0,24.0,47.0,0.8139340281486511,-0.7444872856140137,-0.8064372539520264,-0.9451187252998352
6,4367,10798,-9341,-12877,7721,10492,-9342,-12857,7618,306,1,-20,103,357.0,12.0,-64.0,67.0,4.7,5.0,5.1,4.8,62.0,22.0,24.0,47.0,0.5075060129165649,-0.9540928602218628,-0.5999146699905396,-0.5860977172851562
7,4368,10809,-9478,-12983,7700,10492,-9478,-12959,7583,317,0,-24,117,374.0,0.0,-80.0,76.0,4.7,5.1,5.1,4.9,62.0,22.0,24.0,46.0,0.7557250261306763,-0.9177700281143188,-0.7131471633911133,-0.16861826181411743
8,4369,10817,-9607,-12866,7831,10494,-9607,-12861,7585,323,0,-5,246,378.0,0.0,-17.0,255.0,4.3,5.1,5.1,4.7,62.0,22.0,24.0,46.0,0.6076639294624329,-0.8615142107009888,0.7819315195083618,0.9422317743301392
9,4370,10797,-9748,-12847,7838,10494,-9749,-12843,7585,303,1,-4,253,331.0,12.0,-17.0,258.0,4.7,5.1,5.1,4.7,62.0,22.0,24.0,46.0,-0.9317629933357239,-0.9455022811889648,0.13141939043998718,0.060541145503520966
10,4371,10779,-9883,-12881,7764,10494,-9883,-12864,7585,285,0,-17,179,311.0,0.0,-52.0,152.0,4.4,5.1,5.1,4.6,62.0,22.0,24.0,46.0,-0.8240727782249451,-0.9004403352737427,-0.23173312842845917,-0.5355950593948364
11,4372,10761,-9831,-13020,7813,10493,-9831,-12998,7582,268,0,-22,231,274.0,12.0,-82.0,223.0,4.2,5.1,4.9,4.6,62.0,22.0,24.0,46.0,-0.8302687406539917,0.34910187125205994,-0.9295143485069275,0.35710498690605164
12,4373,10742,-9947,-13026,7877,10492,-9947,-12998,7582,250,0,-28,295,243.0,0.0,-106.0,333.0,4.8,5.0,5.0,4.7,62.0,22.0,24.0,46.0,-0.8625752925872803,-0.7792470455169678,-0.04245695844292641,0.49092867970466614
13,4374,10754,-10075,1992,7818,10589,-10075,-11242,7659,165,0,13234,159,169.0,0.0,39.0,141.0,4.9,5.2,5.1,5.1,62.0,22.0,24.0,46.0,0.6184860467910767,-0.8587429523468018,-0.890910804271698,-0.4300834536552429
14,4375,10733,-10075,-9217,7864,10589,-10075,-9217,7669,144,0,0,195,107.0,0.0,0.0,183.0,4.9,5.2,5.2,4.8,61.0,22.0,24.0,46.0,-0.9569317698478699,0.004781329073011875,-0.6906716227531433,0.33015650510787964
15,4376,10714,-10218,-9212,7890,10589,-10217,-9212,7669,125,-1,0,221,84.0,0.0,15.0,221.0,4.8,5.2,5.2,4.7,61.0,22.0,24.0,46.0,-0.8673284649848938,-0.953427791595459,0.03635633364319801,0.1893298327922821
16,4377,10707,-10225,-9352,7861,10589,-10224,-9352,7669,118,-1,0,192,79.0,0.0,0.0,175.0,4.8,5.2,5.2,5.1,61.0,22.0,24.0,46.0,-0.3332771360874176,-0.048883724957704544,-0.9349198341369629,-0.2083842158317566
17,4378,10717,-10150,-9474,7733,10589,-10149,-9473,7669,128,-1,-1,64,93.0,0.0,0.0,36.0,5.1,5.2,5.2,5.1,61.0,22.0,24.0,46.0,0.46800506114959717,0.5041114687919617,-0.8190907835960388,-0.9237687587738037
18,4379,10719,-10294,-9499,7611,10611,-10294,-9498,7588,108,0,-1,23,73.0,0.0,0.0,16.0,5.1,5.2,5.2,5.2,61.0,22.0,24.0,45.0,0.1273542046546936,-0.9608641862869263,-0.16986770927906036,-0.8750255107879639
19,4380,10719,-10279,-9527,7607,10611,-10279,-9526,7588,108,0,-1,19,73.0,0.0,0.0,15.0,5.0,5.2,5.2,5.2,60.0,22.0,24.0,45.0,-0.02651214599609375,0.10647594928741455,-0.9339206218719482,-0.1399306058883667
