step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,3987,-9316,16025,31823,-10635,-9315,16024,31823,-10634,-1,1,0,-1,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,-0.8311727643013,0.043493546545505524,-0.9505292773246765,-0.9419235587120056
2,3988,-9202,15996,31913,-10507,-9207,15996,31912,-10507,5,0,1,0,13.0,12.0,16.0,-1.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.7627550363540649,-0.1954236775636673,0.6041547656059265,0.856160044670105
3,3989,-9129,15972,31887,-10531,-9158,15968,31887,-10531,29,4,0,0,21.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.4875743091106415,-0.16180939972400665,-0.8992235660552979,-0.803815484046936
4,3990,-9257,15846,31959,-10570,-9257,15846,31958,-10570,0,0,1,0,0.0,0.0,13.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,-0.8599433898925781,-0.8460509777069092,0.4859134256839752,-0.2665546238422394
5,3991,-9271,15822,32051,-10497,-9271,15822,32051,-10497,0,0,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,-0.4807703197002411,-0.8059883117675781,0.6174823045730591,0.4931330978870392
6,3992,-9411,15869,32048,-10510,-9411,15869,32048,-10509,0,0,0,-1,0.0,0.0,0.0,-5.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,-0.9390754103660583,0.3151185214519501,-0.13031522929668427,-0.44691038131713867
7,3993,-9430,15897,32019,-10537,-9430,15898,32019,-10537,0,-1,0,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,-0.1301419883966446,0.18804718554019928,-0.9758312106132507,-0.9268457889556885
8,3994,-9332,15921,32028,-10684,-9331,15922,32027,-10683,-1,-1,1,-1,0.0,0.0,14.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.6584077477455139,0.16190190613269806,0.06456873565912247,-0.9827403426170349
9,3995,-9188,15994,32002,-10706,-9197,15987,32002,-10705,9,7,0,-1,14.0,13.0,0.0,-8.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.9621613621711731,0.4867134094238281,-0.8888300061225891,-0.7384564280509949
10,3996,-9180,16007,32047,-10747,-9196,15990,32046,-10747,16,17,1,0,16.0,16.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.05917162820696831,0.09287033975124359,0.302301287651062,-0.2760441303253174
11,3997,-9162,15874,32032,-10776,-9163,15875,32033,-10774,1,-1,-1,-2,13.0,0.0,-8.0,-14.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.12290570884943008,-0.8880680203437805,-0.5098100304603577,-0.9818485379219055
12,3998,-9130,15826,32097,-10905,-9131,15826,32098,-10905,1,0,-1,0,13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.21563582122325897,-0.3263102173805237,0.43895891308784485,-0.8633778691291809
13,3999,-9070,15845,32080,-10918,-9071,15845,32081,-10917,1,0,-1,-1,13.0,3.0,0.0,-14.0,5.2,5.2,5.2,5.2,29.0,29.0,22.0,23.0,0.4004085063934326,0.12777429819107056,-0.5858656167984009,-0.4591574966907501
14,4000,-9075,15827,32196,-10974,-9075,15827,32196,-10973,0,0,0,-1,0.0,0.0,11.0,0.0,5.2,5.2,5.2,5.2,29.0,28.0,22.0,23.0,-0.1927519589662552,-0.609735369682312,0.7780710458755493,-0.37418463826179504
15,4001,-9055,15714,32173,-11000,-9056,15715,32174,-10998,1,-1,-1,-2,2.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,29.0,28.0,22.0,23.0,0.13625095784664154,-0.7568844556808472,-0.7952848076820374,-0.8748221397399902
16,4002,-8923,15839,32144,-11025,-8960,15802,32145,-11025,37,37,-1,0,26.0,24.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,28.0,22.0,23.0,0.8858055472373962,0.8382640480995178,-0.9722995162010193,-0.8360021114349365
17,4003,-8798,15946,32177,-11140,-8927,15822,32177,-11139,129,124,0,-1,119.0,107.0,14.0,0.0,5.0,5.1,5.1,5.2,29.0,28.0,22.0,23.0,0.835552453994751,0.7182216644287109,0.22390076518058777,-0.7695351839065552
18,4004,-8876,16037,32259,-11285,-8927,15839,32258,-11284,51,198,1,-1,35.0,223.0,14.0,0.0,5.1,5.1,4.7,5.1,29.0,28.0,22.0,23.0,-0.5240359902381897,0.6132043600082397,0.5491469502449036,-0.9687860608100891
19,4005,-8904,16041,32243,-11311,-8936,15840,32244,-11310,32,201,-1,-1,24.0,228.0,0.0,0.0,5.1,5.1,4.8,5.2,29.0,29.0,22.0,23.0,-0.1916341930627823,0.026835663244128227,-0.559224009513855,-0.8900770545005798
