step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,3871,-8735,15522,28407,-7139,-8734,15521,28407,-7139,-1,1,0,0,0.0,12.0,0.0,0.0,5.2,5.2,5.2,5.2,31.0,29.0,22.0,23.0,-0.24971149861812592,-0.08498141914606094,-0.5828872919082642,-0.15568245947360992
2,3872,-8858,15628,28383,-7166,-8857,15626,28383,-7166,-1,2,0,0,0.0,12.0,-4.0,0.0,5.2,5.2,5.2,5.2,31.0,29.0,22.0,23.0,-0.8206313848495483,0.7090144157409668,-0.8207681775093079,-0.9120283722877502
3,3873,-8834,15761,28366,-7176,-8855,15693,28366,-7176,21,68,0,0,19.0,46.0,0.0,14.0,5.2,5.2,5.2,5.2,31.0,29.0,22.0,23.0,0.16519688069820404,0.892401397228241,-0.5702701210975647,-0.35814955830574036
4,3874,-8899,15760,28513,-7312,-8902,15731,28513,-7313,3,29,0,1,14.0,20.0,16.0,13.0,5.2,5.2,5.2,5.2,31.0,29.0,22.0,23.0,-0.43608564138412476,-0.010495668277144432,0.9808497428894043,-0.907416045665741
5,3875,-9042,15710,28503,-7337,-9042,15711,28505,-7336,0,-1,-2,-1,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.956896185874939,-0.33780673146247864,-0.35085323452949524,-0.8427086472511292
6,3876,-8930,15586,28497,-7222,-8929,15587,28498,-7221,-1,-1,-1,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,0.7527490258216858,-0.8300895690917969,-0.043987859040498734,0.7719708681106567
7,3877,-8972,15607,28487,-7249,-8972,15608,28488,-7248,0,-1,-1,-1,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.2811087369918823,0.14242343604564667,-0.33340972661972046,-0.9006839990615845
8,3878,-9063,15640,28636,-7350,-9063,15640,28636,-7350,0,0,0,0,0.0,0.0,15.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.6074692010879517,0.22595778107643127,0.9943742156028748,-0.6747430562973022
9,3879,-9071,15612,28745,-7352,-9071,15613,28745,-7352,0,-1,0,0,0.0,0.0,15.0,-1.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.2933594286441803,-0.954886257648468,0.7302275896072388,-0.016400594264268875
10,3880,-9025,15712,28788,-7262,-9025,15710,28788,-7263,0,2,0,1,0.0,13.0,15.0,13.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,0.31000110507011414,0.6721351146697998,0.28680408000946045,0.6063051223754883
11,3881,-8904,15597,28716,-7273,-8904,15598,28718,-7272,0,-1,-2,-1,13.0,0.0,-17.0,-14.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,0.8117162585258484,-0.7689971923828125,-0.4840492904186249,-0.0766678974032402
12,3882,-8904,15592,28688,-7302,-8904,15593,28689,-7302,0,-1,-1,0,13.0,0.0,0.0,-8.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.0021089285146445036,-0.17426401376724243,-0.9358510375022888,-0.9691417813301086
13,3883,-8915,15566,28682,-7330,-8913,15567,28683,-7330,-2,-1,-1,0,-13.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.36791297793388367,-0.8792479038238525,-0.2299732118844986,-0.9478242993354797
14,3884,-8930,15546,28709,-7416,-8929,15546,28709,-7416,-1,0,0,0,0.0,0.0,16.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.5309666991233826,-0.669492244720459,0.1852560043334961,-0.5799076557159424
15,3885,-8793,15539,28687,-7443,-8793,15539,28688,-7443,0,0,-1,0,13.0,0.0,-1.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,0.919746994972229,-0.051755744963884354,-0.7553641200065613,-0.9038373827934265
16,3886,-8748,15458,28739,-7462,-8747,15459,28740,-7462,-1,-1,-1,0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,0.30495166778564453,-0.5409247875213623,0.3532050848007202,-0.13218267261981964
17,3887,-8765,15448,28845,-7410,-8764,15449,28845,-7410,-1,-1,0,0,0.0,0.0,0.0,1.0,5.2,5.2,5.2,5.2,30.0,29.0,23.0,23.0,-0.570866584777832,-0.3392281234264374,0.7082920670509338,0.35178375244140625
18,3888,-8772,15541,28949,-7387,-8773,15539,28950,-7387,1,2,-1,0,13.0,13.0,0.0,2.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.05242438241839409,0.626585066318512,0.6964713335037231,0.15866266191005707
19,3889,-8676,15453,29061,-7523,-8676,15453,29061,-7522,0,0,0,-1,13.0,11.0,1.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,0.6426711082458496,-0.5870022773742676,0.7530986666679382,-0.9078469276428223
20,3890,-8695,15430,29136,-7664,-8694,15431,29137,-7663,-1,-1,-1,-1,0.0,0.0,0.0,1.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.6487206220626831,-0.7962832450866699,0.5023396611213684,-0.9429436326026917
21,3891,-8722,15404,29114,-7669,-8721,15404,29114,-7667,-1,0,0,-2,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.9061979651451111,-0.8910461068153381,-0.741971492767334,-0.17684638500213623
22,3892,-8751,15388,29197,-7788,-8750,15388,29198,-7788,-1,0,-1,0,0.0,0.0,6.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,-0.9780004024505615,-0.5485180020332336,0.5541695356369019,-0.796200156211853
23,3893,-8614,15257,29174,-7809,-8613,15257,29175,-7808,-1,0,-1,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,29.0,22.0,23.0,0.9170512557029724,-0.875343918800354,-0.7980874180793762,-0.7108792066574097
24,3894,-8636,15228,29310,-7836,-8635,15229,29309,-7836,-1,-1,1,0,0.0,0.0,6.0,-3.0,5.2,5.2,5.2,5.2,30.0,28.0,22.0,23.0,-0.7338961362838745,-0.9956409931182861,0.9095756411552429,-0.18421560525894165
25,3895,-8625,15334,29305,-7865,-8625,15335,29305,-7864,0,-1,0,-1,13.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,30.0,28.0,22.0,23.0,0.07924918830394745,0.7091826796531677,-0.1995285302400589,-0.9718199372291565
26,3896,-8577,15445,29430,-7995,-8595,15417,29430,-7995,18,28,0,0,17.0,20.0,1.0,0.0,5.2,5.2,5.2,5.2,30.0,28.0,22.0,23.0,0.32390424609184265,0.743611216545105,0.8398011922836304,-0.8667240142822266
27,3897,-8667,15486,29403,-8019,-8668,15477,29403,-8019,1,9,0,0,13.0,14.0,0.0,0.0,5.2,5.2,5.2,5.2,30.0,28.0,22.0,23.0,-0.6029804348945618,0.2735772132873535,-0.9145218133926392,-0.8054822683334351
28,3898,-8689,15620,29396,-7996,-8702,15550,29396,-7996,13,70,0,0,16.0,46.0,0.0,11.0,5.2,5.2,5.1,5.2,30.0,28.0,22.0,23.0,-0.15049603581428528,0.8939277529716492,-0.04861024022102356,0.15799641609191895
29,3899,-8594,15535,29254,-7969,-8663,15518,29254,-7969,69,17,0,0,50.0,16.0,0.0,1.0,5.1,5.2,5.2,5.2,30.0,28.0,22.0,23.0,0.6378698348999023,-0.5709807872772217,-0.950685441493988,0.18306371569633484
