step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1661,3429,1001,516,-775,3169,909,515,-775,260,92,1,0,289.0,61.0,22.0,12.0,4.4,5.0,5.1,4.7,49.0,42.0,22.0,24.0,0.12660528719425201,-0.4235305190086365,-0.06295043975114822,0.5656794309616089
2,1662,3344,1046,634,-902,3169,908,631,-901,175,138,3,-1,194.0,111.0,22.0,0.0,5.0,5.1,5.1,4.8,49.0,42.0,22.0,24.0,-0.7888983488082886,0.30175912380218506,0.7890317440032959,-0.8476455807685852
3,1663,3406,1098,743,-872,3169,908,738,-875,237,190,5,3,301.0,182.0,26.0,12.0,4.7,4.7,4.7,4.9,49.0,42.0,22.0,24.0,0.5818206071853638,0.7043886780738831,0.7319758534431458,-0.7695217132568359
4,1664,3451,1150,702,-993,3169,908,701,-993,282,242,1,0,328.0,267.0,18.0,0.0,4.7,4.6,4.6,5.0,49.0,42.0,22.0,24.0,0.7580807209014893,0.6933688521385193,-0.27684274315834045,-0.8095159530639648
5,1665,3486,1123,641,-963,3169,908,641,-967,317,215,0,4,392.0,219.0,0.0,13.0,4.3,4.9,4.8,4.5,49.0,42.0,22.0,24.0,0.6385061740875244,-0.18306797742843628,-0.41245245933532715,-0.5785142183303833
6,1666,3526,1002,671,-1104,3169,908,667,-1102,357,94,4,-2,470.0,62.0,24.0,-13.0,4.5,5.0,5.0,4.6,50.0,42.0,22.0,24.0,0.8612345457077026,-0.8089428544044495,-0.7751423120498657,-0.9402496218681335
7,1667,3530,1100,599,-1039,3169,908,599,-1043,361,192,0,4,474.0,186.0,0.0,14.0,4.2,4.9,4.8,4.8,50.0,42.0,22.0,24.0,0.09060849994421005,0.6580440998077393,-0.48289424180984497,0.4380004107952118
8,1668,3556,1146,629,-919,3181,907,626,-921,375,239,3,2,519.0,257.0,23.0,13.0,4.2,4.9,4.6,4.4,50.0,42.0,22.0,24.0,0.7436867952346802,0.30902087688446045,-0.39470919966697693,0.8056259751319885
9,1669,3576,1226,771,-1066,3181,906,764,-1063,395,320,7,-3,541.0,408.0,28.0,-13.0,4.1,4.4,4.4,4.6,51.0,42.0,22.0,24.0,0.839389443397522,0.5352250933647156,0.9513776898384094,-0.9842044115066528
10,1670,3533,1151,623,-1071,3181,906,622,-1064,352,245,1,-7,456.0,266.0,21.0,-14.0,4.2,4.6,4.7,4.8,51.0,42.0,22.0,24.0,0.9449383020401001,0.7598866820335388,-0.9904844760894775,-0.035452164709568024
11,1671,3517,1058,481,-1147,3182,907,481,-1143,335,151,0,-4,424.0,126.0,21.0,-14.0,4.3,4.8,4.9,4.8,51.0,42.0,22.0,24.0,-0.19145604968070984,-0.6236680150032043,-0.9481742978096008,-0.5099538564682007
12,1672,3529,972,628,-1274,3183,894,625,-1273,346,78,3,-1,446.0,49.0,22.0,-13.0,4.5,5.1,5.0,4.7,51.0,42.0,22.0,24.0,0.35262298583984375,-0.5738552808761597,0.984106719493866,-0.8483966588973999
13,1673,3558,1057,732,-1329,3183,893,728,-1323,375,164,4,-6,500.0,144.0,24.0,-14.0,4.5,5.0,4.9,4.4,51.0,42.0,22.0,24.0,0.8833004236221313,0.5703223943710327,0.6941745281219482,-0.36852166056632996
14,1674,3521,932,858,-1244,3184,866,855,-1249,337,66,3,5,427.0,41.0,23.0,13.0,4.6,5.1,5.1,4.5,51.0,42.0,22.0,24.0,-0.4269792437553406,-0.8349709510803223,0.8417115807533264,0.5720462203025818
