step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,1239,-0.18648580649155216,-0.6820711615278501,-0.06748580649155217,-0.15407116152785005,0.1682030228395319,0.0,0.0,0.0,0.0,0.7278052568435669,0.04559774324297905,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0,0.0,0.0,9.707000572234392e-05,0.00013133000175002962,0.0,8.565000462112948e-05,0.019999999552965164,0.007499999832361937,0.027499999850988388,0.0,0.0,0.0,0.0,0.2842341363430023,0.6689843535423279,0.047719746828079224,-0.35693034529685974,-0.018273631
2,1240,-0.18808981849887085,-0.6781175816616543,-0.06908981849887086,-0.15011758166165423,0.16525341552945388,0.0,0.0,0.0,0.0,0.7291027903556824,0.047337014228105545,-1.0,0.8860465288162231,0.3084745705127716,-0.0001250000059371814,0.0020000000949949026,0.0036249998956918716,-0.006500000134110451,0.0001598800008650869,0.00033117999555543065,8.565000462112948e-05,-8.565000462112948e-05,0.0430000014603138,0.014999999664723873,0.057999998331069946,0.01075000036507845,0.020999999716877937,0.0002500000118743628,-0.0002500000118743628,-0.48384174704551697,0.839818000793457,-0.8571900129318237,0.552022397518158,0.0
3,1241,-0.19019272314823962,-0.677830076592365,-0.07119272314823963,-0.14983007659236502,0.16588386202682848,-0.002316822910429662,0.002650678084678143,0.0037716751719346327,0.1703799935683786,0.7253724932670593,0.054037995636463165,-1.0,0.8860465288162231,0.3084745705127716,-0.008375000208616257,0.013000000268220901,-0.012249999679625034,0.0035000001080334187,0.00013133000175002962,0.0005710000405088067,0.0,7.994000043254346e-05,0.061500001698732376,0.007000000216066837,0.06849999725818634,0.00925000011920929,0.030249999836087227,0.0,0.0002500000118743628,-0.33810919523239136,-0.8043896555900574,-0.9435398578643799,0.7660508155822754,-0.1372248
4,1242,-0.1890446897225034,-0.6750742238043701,-0.07004468972250341,-0.14707422380437007,0.1629020744680058,-0.0005967945147703456,0.001902098660802598,0.004796477651421255,0.14610285017382782,0.7204820513725281,0.05452529340982437,-1.0,0.8860465288162231,0.3084745705127716,-0.011250000447034836,0.012500000186264515,-0.008500000461935997,0.017999999225139618,8.565000462112948e-05,7.994000043254346e-05,0.0,-7.994000043254346e-05,0.014499999582767487,0.007000000216066837,0.0215000007301569,0.0024999999441206455,0.0012499999720603228,0.0,-0.0002500000118743628,-0.8888686299324036,0.742888867855072,0.8746753931045532,0.7437708377838135,0.0
5,1243,-0.18759184724946038,-0.6761217315580991,-0.06859184724946038,-0.14812173155809905,0.1632326219505858,0.00162554743673703,0.0010677156464162368,0.00671102790472925,0.10963188886008557,0.7231518626213074,0.05919623002409935,-1.0,0.8860465288162231,0.3084745705127716,-0.027374999597668648,0.02500000037252903,0.00787500012665987,0.03187499940395355,7.423000351991504e-05,9.13600015337579e-05,1.1420000191719737e-05,0.0,0.014499999582767487,0.0010000000474974513,0.01549999974668026,0.001500000013038516,0.004000000189989805,0.0,-0.0002500000118743628,-0.7802782654762268,-0.7295255661010742,0.5663233995437622,0.8792348504066467,0.0
6,1244,-0.18676228350619267,-0.6756788668590847,-0.06776228350619268,-0.1476788668590847,0.1624831523043448,0.0014265038851942087,-0.00037790190919664846,0.006437605303169085,0.11422174368944706,0.7265306115150452,0.057420793920755386,-1.0,0.8860465288162231,0.3084745705127716,-0.04125000163912773,0.013375000096857548,0.01837499998509884,0.048374999314546585,6.851999933132902e-05,6.851999933132902e-05,8.565000462112948e-05,-8.565000462112948e-05,0.012000000104308128,0.014999999664723873,0.027000000700354576,0.0,0.0,0.0,-0.0005000000237487257,-0.7695643901824951,-0.7158178091049194,-0.5659913420677185,0.3177780508995056,0.0
7,1245,-0.18701773232493651,-0.6755111563868914,-0.06801773232493652,-0.14751115638689138,0.16243753620769014,0.000358821827827413,0.0003816094820047883,0.005372392128200947,0.13401123710480956,0.7284598350524902,0.05817141383886337,-1.0,0.8860465288162231,0.3084745705127716,-0.05562499910593033,0.0,0.00787500012665987,0.05375000089406967,0.0,7.423000351991504e-05,0.0,7.423000351991504e-05,0.006500000134110451,0.006500000134110451,0.013000000268220901,0.0,0.0,0.0,0.0005000000237487257,0.4187036156654358,-0.993956983089447,0.11963512003421783,-0.07199852913618088,-0.009643787
8,1246,-0.18810326362555252,-0.675686361316195,-0.06910326362555252,-0.14768636131619495,0.16305374071918832,-0.0008381125745999043,-4.684035693897082e-06,0.004161890061245469,0.16069352275159532,0.7278657555580139,0.05845566838979721,-1.0,0.8860465288162231,0.3084745705127716,-0.047874998301267624,-0.01875000074505806,0.011625000275671482,0.05312500149011612,0.0,7.423000351991504e-05,0.0,-7.994000043254346e-05,0.006500000134110451,0.007000000216066837,0.013500000350177288,0.0,0.0002500000118743628,0.0,-0.000750000006519258,-0.6852713823318481,0.9751091599464417,0.7920507788658142,0.07676240801811218,-0.10623257
9,1247,-0.18904920919114887,-0.6748233748917912,-0.07004920919114888,-0.1468233748917912,0.16267758027128632,-0.0012696730413827226,0.00042986343443761343,0.00375501288818738,0.1708063641391385,0.725341260433197,0.05815871059894562,-1.0,0.8860465288162231,0.3084745705127716,-0.04412499815225601,-0.0002500000118743628,0.026374999433755875,0.05362499877810478,0.0,0.0,6.851999933132902e-05,7.994000043254346e-05,0.0,0.013000000268220901,0.013000000268220901,0.0,-0.0002500000118743628,0.0,0.0010000000474974513,0.7238391041755676,0.9915578365325928,-0.583800733089447,-0.9034949541091919,-0.09405609
10,1248,-0.1889512823286812,-0.674708628427562,-0.0699512823286812,-0.14670862842756194,0.16253185396876302,-0.0005300116894554202,0.0006110830553956309,0.004511564916633346,0.15248218006107364,0.7231413722038269,0.05962139740586281,-1.0,0.8860465288162231,0.3084745705127716,-0.03150000050663948,0.017000000923871994,0.030249999836087227,0.03712499886751175,7.423000351991504e-05,7.994000043254346e-05,0.0,7.994000043254346e-05,0.013500000350177288,0.007000000216066837,0.020500000566244125,0.0017500000540167093,0.0022499999031424522,-0.0002500000118743628,0.0002500000118743628,0.340104877948761,0.23514264822006226,-0.5037751793861389,0.5084260702133179,-0.08445303
