step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,2272,5558,-22,30167,6937,5525,-43,30167,6915,33,21,0,22,25.0,17.0,0.0,19.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,0.8852991461753845,0.21366477012634277,-0.5815825462341309,0.3373507857322693
2,2273,5662,-154,30141,6921,5647,-160,30141,6916,15,6,0,5,18.0,13.0,0.0,15.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,0.6971358060836792,-0.8836768269538879,-0.8746472597122192,-0.5570857524871826
3,2274,5625,-133,30105,7050,5617,-161,30105,7008,8,28,0,42,14.0,20.0,0.0,29.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.24792662262916565,0.14106158912181854,-0.24003887176513672,0.8620641827583313
4,2275,5485,9,30010,7177,5465,-81,30010,7120,20,90,0,57,17.0,64.0,0.0,40.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.9367451071739197,0.9469290971755981,-0.6381341218948364,0.851245641708374
5,2276,5526,155,29927,7288,5462,-35,29927,7165,64,190,0,123,44.0,220.0,0.0,109.0,5.1,5.1,4.9,5.2,27.0,24.0,25.0,26.0,0.27404677867889404,0.9753792881965637,-0.5566049814224243,0.7461913228034973
6,2277,5386,288,29951,7308,5337,67,29950,7173,49,221,1,135,33.0,266.0,14.0,121.0,4.9,5.0,4.7,5.1,27.0,24.0,25.0,26.0,-0.9347188472747803,0.9244000315666199,0.16309718787670135,0.13708139955997467
7,2278,5256,154,30017,7372,5238,70,30011,7253,18,84,6,119,17.0,61.0,21.0,104.0,5.0,5.2,5.0,5.2,27.0,24.0,25.0,26.0,-0.8726780414581299,-0.8944966793060303,0.4451007843017578,0.4289465844631195
8,2279,5171,49,29931,7411,5166,41,29926,7330,5,8,5,81,14.0,13.0,20.0,71.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.5696440935134888,-0.7024202346801758,-0.5769721269607544,0.2650418281555176
9,2280,5159,27,29807,7420,5156,21,29806,7380,3,6,1,40,13.0,13.0,15.0,29.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.40928739309310913,-0.746628999710083,-0.8297505378723145,0.0661478117108345
10,2281,5091,87,29672,7568,5075,21,29671,7503,16,66,1,65,16.0,45.0,14.0,43.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.45352816581726074,0.4000440239906311,-0.9056406617164612,0.9894500374794006
11,2282,4984,225,29758,7613,4971,112,29740,7505,13,113,18,108,16.0,94.0,63.0,87.0,5.1,5.1,5.1,5.2,27.0,24.0,25.0,26.0,-0.7170202732086182,0.9216753840446472,0.5761741399765015,0.30487850308418274
12,2283,5067,138,29815,7542,5002,112,29791,7476,65,26,24,66,45.0,19.0,88.0,45.0,5.2,5.2,5.1,5.1,27.0,24.0,25.0,26.0,0.5593100786209106,-0.5854390263557434,0.3849068880081177,-0.4778501093387604
13,2284,4933,276,29696,7533,4916,170,29695,7480,17,106,1,53,16.0,83.0,15.0,35.0,5.2,5.1,5.2,5.1,27.0,24.0,25.0,26.0,-0.8960369825363159,0.9221052527427673,-0.7986589670181274,-0.06447089463472366
14,2285,5023,225,29698,7628,4927,170,29695,7495,96,55,3,133,73.0,36.0,15.0,116.0,4.9,5.2,5.2,5.1,27.0,24.0,25.0,26.0,0.6064952611923218,-0.3423151671886444,0.016123924404382706,0.6347480416297913
15,2286,5028,222,29791,7628,4942,169,29765,7492,86,53,26,136,65.0,34.0,94.0,119.0,4.8,5.2,4.8,5.1,27.0,24.0,25.0,26.0,0.03426172956824303,-0.02404974028468132,0.6232904195785522,0.0016731753712520003
16,2287,5013,361,29678,7566,4941,173,29678,7494,72,188,0,72,51.0,205.0,0.0,51.0,5.1,5.1,5.1,5.1,27.0,24.0,25.0,26.0,-0.1013936921954155,0.9300214052200317,-0.759242832660675,-0.41412675380706787
17,2288,4929,423,29611,7561,4894,214,29611,7494,35,209,0,67,25.0,242.0,0.0,45.0,5.1,5.1,4.9,5.1,27.0,24.0,25.0,26.0,-0.560389518737793,0.4144950807094574,-0.4530284106731415,-0.037333354353904724
18,2289,4793,354,29499,7682,4775,216,29499,7599,18,138,0,83,17.0,124.0,0.0,60.0,5.1,5.0,5.0,5.1,27.0,24.0,25.0,26.0,-0.9093390107154846,-0.4605942964553833,-0.7496930360794067,0.8112555742263794
19,2290,4768,234,29450,7633,4760,211,29450,7599,8,23,0,34,14.0,17.0,0.0,26.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.168180912733078,-0.8026198148727417,-0.3283274173736572,-0.32679471373558044
20,2291,4830,142,29347,7649,4804,134,29347,7621,26,8,0,28,20.0,13.0,0.0,21.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,0.41956228017807007,-0.618391752243042,-0.6884228587150574,0.10694985836744308
21,2292,4953,221,29285,7695,4855,136,29285,7626,98,85,0,69,80.0,60.0,-3.0,48.0,5.1,5.2,5.2,5.0,27.0,24.0,25.0,26.0,0.8260495066642761,0.5327771902084351,-0.41824501752853394,0.31046628952026367
22,2293,4934,146,29367,7566,4886,129,29367,7559,48,17,0,7,32.0,16.0,0.0,14.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.13280026614665985,-0.5003067255020142,0.549839437007904,-0.8618305325508118
23,2294,4957,118,29355,7552,4913,109,29355,7549,44,9,0,3,30.0,13.0,0.0,15.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,0.1543409675359726,-0.1925233155488968,-0.4242682456970215,-0.49341002106666565
24,2295,4825,229,29357,7510,4820,191,29357,7507,5,38,0,3,13.0,25.0,13.0,14.0,5.2,5.2,5.2,5.2,27.0,24.0,25.0,26.0,-0.8829872608184814,0.7429041862487793,0.015319042839109898,-0.28387972712516785
25,2296,4931,305,29405,7655,4843,198,29404,7548,88,107,1,107,67.0,82.0,14.0,83.0,5.0,5.2,5.1,5.1,27.0,24.0,25.0,26.0,0.7104835510253906,0.5120548009872437,0.32416802644729614,0.9724061489105225
26,2297,4995,431,29319,7590,4854,213,29319,7548,141,218,0,42,132.0,257.0,0.0,28.0,5.1,4.8,4.7,5.0,27.0,24.0,24.0,26.0,0.42925935983657837,0.8427515029907227,-0.578594982624054,-0.43615490198135376
27,2298,4875,555,29264,7653,4827,252,29264,7547,48,303,0,106,32.0,434.0,-10.0,83.0,5.1,4.6,4.5,5.0,27.0,25.0,24.0,26.0,-0.8061456680297852,0.9405461549758911,-0.370281845331192,0.4258725047111511
28,2299,4926,542,29140,7720,4827,252,29141,7550,99,290,-1,170,78.0,399.0,0.0,164.0,4.7,4.6,4.9,5.0,27.0,25.0,24.0,26.0,0.34499362111091614,-0.08737187832593918,-0.8303267955780029,0.44812119007110596
29,2300,4889,581,29094,7755,4826,253,29094,7566,63,328,0,189,41.0,474.0,0.0,198.0,4.9,4.5,4.4,4.7,27.0,26.0,24.0,26.0,-0.24865902960300446,0.4411207139492035,-0.3124668300151825,0.23672090470790863
30,2301,4812,632,29214,7897,4747,253,29214,7678,65,379,0,219,43.0,583.0,14.0,251.0,4.5,4.7,4.8,4.6,27.0,26.0,24.0,26.0,-0.5173301696777344,0.650987982749939,0.8026100993156433,0.9506133794784546
31,2302,4787,557,29085,7923,4747,253,29085,7678,40,304,0,245,26.0,414.0,0.0,300.0,4.8,4.6,4.5,4.8,27.0,26.0,24.0,27.0,-0.16728754341602325,0.9833951592445374,-0.8602030873298645,0.19961288571357727
32,2303,4652,617,28949,7814,4604,345,28950,7680,48,272,-1,134,32.0,349.0,0.0,116.0,5.0,5.0,5.0,5.1,27.0,26.0,24.0,27.0,-0.9042171239852905,0.6884779334068298,-0.9127721786499023,-0.7296251058578491
33,2304,4558,688,28820,7670,4517,429,28821,7630,41,259,-1,40,29.0,325.0,0.0,27.0,5.1,4.9,4.6,5.1,27.0,27.0,24.0,27.0,-0.6286705732345581,0.6735255718231201,-0.8609248399734497,-0.9625049829483032
34,2305,4643,737,28797,7651,4518,429,28798,7623,125,308,-1,28,114.0,424.0,-1.0,22.0,5.0,4.9,4.8,5.0,27.0,27.0,24.0,27.0,0.5719344615936279,0.4399136006832123,-0.7750058770179749,-0.648565411567688
35,2306,4507,629,28688,7717,4489,431,28689,7624,18,198,-1,93,16.0,209.0,0.0,69.0,5.1,5.1,4.9,5.1,27.0,27.0,24.0,27.0,-0.9106708765029907,-0.7209551334381104,-0.7318843603134155,0.4450298845767975
36,2307,4588,767,28621,7709,4490,462,28622,7623,98,305,-1,86,77.0,415.0,0.0,61.0,4.8,4.7,4.8,5.1,27.0,27.0,24.0,27.0,0.5438728928565979,0.9415902495384216,-0.45091164112091064,-0.05604536086320877
37,2308,4544,681,28472,7838,4489,462,28473,7635,55,219,-1,203,37.0,242.0,-1.0,225.0,5.0,4.8,5.0,5.1,27.0,27.0,24.0,27.0,-0.29454222321510315,-0.573750376701355,-0.9949535727500916,0.8644241094589233
38,2309,4587,752,28530,7856,4489,462,28531,7635,98,290,-1,221,73.0,377.0,0.0,250.0,5.0,4.9,4.9,4.7,27.0,27.0,24.0,27.0,0.29051700234413147,0.5220434665679932,0.3877684473991394,0.12677836418151855
39,2310,4466,835,28622,7960,4406,462,28622,7730,60,373,0,230,39.0,551.0,15.0,265.0,4.8,4.7,4.5,4.7,27.0,28.0,24.0,27.0,-0.8107414841651917,0.8591328263282776,0.6173980236053467,0.7743842005729675
40,2311,4411,760,28606,8063,4347,461,28606,7802,64,299,0,261,41.0,391.0,0.0,322.0,4.6,4.7,4.9,4.6,27.0,28.0,24.0,27.0,-0.3701072335243225,-0.9436704516410828,-0.11137214303016663,0.7939833402633667
41,2312,4267,801,28672,8070,4221,487,28672,7862,46,314,0,208,30.0,427.0,15.0,221.0,4.9,4.6,4.7,4.9,27.0,28.0,24.0,27.0,-0.96141517162323,0.44732439517974854,0.4456029236316681,0.06517427414655685
