step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,3246,1544,2514,3496,-5697,1474,2400,3494,-5699,70,114,2,2,42.0,83.0,23.0,11.0,5.1,5.1,5.0,5.2,54.0,44.0,27.0,24.0,0.8863122463226318,0.7884406447410583,-0.31542500853538513,-0.7457442283630371
2,3247,1592,2440,3509,-5846,1474,2399,3497,-5849,118,41,12,3,87.0,26.0,46.0,11.0,5.1,5.2,5.0,5.1,54.0,44.0,27.0,24.0,0.8706684708595276,-0.4986388683319092,0.0903620570898056,-0.9948413372039795
3,3248,1643,2343,3437,-5963,1535,2317,3436,-5965,108,26,1,2,76.0,19.0,21.0,11.0,5.1,5.2,5.2,5.0,54.0,44.0,27.0,24.0,0.9324690103530884,-0.6520256996154785,-0.48591241240501404,-0.7850905656814575
4,3249,1626,2267,3298,-6033,1588,2260,3296,-6030,38,7,2,-3,24.0,14.0,21.0,-12.0,5.2,5.2,5.2,5.2,54.0,43.0,27.0,24.0,-0.3193560838699341,-0.5119491219520569,-0.9280444979667664,-0.46956682205200195
5,3250,1661,2146,3238,-5978,1645,2142,3238,-5981,16,4,0,3,16.0,14.0,0.0,11.0,5.2,5.2,5.2,5.2,53.0,43.0,27.0,24.0,0.642088770866394,-0.8116276264190674,-0.4004664719104767,0.3673371374607086
6,3251,1715,2180,3268,-6127,1673,2149,3265,-6131,42,31,3,4,28.0,22.0,24.0,11.0,5.2,5.2,5.2,5.2,53.0,43.0,27.0,24.0,0.8244959115982056,0.2290118783712387,-0.9544864892959595,-0.9956375956535339
7,3252,1673,2249,3135,-6260,1668,2204,3134,-6262,5,45,1,2,13.0,29.0,21.0,11.0,5.2,5.2,5.2,5.2,53.0,43.0,27.0,24.0,-0.6474229097366333,0.46507397294044495,-0.887902021408081,-0.8916671872138977
8,3253,1677,2375,3051,-6408,1652,2273,3050,-6411,25,102,1,3,18.0,71.0,21.0,12.0,5.2,5.0,5.0,5.2,53.0,43.0,27.0,24.0,0.065074622631073,0.8464904427528381,-0.5600107312202454,-0.9868951439857483
9,3254,1627,2478,3143,-6478,1581,2345,3136,-6476,46,133,7,-2,28.0,106.0,30.0,-12.0,5.1,5.1,4.9,5.2,52.0,43.0,26.0,24.0,-0.7644001245498657,0.6928492784500122,0.6146959662437439,-0.4705847501754761
10,3255,1556,2578,3273,-6626,1493,2415,3264,-6630,63,163,9,4,38.0,145.0,33.0,11.0,5.0,4.8,5.0,5.2,52.0,43.0,27.0,24.0,-0.9366342425346375,0.66832435131073,0.870498776435852,-0.9875129461288452
11,3256,1490,2513,3251,-6536,1467,2426,3250,-6535,23,87,1,-1,17.0,58.0,20.0,-1.0,5.2,5.2,5.1,5.2,52.0,43.0,26.0,24.0,-0.874083936214447,-0.43501001596450806,-0.1499856561422348,0.6008270978927612
12,3257,1472,2646,3215,-6506,1424,2509,3213,-6512,48,137,2,6,30.0,111.0,21.0,12.0,5.2,4.9,5.1,5.1,52.0,43.0,26.0,24.0,-0.23596031963825226,0.8896305561065674,-0.2448166012763977,-0.8279885649681091
13,3258,1529,2569,3316,-6590,1421,2508,3304,-6588,108,61,12,-2,78.0,38.0,42.0,-11.0,5.1,5.2,5.1,5.2,52.0,43.0,26.0,24.0,0.756205677986145,-0.5142089128494263,0.6799540519714355,-0.566379725933075
14,3259,1573,2628,3196,-6723,1431,2509,3194,-6725,142,119,2,2,117.0,90.0,23.0,10.0,5.1,5.1,5.1,4.9,52.0,42.0,26.0,24.0,0.5769432783126831,0.3988141417503357,-0.8014938235282898,-0.8869310021400452
15,3260,1499,2512,3083,-6846,1435,2506,3081,-6849,64,6,2,3,39.0,14.0,23.0,11.0,5.1,5.2,5.2,5.2,52.0,42.0,26.0,24.0,-0.9737959504127502,-0.7757894992828369,-0.7552609443664551,-0.8238570690155029
