step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,2245,-7637,11629,-3246,1184,-7638,11625,-3245,1178,1,4,-1,6,13.0,14.0,0.0,12.0,5.2,5.2,5.2,5.2,34.0,42.0,24.0,24.0,-0.9470603466033936,0.39362603425979614,0.16237537562847137,-0.9481554627418518
2,2246,-7699,11632,-3211,1311,-7699,11630,-3211,1315,0,2,0,-4,0.0,14.0,16.0,-12.0,5.2,5.2,5.2,5.2,34.0,42.0,24.0,24.0,-0.41955307126045227,0.024741725996136665,0.23687656223773956,0.8511712551116943
3,2247,-7669,11603,-3303,1409,-7669,11604,-3303,1405,0,-1,0,4,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,34.0,41.0,24.0,24.0,0.010238464921712875,-0.19413483142852783,-0.6162512898445129,0.6596798896789551
4,2248,-7639,11633,-3229,1555,-7647,11619,-3228,1558,8,14,-1,-3,14.0,16.0,0.0,-12.0,5.2,5.2,5.2,5.2,34.0,41.0,24.0,24.0,-0.2747030258178711,-0.39062902331352234,0.49875324964523315,0.9792720079421997
5,2249,-7672,11633,-3136,1553,-7672,11620,-3137,1557,0,13,1,-4,0.0,16.0,16.0,-11.0,5.2,5.2,5.2,5.2,34.0,41.0,24.0,24.0,-0.22317096590995789,-0.0015621768543496728,0.6266416311264038,-0.016051866114139557
6,2250,-7639,11718,-3215,1660,-7658,11691,-3214,1653,19,27,-1,7,16.0,19.0,0.0,12.0,5.2,5.2,5.2,5.2,34.0,41.0,24.0,24.0,0.220626100897789,0.5695412158966064,-0.5307823419570923,0.7164374589920044
7,2251,-7601,11591,-3185,1539,-7605,11590,-3185,1535,4,1,0,4,14.0,14.0,0.0,11.0,5.2,5.2,5.2,5.2,34.0,41.0,24.0,24.0,0.2542399764060974,-0.8521909713745117,-0.09537895768880844,-0.8085037469863892
8,2252,-7493,11463,-3155,1614,-7493,11461,-3155,1611,0,2,0,3,12.0,14.0,0.0,11.0,5.2,5.2,5.2,5.2,34.0,41.0,24.0,24.0,0.7260239124298096,-0.8534108400344849,-0.48477432131767273,0.5017658472061157
9,2253,-7416,11610,-3125,1739,-7462,11540,-3126,1739,46,70,1,0,31.0,43.0,15.0,-4.0,5.1,5.1,5.1,5.2,34.0,41.0,24.0,24.0,0.5144723653793335,0.9833254218101501,-0.9014880657196045,0.8338642120361328
10,2254,-7527,11712,-3244,1769,-7544,11626,-3243,1753,17,86,-1,16,17.0,57.0,0.0,14.0,5.2,5.2,5.1,5.2,34.0,41.0,24.0,24.0,-0.7433209419250488,0.6801319122314453,-0.7962751984596252,-0.7744851112365723
11,2255,-7475,11818,-3204,1902,-7545,11660,-3203,1883,70,158,-1,19,48.0,138.0,0.0,15.0,5.1,4.8,5.0,5.1,33.0,41.0,24.0,24.0,0.34795325994491577,0.7113730907440186,0.2689383327960968,0.8893225789070129
