step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,4162,10691,-11339,-4446,7929,10385,-11339,-4445,7850,306,0,-1,79,393.0,0.0,0.0,44.0,4.7,5.2,5.1,4.5,44.0,23.0,23.0,37.0,0.8076721429824829,-0.8662463426589966,-0.3703177571296692,-0.9856189489364624
2,4163,10698,-11487,-4593,7842,10456,-11487,-4593,7771,242,0,0,71,273.0,11.0,0.0,40.0,4.8,5.2,5.2,4.7,44.0,23.0,23.0,37.0,0.07928024232387543,-0.9903820753097534,-0.9823243618011475,-0.5827634334564209
3,4164,10610,-11615,-4600,7710,10496,-11616,-4600,7680,114,1,0,30,85.0,11.0,0.0,18.0,5.1,5.2,5.2,5.0,44.0,23.0,23.0,37.0,-0.5925521850585938,-0.8591587543487549,-0.052100468426942825,-0.8815680146217346
4,4165,10612,-11682,-4679,7842,10495,-11682,-4678,7691,117,0,-1,151,85.0,0.0,-1.0,124.0,4.9,5.2,5.2,4.9,44.0,23.0,23.0,37.0,0.019467903301119804,-0.4489232897758484,-0.5323922038078308,0.8829360604286194
5,4166,10518,-11804,-4763,7937,10472,-11803,-4762,7726,46,-1,-1,211,32.0,0.0,0.0,212.0,5.1,5.2,5.2,4.8,44.0,23.0,23.0,37.0,-0.6293978691101074,-0.814085841178894,-0.5605670213699341,0.634547233581543
6,4167,10545,-11949,-4840,7801,10472,-11949,-4840,7725,73,0,0,76,46.0,0.0,0.0,45.0,5.1,5.2,5.2,5.2,44.0,23.0,23.0,37.0,0.18569394946098328,-0.9670589566230774,-0.5186370015144348,-0.909156322479248
7,4168,10409,-12091,-4973,7821,10392,-12090,-4973,7740,17,-1,0,81,16.0,0.0,0.0,53.0,5.1,5.2,5.2,5.2,44.0,23.0,23.0,37.0,-0.9075601100921631,-0.9470297694206238,-0.8930827379226685,0.13555268943309784
8,4169,10397,-12114,-5118,7765,10387,-12113,-5118,7740,10,-1,0,25,14.0,0.0,0.0,17.0,5.2,5.2,5.2,5.2,44.0,23.0,23.0,37.0,-0.41803470253944397,-0.7728306651115417,-0.9727039933204651,-0.37779727578163147
9,4170,10536,-12158,-5256,7903,10408,-12157,-5256,7758,128,-1,0,145,104.0,0.0,0.0,118.0,5.0,5.2,5.2,5.1,43.0,23.0,23.0,37.0,0.9280463457107544,-0.29439985752105713,-0.9254443645477295,0.9231806993484497
10,4171,10435,-12304,-5250,7801,10407,-12303,-5251,7758,28,-1,1,43,19.0,0.0,15.0,26.0,5.1,5.2,5.2,5.2,43.0,23.0,23.0,37.0,-0.6770164966583252,-0.9735170006752014,0.043937213718891144,-0.6853461265563965
11,4172,10410,-12332,-5150,7887,10391,-12331,-5149,7758,19,-1,-1,129,16.0,0.0,0.0,100.0,5.1,5.2,5.2,5.0,43.0,23.0,23.0,37.0,-0.8636364340782166,-0.9593082666397095,0.6729690432548523,0.5737634301185608
12,4173,10440,-12431,-5033,7943,10389,-12430,-5034,7782,51,-1,1,161,32.0,0.0,15.0,138.0,5.1,5.2,5.2,5.1,43.0,23.0,23.0,37.0,0.2030281275510788,-0.6604429483413696,0.7845953702926636,0.3741425573825836
13,4174,10491,-12577,-5170,7985,10389,-12576,-5169,7791,102,-1,-1,194,73.0,0.0,0.0,187.0,4.9,5.2,5.2,4.7,43.0,23.0,23.0,37.0,0.346587210893631,-0.9779967069625854,-0.9150996804237366,0.28254076838493347
14,4175,10590,-12687,-5281,7839,10404,-12686,-5281,7786,186,-1,0,53,222.0,0.0,0.0,30.0,4.9,5.2,5.2,5.1,43.0,23.0,23.0,37.0,0.665105938911438,-0.7359812259674072,-0.740015983581543,-0.9792284965515137
15,4176,10605,2307,-5154,7970,10404,-10440,-5154,7787,201,12747,0,183,206.0,110.0,13.0,160.0,4.7,5.1,5.1,5.0,43.0,23.0,23.0,37.0,0.11155948042869568,-0.5750821828842163,0.8520036935806274,0.8750833868980408
16,4177,10751,-7619,-5294,8116,10410,-7629,-5294,7823,341,10,0,293,453.0,13.0,0.0,321.0,4.1,5.1,5.1,4.4,43.0,23.0,23.0,37.0,0.9898927807807922,-0.13917848467826843,-0.9381653666496277,0.9786973595619202
17,4178,10628,-7671,-5259,8156,10409,-7673,-5259,7829,219,2,0,327,212.0,12.0,9.0,413.0,4.4,5.1,5.1,4.6,43.0,23.0,23.0,37.0,-0.8252882957458496,-0.34891337156295776,0.236721009016037,0.37137994170188904
18,4179,10741,-7815,-5384,8194,10412,-7817,-5383,7830,329,2,-1,364,409.0,11.0,0.0,461.0,3.7,5.1,5.1,4.2,44.0,23.0,23.0,37.0,0.7863583564758301,-0.9663231372833252,-0.8370743989944458,0.4296053349971771
19,4180,10749,-7803,-5413,8270,10412,-7816,-5412,7830,337,13,-1,440,405.0,15.0,0.0,608.0,3.8,5.0,5.0,4.0,44.0,23.0,23.0,38.0,0.8089181184768677,0.08223044127225876,-0.19777178764343262,0.9454948306083679
20,4181,10752,-7815,-5473,8268,10412,-7816,-5473,7830,340,1,0,438,409.0,12.0,0.0,604.0,3.8,5.1,5.0,4.0,44.0,23.0,23.0,38.0,0.3690144121646881,-0.08239264786243439,-0.40556344389915466,-0.9093118906021118
21,4182,10744,-7909,-5482,8193,10412,-7909,-5482,7830,332,0,0,363,401.0,3.0,0.0,442.0,4.3,5.1,5.0,4.2,44.0,23.0,23.0,39.0,-0.5542010068893433,-0.6323742866516113,-0.061801668256521225,-0.19835741817951202
22,4183,10790,-7946,-5526,8195,10412,-7945,-5526,7830,378,-1,0,365,489.0,0.0,0.0,439.0,4.1,5.1,5.1,4.0,44.0,23.0,23.0,39.0,0.5212886333465576,-0.25163567066192627,-0.299546480178833,0.015832608565688133
23,4184,10797,-8082,-5643,8145,10412,-8081,-5643,7830,385,-1,0,315,519.0,0.0,0.0,348.0,4.2,5.1,5.1,4.4,44.0,23.0,23.0,39.0,0.8551769852638245,-0.9099660515785217,-0.7810582518577576,-0.3363918364048004
24,4185,10722,-8103,-5617,8106,10412,-8102,-5617,7830,310,-1,0,276,373.0,0.0,13.0,290.0,3.9,5.1,5.1,4.2,45.0,23.0,23.0,39.0,-0.1641724407672882,-0.145476832985878,0.17943251132965088,-0.2663160562515259
25,4186,10640,-8239,-5735,8219,10412,-8238,-5734,7830,228,-1,-1,389,215.0,0.0,0.0,521.0,4.0,5.1,5.1,4.3,45.0,23.0,23.0,39.0,-0.5501186847686768,-0.9103039503097534,-0.7915196418762207,0.9135213494300842
26,4187,10784,-8349,-5720,8144,10412,-8348,-5719,7830,372,-1,-1,314,487.0,0.0,0.0,340.0,4.3,5.1,5.1,4.4,45.0,23.0,23.0,39.0,0.9885173439979553,-0.7340392470359802,0.10526280105113983,0.7140571475028992
27,4188,10789,-8277,-5790,8217,10412,-8277,-5790,7830,377,0,0,387,480.0,0.0,0.0,485.0,4.0,5.0,5.0,4.0,45.0,23.0,23.0,39.0,0.03495192900300026,0.48278382420539856,-0.4684716463088989,0.6889383792877197
28,4189,10763,-8408,-5816,8216,10412,-8407,-5816,7830,351,-1,0,386,427.0,0.0,0.0,476.0,4.2,5.1,5.1,3.9,45.0,23.0,23.0,40.0,-0.9833073019981384,-0.8776336908340454,-0.1772955060005188,-0.028546936810016632
29,4190,10766,-8553,-5910,8290,10412,-8553,-5909,7847,354,0,-1,443,423.0,0.0,0.0,599.0,3.6,5.1,5.0,3.8,45.0,23.0,23.0,40.0,0.19422867894172668,-0.9695066213607788,-0.6267157793045044,0.9609312415122986
