step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,1604,-0.3002048824020524,-0.5337903359112388,-0.1812048824020524,-0.0057903359112387864,0.181297372833438,0.0,0.0,0.0,0.0,0.46399474143981934,0.2978793680667877,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0,0.0,0.0,8.565000462112948e-05,7.423000351991504e-05,0.00011420000373618677,0.0001541700039524585,0.014000000432133675,0.023499999195337296,0.03750000149011612,0.0035000001080334187,0.0012499999720603228,0.0010000000474974513,0.009499999694526196,0.9826992750167847,0.16062374413013458,-0.4352598786354065,-0.9785704016685486,0.0
2,1605,-0.3015908939508435,-0.5351843346465659,-0.1825908939508435,-0.007184334646565871,0.18273217893431365,0.0,0.0,0.0,0.0,0.464639812707901,0.2986604571342468,-1.0,0.8860465288162231,0.3084745705127716,0.012625000439584255,-0.0001250000059371814,-0.007499999832361937,-0.013624999672174454,0.00022840000747237355,0.00011991000064881518,0.0,7.994000043254346e-05,0.030500000342726707,0.007000000216066837,0.03750000149011612,0.014999999664723873,0.007499999832361937,-0.0002500000118743628,0.0002500000118743628,0.8008617758750916,-0.03697528317570686,-0.45857149362564087,0.0418103002011776,-0.079028584
3,1606,-0.3014398815479332,-0.5351181942921706,-0.18243988154793322,-0.007118194292170532,0.18257869281272937,-0.0007718744661755136,-0.000829911488082341,0.004308804777177731,0.1571910206913333,0.4614165127277374,0.29629772901535034,-1.0,0.8860465288162231,0.3084745705127716,0.01887499913573265,-0.0012499999720603228,-0.003874999936670065,-0.013749999925494194,0.0006794900400564075,0.00013703999866265804,0.0,9.13600015337579e-05,0.07150000333786011,0.00800000037997961,0.0794999971985817,0.032499998807907104,0.008500000461935997,0.0,0.0020000000949949026,-0.14622831344604492,0.23785725235939026,-0.868926465511322,-0.0394427552819252,-0.12827118
4,1607,-0.29913920240179653,-0.536978791099637,-0.18013920240179654,-0.008978791099636951,0.18036283134716627,0.0015323072181543454,-0.0011215352831694253,0.006627886464307101,0.1110076929770288,0.46176770329475403,0.29640984535217285,-1.0,0.8860465288162231,0.3084745705127716,0.01887499913573265,-0.0012499999720603228,-0.0002500000118743628,-0.013749999925494194,0.0005024800193496048,0.00026837000041268766,9.13600015337579e-05,8.565000462112948e-05,0.06750000268220901,0.01549999974668026,0.08299999684095383,0.027249999344348907,0.017249999567866325,0.0002500000118743628,0.000750000006519258,0.9785659909248352,-0.4501660466194153,0.3423691689968109,-0.7154737710952759,0.0
5,1608,-0.30062770778111697,-0.542162915393799,-0.18162770778111698,-0.014162915393798992,0.18217906687178614,0.0005076086042601555,-0.004402950688517787,0.007051221688703296,0.10417781735119121,0.46711814403533936,0.2932562828063965,-1.0,0.8860465288162231,0.3084745705127716,0.028750000521540642,-0.007000000216066837,0.0062500000931322575,-0.027000000700354576,0.0010563500691205263,0.0001827200030675158,0.0,7.994000043254346e-05,0.10849999636411667,0.007000000216066837,0.11550000309944153,0.04399999976158142,0.012000000104308128,0.0,0.0005000000237487257,0.9090345501899719,-0.8081372380256653,-0.9759531021118164,0.6995512843132019,-0.14111438
6,1609,-0.29990824990797466,-0.5432779295963549,-0.18090824990797466,-0.015277929596354878,0.1815522239398829,-0.0004806546913613263,-0.003936961560448704,0.005993675695861854,0.12208665998025238,0.463656485080719,0.2844696342945099,-1.0,0.8860465288162231,0.3084745705127716,0.045125000178813934,-0.023624999448657036,0.009499999694526196,-0.01887499913573265,0.0011134500382468104,0.00022269001055974513,0.00010278000263497233,0.00016558999777771533,0.11699999868869781,0.023499999195337296,0.1404999941587448,0.045249998569488525,0.014999999664723873,0.0010000000474974513,0.010250000283122063,0.4668104946613312,-0.38150715827941895,-0.8644202351570129,-0.7190108299255371,0.0
7,1610,-0.30200912202435615,-0.5430020132838688,-0.18300912202435615,-0.015002013283868743,0.18362298098738908,-0.0008633839020244852,-0.0005244361812935944,0.004169727335243874,0.16050472387334336,0.465329647064209,0.28257977962493896,-1.0,0.8860465288162231,0.3084745705127716,0.05237499997019768,-0.029500000178813934,-0.006124999839812517,-0.027249999344348907,0.0012219400377944112,0.0001827200030675158,0.0,8.565000462112948e-05,0.12300000339746475,0.007499999832361937,0.13050000369548798,0.048250000923871994,0.012500000186264515,0.0,0.0002500000118743628,0.27219951152801514,0.9003101587295532,-0.029187925159931183,-0.02086133323609829,-0.027502554
8,1611,-0.3003427280722152,-0.5438870586914508,-0.1813427280722152,-0.015887058691450795,0.1820373139181607,-0.00027154885265032874,-0.00038070568443494823,0.004743752425141252,0.14726292740245533,0.460443913936615,0.2830474376678467,-1.0,0.8860465288162231,0.3084745705127716,0.05237499997019768,-0.028999999165534973,-0.002374999923631549,-0.02762500010430813,0.0016216400545090437,0.00107919005677104,5.139000131748617e-05,8.565000462112948e-05,0.23649999499320984,0.012000000104308128,0.2485000044107437,0.05824999883770943,0.045249998569488525,0.0,0.0002500000118743628,0.3931727707386017,-0.10071292519569397,-0.20038773119449615,0.4550480842590332,-0.048046533
9,1612,-0.2961852981687842,-0.5430643097501684,-0.1771852981687842,-0.01506430975016837,0.17782452956611464,0.0036398899097324702,-3.893529143726704e-05,0.008639977639393304,0.08208750633962728,0.46431922912597656,0.2815473675727844,-1.0,0.8860465288162231,0.3084745705127716,0.054749999195337296,-0.029124999418854713,0.0012499999720603228,-0.02199999988079071,0.0020670201629400253,0.0009364400175400078,8.565000462112948e-05,0.00011991000064881518,0.2630000114440918,0.017999999225139618,0.2809999883174896,0.06800000369548798,0.041749998927116394,0.0002500000118743628,0.006000000052154064,0.9156254529953003,-0.52997225522995,-0.7945024967193604,-0.9695747494697571,-0.05772836
10,1613,-0.29600380173014673,-0.5481582158341758,-0.17700380173014674,-0.020158215834175763,0.17814797077862637,0.002711828963792781,-0.0026694732142031052,0.008160783859908378,0.08820510980837587,0.4739876687526703,0.2829418480396271,-1.0,0.8860465288162231,0.3084745705127716,0.057874999940395355,-0.029249999672174454,-0.013375000096857548,-0.03750000149011612,0.0024895600508898497,0.0003654400061350316,0.0,9.13600015337579e-05,0.25,0.00800000037997961,0.257999986410141,0.07800000160932541,0.02225000038743019,-0.0002500000118743628,0.000750000006519258,0.3756651282310486,-0.9836012125015259,-0.8236478567123413,0.26483142375946045,-0.15012006
