step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,5045,13537,-9497,-10833,5186,13530,-9497,-10833,5140,7,0,0,46,13.0,0.0,0.0,28.0,5.1,5.2,5.2,5.2,46.0,23.0,23.0,33.0,-0.7725436687469482,-0.23667141795158386,-0.893851637840271,0.5444852113723755
2,5046,13565,-9627,-10857,5158,13531,-9630,-10857,5141,34,3,0,17,22.0,13.0,0.0,14.0,5.2,5.2,5.2,5.2,46.0,23.0,23.0,33.0,0.20546934008598328,-0.8692386746406555,-0.8310548663139343,-0.9456034302711487
3,5047,13609,-9598,-10875,5135,13555,-9608,-10875,5132,54,10,0,3,33.0,14.0,0.0,12.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,33.0,0.31690460443496704,0.19799743592739105,-0.6168440580368042,-0.7721365690231323
4,5048,13740,-9534,-11013,5171,13614,-9553,-11013,5129,126,19,0,42,103.0,15.0,0.0,25.0,5.1,5.2,5.2,5.0,45.0,23.0,23.0,33.0,0.8774689435958862,0.4292364716529846,-0.9227162599563599,0.24134384095668793
5,5049,13813,-9430,-10951,5116,13657,-9460,-10951,5082,156,30,0,34,142.0,19.0,0.0,21.0,5.0,5.2,5.2,5.1,45.0,23.0,23.0,33.0,0.4867299199104309,0.6966583728790283,0.41649019718170166,-0.37295007705688477
6,5050,13698,-9555,-10978,5108,13657,-9560,-10978,5083,41,5,0,25,27.0,12.0,0.0,17.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,32.0,-0.7697108387947083,-0.8397976756095886,-0.9234174489974976,-0.28371405601501465
7,5051,13707,-9670,-11067,5177,13658,-9673,-11067,5084,49,3,0,93,31.0,12.0,0.0,67.0,5.1,5.2,5.2,5.2,45.0,23.0,23.0,32.0,0.06562019884586334,-0.7683053612709045,-0.5953678488731384,0.4662659466266632
8,5052,13621,-9783,-11195,5196,13609,-9783,-11195,5131,12,0,0,65,14.0,0.0,0.0,41.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,32.0,-0.5792654156684875,-0.7583361864089966,-0.8575240969657898,0.1301170140504837
9,5053,13711,-9913,-11342,5050,13673,-9915,-11342,5043,38,2,0,7,25.0,12.0,0.0,12.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,32.0,0.6066027879714966,-0.8723986744880676,-0.9851597547531128,-0.977060854434967
10,5054,13649,-9970,-11369,5026,13647,-9970,-11369,5025,2,0,0,1,13.0,0.0,0.0,10.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,32.0,-0.4149160087108612,-0.3817015588283539,-0.9143067598342896,-0.8104974627494812
11,5055,13630,-9981,-11388,5024,13630,-9980,-11388,5024,0,-1,0,0,12.0,-11.0,0.0,0.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,32.0,-0.6405200958251953,-0.38911983370780945,-0.6665276885032654,-0.09023641049861908
12,5056,13765,-9984,-11372,4942,13735,-9980,-11372,4936,30,-4,0,6,20.0,-12.0,0.0,12.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,32.0,0.9051262140274048,-0.020632080733776093,0.111631378531456,-0.5521237254142761
13,5057,13828,-9885,-11383,4914,13778,-9888,-11383,4909,50,3,0,5,31.0,12.0,0.0,11.0,5.2,5.2,5.2,5.2,45.0,23.0,23.0,32.0,0.4217752516269684,0.666237473487854,-0.37812453508377075,-0.9404564499855042
