step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,distance_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
84,84,-0.24402488031895897,-0.40901832928196574,-0.12502488031895898,0.11898167071803428,0.17259159500284119,0.9830336651785346,0.6043767929077148,0.5081326365470886,-1.0,0.8860465288162231,0.3084745705127716,0.14499999582767487,-0.10499999672174454,0.17425000667572021,0.05000000074505806,0.0015474100364372134,0.0005538699915632606,0.0002169799990952015,0.0011134500382468104,0.18400000035762787,0.11649999767541885,0.3005000054836273,0.061000000685453415,0.03175000101327896,0.002749999985098839,0.048500001430511475,-0.3267892301082611,-0.23603008687496185,0.9198639392852783,-0.6767623424530029,0.0
85,85,-0.23919496243102678,-0.41045003629042315,-0.12019496243102679,0.11754996370957688,0.16812145300918258,0.983465829574702,0.5952909588813782,0.5101384520530701,-1.0,0.8860465288162231,0.3084745705127716,0.14537499845027924,-0.10787499696016312,0.1847500056028366,0.045375000685453415,0.00107919005677104,0.0004510900180321187,0.0017701000906527042,0.0005995500250719488,0.1340000033378601,0.20749999582767487,0.34150001406669617,0.04800000041723251,0.028750000521540642,0.01600000075995922,0.032499998807907104,0.7360295057296753,0.9476942420005798,0.8622964024543762,0.2676674425601959,-0.04712278
86,86,-0.23807798392550839,-0.4111109102256429,-0.11907798392550839,0.11688908977435714,0.1668610966164413,0.9835877469918446,0.606523334980011,0.5077118277549744,-1.0,0.8860465288162231,0.3084745705127716,0.14862500131130219,-0.10824999958276749,0.18950000405311584,0.045125000178813934,0.0022497400641441345,0.00159880006685853,0.0027008301112800837,0.0008393700118176639,0.3370000123977661,0.3100000023841858,0.6470000147819519,0.0689999982714653,0.06499999761581421,0.024000000208616257,0.0430000014603138,0.9457842707633972,-0.6312582492828369,0.46315404772758484,-0.3095581531524658,-0.09788978
87,87,-0.24082922250847394,-0.412841825729596,-0.12182922250847394,0.11515817427040403,0.16764177450239542,0.983512226510301,0.6091209650039673,0.5065916776657104,-1.0,0.8860465288162231,0.3084745705127716,0.14862500131130219,-0.10824999958276749,0.1938749998807907,0.042125001549720764,0.0025466601364314556,0.0007480100030079484,0.0024895600508898497,0.0006680700462311506,0.28850001096725464,0.27649998664855957,0.5649999976158142,0.08449999988079071,0.04149999842047691,0.02174999937415123,0.03750000149011612,0.26919105648994446,-0.9375118017196655,0.8876363635063171,0.21877530217170715,-0.15728857
88,88,-0.23699763876801228,-0.4137251098425761,-0.11799763876801228,0.11427489015742393,0.16426257417719234,0.9838392039778164,0.6027227640151978,0.5036579370498657,-1.0,0.8860465288162231,0.3084745705127716,0.1589999943971634,-0.12150000035762787,0.19887499511241913,0.042125001549720764,0.0009307300206273794,0.0005367400008253753,0.0029634900856763124,0.0010163800325244665,0.12849999964237213,0.34850001335144043,0.47699999809265137,0.04500000178813934,0.032999999821186066,0.02449999935925007,0.045499999076128006,-0.963750422000885,-0.5693869590759277,0.4334096312522888,-0.8817223310470581,-0.03934493
89,89,-0.23605714698046126,-0.41495125033959934,-0.11705714698046127,0.11304874966040068,0.16273412505982038,0.9839871708678729,0.6116334199905396,0.5021608471870422,-1.0,0.8860465288162231,0.3084745705127716,0.1587499976158142,-0.12262500077486038,0.2046249955892563,0.035374999046325684,0.00014275001012720168,0.0001884299999801442,0.0018843000289052725,0.00043967002420686185,0.028999999165534973,0.20350000262260437,0.23250000178813934,0.009499999694526196,0.014000000432133675,0.016750000417232513,0.026000000536441803,0.9101372957229614,0.10568878799676895,-0.6234778165817261,0.5867128372192383,0.0
90,90,-0.2399217573565799,-0.4137937630789354,-0.1209217573565799,0.11420623692106463,0.1663283979177156,0.9836392853538172,0.6138206124305725,0.5000826120376587,-1.0,0.8860465288162231,0.3084745705127716,0.1589999943971634,-0.12262500077486038,0.19987499713897705,0.035750001668930054,0.0009078900329768658,0.00025695000658743083,0.0002169799990952015,0.0011020300444215536,0.10199999809265137,0.11550000309944153,0.2175000011920929,0.0430000014603138,0.017750000581145287,0.003000000026077032,0.04724999889731407,-0.6490820646286011,-0.6652733087539673,0.5796482563018799,0.3465157151222229,0.0
91,91,-0.24097015071733507,-0.41470997413182603,-0.12197015071733508,0.113290025868174,0.16646725692225775,0.9836258502864983,0.6048331260681152,0.5020444989204407,-1.0,0.8860465288162231,0.3084745705127716,0.16237500309944153,-0.13175000250339508,0.2046249955892563,0.03550000116229057,0.00017130000924225897,0.0001598800008650869,0.0016216400545090437,0.0016559000359848142,0.028999999165534973,0.28700000047683716,0.3160000145435333,0.012000000104308128,0.011250000447034836,0.014999999664723873,0.060499999672174454,0.7484434843063354,0.11862339079380035,0.784032940864563,0.8640094995498657,-0.05184057
92,92,-0.2390993258815307,-0.41603630129291974,-0.12009932588153072,0.11196369870708028,0.1641941469887644,0.9838458273608037,0.6023949980735779,0.5004915595054626,-1.0,0.8860465288162231,0.3084745705127716,0.16850000619888306,-0.13562500476837158,0.21400000154972076,0.03500000014901161,0.000433959998190403,0.00035402001230977476,0.003054850036278367,0.002341100014746189,0.0689999982714653,0.4724999964237213,0.5414999723434448,0.02775000035762787,0.023250000551342964,0.025499999523162842,0.07750000059604645,0.35315343737602234,0.954531729221344,0.4181409478187561,-0.5217291116714478,-0.04167385
93,93,-0.23922145140220785,-0.41608765936611286,-0.12022145140220786,0.11191234063388716,0.16424849881630157,0.9838405663895929,0.6067457795143127,0.4982435703277588,-1.0,0.8860465288162231,0.3084745705127716,0.16987499594688416,-0.13562500476837158,0.21400000154972076,0.03500000014901161,0.0007194600184448063,0.0014046600554138422,0.0029977501835674047,0.0014731800183653831,0.1860000044107437,0.39149999618530273,0.5774999856948853,0.03799999877810478,0.05900000035762787,0.026249999180436134,0.05874999985098839,0.27099135518074036,0.7947751879692078,-0.4530591070652008,0.990966260433197,-0.0046940893
94,94,-0.23972122749725883,-0.4165013192258827,-0.12072122749725883,0.11149868077411734,0.16433371712102615,0.9838323178189026,0.606461763381958,0.49815651774406433,-1.0,0.8860465288162231,0.3084745705127716,0.17012499272823334,-0.13562500476837158,0.21375000476837158,0.03500000014901161,0.0009649900021031499,0.0027864801231771708,0.0006566499941982329,0.003123369999229908,0.32850000262260437,0.3310000002384186,0.659500002861023,0.04749999940395355,0.08874999731779099,0.00800000037997961,0.09574999660253525,-0.5232190489768982,0.9304680824279785,0.30135294795036316,-0.8445321917533875,-0.22040398
95,95,-0.23914752329162192,-0.4159331179936933,-0.12014752329162193,0.11206688200630671,0.1642997668766645,0.9838356039624014,0.6052994728088379,0.4974553883075714,-1.0,0.8860465288162231,0.3084745705127716,0.17012499272823334,-0.13562500476837158,0.21387499570846558,0.03500000014901161,0.0008507900056429207,0.001878590090200305,0.0019870800897479057,0.0022497400641441345,0.23899999260902405,0.3709999918937683,0.6100000143051147,0.04399999976158142,0.07000000029802322,0.01899999938905239,0.07699999958276749,-0.1215045303106308,0.9637963175773621,0.0662919282913208,0.40258359909057617,-0.1307368
96,96,-0.23912234007534755,-0.4157480736373767,-0.12012234007534756,0.11225192636262332,0.1644076383788091,0.9838251628399831,0.6066336631774902,0.4984184503555298,-1.0,0.8860465288162231,0.3084745705127716,0.17012499272823334,-0.13562500476837158,0.21387499570846558,0.03500000014901161,0.0007080400246195495,0.0019984999671578407,0.0021469600033015013,0.0025409499648958445,0.2370000034570694,0.4104999899864197,0.6474999785423279,0.039500001817941666,0.07450000196695328,0.020500000566244125,0.0832500010728836,-0.9811179637908936,0.9553624391555786,-0.3942398726940155,0.01919594779610634,-0.16463362
97,97,-0.23896103223068277,-0.4157372873525445,-0.11996103223068277,0.11226271264745552,0.16429718775686966,0.9838358536038507,0.6066922545433044,0.4987320899963379,-1.0,0.8860465288162231,0.3084745705127716,0.16862499713897705,-0.13562500476837158,0.21387499570846558,0.03500000014901161,9.707000572234392e-05,0.002803610172122717,0.0019870800897479057,0.0017130000051110983,0.2540000081062317,0.3240000009536743,0.578000009059906,0.005750000011175871,0.09149999916553497,0.01924999989569187,0.06449999660253525,0.9254559278488159,-0.37594321370124817,0.4919712245464325,0.5709904432296753,-0.057872716
98,98,-0.2391246305668262,-0.4159819519208452,-0.12012463056682621,0.11201804807915483,0.16424971830806992,0.9838404483498453,0.607067346572876,0.49875035881996155,-1.0,0.8860465288162231,0.3084745705127716,0.16987499594688416,-0.13562500476837158,0.21412500739097595,0.03500000014901161,0.0006680700462311506,0.0018957200227305293,0.0029806201346218586,0.002438170136883855,0.22450000047683716,0.47450000047683716,0.6990000009536743,0.0377499982714653,0.07275000214576721,0.02800000086426735,0.08150000125169754,-0.5815725326538086,0.7755335569381714,-0.8878546357154846,-0.36831963062286377,-0.18890694
99,99,-0.23724773540353022,-0.414700528277538,-0.11824773540353023,0.11329947172246202,0.1637659830998253,0.9838872733421712,0.6066868901252747,0.49833568930625916,-1.0,0.8860465288162231,0.3084745705127716,0.16987499594688416,-0.13562500476837158,0.21412500739097595,0.03500000014901161,0.00020556000526994467,0.0020955700892955065,0.0025124000385403633,0.001638769987039268,0.20149999856948853,0.3634999990463257,0.5649999976158142,0.01600000075995922,0.07649999856948853,0.023499999195337296,0.06274999678134918,-0.8996798992156982,0.6057041883468628,-0.50599604845047,-0.18594379723072052,-0.089602694
100,100,-0.2377541137540784,-0.4133694713242798,-0.1187541137540784,0.11463052867572021,0.16505362049343755,0.9837626414325371,0.6110517978668213,0.5005075931549072,-1.0,0.8860465288162231,0.3084745705127716,0.15974999964237213,-0.12849999964237213,0.21412500739097595,0.03487500175833702,7.994000043254346e-05,0.0019071400165557861,0.0022668701130896807,0.0013989500002935529,0.17399999499320984,0.32100000977516174,0.4950000047683716,0.002749999985098839,0.0729999989271164,0.020749999210238457,0.05624999850988388,-0.6276719570159912,-0.8701540231704712,-0.3868436813354492,0.13675910234451294,0.0
101,101,-0.2398878257140299,-0.4129158661564668,-0.1208878257140299,0.11508413384353322,0.16690783165682171,0.9835832256551871,0.6098741292953491,0.5027636289596558,-1.0,0.8860465288162231,0.3084745705127716,0.14937500655651093,-0.12812499701976776,0.2134999930858612,0.03487500175833702,0.0,0.000799400033429265,0.0006794900400564075,0.001638769987039268,0.07000000029802322,0.2029999941587448,0.27300000190734863,0.0,0.03974999859929085,0.007499999832361937,0.061250001192092896,-0.9439983367919922,0.524150013923645,0.03687946870923042,0.08683330565690994,0.0
102,102,-0.23802873408482095,-0.4127959942950678,-0.11902873408482095,0.11520400570493222,0.16564963769443347,0.9837049629292552,0.6049120426177979,0.5035324096679688,-1.0,0.8860465288162231,0.3084745705127716,0.1316249966621399,-0.12812499701976776,0.2134999930858612,0.03487500175833702,7.423000351991504e-05,0.00148460001219064,0.0007765600457787514,0.001764390035532415,0.13650000095367432,0.2224999964237213,0.35899999737739563,0.0002500000118743628,0.05925000086426735,0.008750000037252903,0.06449999660253525,-0.29571449756622314,-0.1810290366411209,0.931942880153656,0.8152162432670593,-0.1001926
103,103,-0.24133566326590206,-0.41013667327042996,-0.12233566326590206,0.11786332672957006,0.16987577312397895,0.9832961801192388,0.6092355251312256,0.5037356019020081,-1.0,0.8860465288162231,0.3084745705127716,0.1262499988079071,-0.12812499701976776,0.21375000476837158,0.03487500175833702,0.0,0.0010734800016507506,0.0029977501835674047,0.0024781401734799147,0.09399999678134918,0.4794999957084656,0.5734999775886536,0.0,0.05249999836087227,0.025499999523162842,0.08100000023841858,0.20810697972774506,0.8184837102890015,0.7762707471847534,0.2854367792606354,-0.16117075
104,104,-0.2418136589969156,-0.4098188884954651,-0.1228136589969156,0.11818111150453492,0.17044051734449173,0.9832415796490008,0.601544976234436,0.5082429051399231,-1.0,0.8860465288162231,0.3084745705127716,0.12999999523162842,-0.11762499809265137,0.21375000476837158,0.03462500125169754,6.851999933132902e-05,0.0015302799874916673,0.0026265999767929316,0.0016444800421595573,0.14000000059604645,0.37400001287460327,0.5139999985694885,0.0002500000118743628,0.06199999898672104,0.023749999701976776,0.06274999678134918,-0.3405548632144928,-0.5726739168167114,-0.6783319115638733,0.9116492867469788,-0.058833193
105,105,-0.2412642950966401,-0.4061687318968352,-0.12226429509664011,0.1218312681031648,0.17260189959297526,0.9830326693901311,0.600433349609375,0.5087815523147583,-1.0,0.8860465288162231,0.3084745705127716,0.1237500011920929,-0.11762499809265137,0.21375000476837158,0.03462500125169754,-6.28100024187006e-05,0.0009136000298894942,0.0022782899904996157,0.003248990047723055,0.08550000190734863,0.48399999737739563,0.5695000290870667,0.0,0.04075000062584877,0.020500000566244125,0.09674999862909317,-0.4240379333496094,0.5833175182342529,-0.9345812797546387,0.84724360704422,-0.2365538
106,106,-0.24141915873879044,-0.40585449179609984,-0.12241915873879045,0.12214550820390019,0.17293344269025068,0.9830006316600339,0.6017109155654907,0.5149682760238647,-1.0,0.8860465288162231,0.3084745705127716,0.12725000083446503,-0.10374999791383743,0.20387500524520874,0.0351249985396862,7.423000351991504e-05,0.0006452300003729761,0.0003882800228893757,0.0023011299781501293,0.06300000101327896,0.23549999296665192,0.2985000014305115,0.0005000000237487257,0.03474999964237213,0.005249999929219484,0.07699999958276749,-0.5427155494689941,0.20409807562828064,0.4376736283302307,0.39464524388313293,-0.08946452
107,107,-0.2419557469716508,-0.4055525596176161,-0.12295574697165079,0.12244744038238392,0.17352663014521455,0.9829433158772064,0.6013507843017578,0.5155008435249329,-1.0,0.8860465288162231,0.3084745705127716,0.11749999970197678,-0.10374999791383743,0.20399999618530273,0.0351249985396862,0.0,0.000799400033429265,0.0024039100389927626,0.0014503400307148695,0.07000000029802322,0.3375000059604645,0.4074999988079071,-0.0002500000118743628,0.042249999940395355,0.021250000223517418,0.05824999883770943,-0.9499362111091614,0.12531045079231262,-0.6696445345878601,0.007646599784493446,-0.2111497
108,108,-0.2426778402172896,-0.40554951206343753,-0.12367784021728961,0.12245048793656249,0.1740411737397667,0.9828936043438683,0.6001029014587402,0.5160126090049744,-1.0,0.8860465288162231,0.3084745705127716,0.1211249977350235,-0.10374999791383743,0.20399999618530273,0.0351249985396862,6.851999933132902e-05,0.0009421500144526362,0.002101280028000474,0.0014674700796604156,0.0885000005364418,0.3125,0.4009999930858612,0.0,0.04675000160932541,0.01899999938905239,0.05849999934434891,-0.6639131307601929,-0.28762221336364746,0.5460327863693237,-0.6569019556045532,-0.03424281
109,109,-0.24228634896684254,-0.4049739288261644,-0.12328634896684254,0.12302607117383563,0.17416927981146316,0.982881228430407,0.5984236001968384,0.5160177946090698,-1.0,0.8860465288162231,0.3084745705127716,0.10875000059604645,-0.10374999791383743,0.2045000046491623,0.0351249985396862,0.0,0.0006338100065477192,0.0033118000719696283,0.0006223900127224624,0.05550000071525574,0.34450000524520874,0.4000000059604645,0.0,0.035999998450279236,0.02775000035762787,0.03400000184774399,0.8132165670394897,-0.04323606193065643,0.061185479164123535,0.9129404425621033,-0.056118548
110,110,-0.24217170603783883,-0.405326611319107,-0.12317170603783884,0.122673388680893,0.17383909070955597,0.9829131275657484,0.5993340611457825,0.5169933438301086,-1.0,0.8860465288162231,0.3084745705127716,0.12387499958276749,-0.10374999791383743,0.2045000046491623,0.0351249985396862,0.0,0.0006223900127224624,0.0008051100303418934,0.0019071400165557861,0.054499998688697815,0.23749999701976776,0.2919999957084656,0.0,0.03449999913573265,0.008999999612569809,0.06800000369548798,-0.9426612257957458,0.285736083984375,-0.3246769607067108,0.4669922888278961,-0.16460094
111,111,-0.23998158271757047,-0.4062307700425779,-0.12098158271757048,0.12176922995742212,0.17165164934037744,0.9831245057088139,0.5996006727218628,0.5163955688476562,-1.0,0.8860465288162231,0.3084745705127716,0.12612499296665192,-0.10012499988079071,0.20074999332427979,0.03525000065565109,8.565000462112948e-05,0.0007365900091826916,0.00032546999864280224,0.002284000162035227,0.07199999690055847,0.22849999368190765,0.3005000054836273,0.003000000026077032,0.0377499982714653,0.0044999998062849045,0.07649999856948853,0.8043740391731262,0.9444354772567749,0.7809779644012451,-0.19860535860061646,0.0
112,112,-0.24092615207539336,-0.40577451448356927,-0.12192615207539337,0.12222548551643075,0.17264140832847483,0.9830288514655464,0.6046940088272095,0.5148630738258362,-1.0,0.8860465288162231,0.3084745705127716,0.13075000047683716,-0.09937500208616257,0.2043749988079071,0.03500000014901161,0.00035973000922240317,0.0018671700963750482,0.002917810110375285,0.0018957200227305293,0.19499999284744263,0.42149999737739563,0.6165000200271606,0.023749999701976776,0.07150000333786011,0.026499999687075615,0.06975000351667404,0.5122474431991577,0.7298821210861206,-0.23903389275074005,0.3557940721511841,-0.12543893
113,113,-0.24189653558261381,-0.40630565730111623,-0.12289653558261382,0.1216943426988838,0.17295395775501074,0.9829986493133427,0.6024973392486572,0.5156364440917969,-1.0,0.8860465288162231,0.3084745705127716,0.13249999284744263,-0.09950000047683716,0.2043749988079071,0.03500000014901161,0.0007480100030079484,0.0019128500716760755,0.002843579975888133,0.0021355401258915663,0.2329999953508377,0.4359999895095825,0.6690000295639038,0.039250001311302185,0.0742499977350235,0.025750000029802322,0.07649999856948853,0.5519039034843445,0.10606838017702103,0.6974915862083435,0.9892382621765137,-0.21201001
114,114,-0.24219739646417793,-0.40812409502612845,-0.12319739646417793,0.11987590497387157,0.17189482566050826,0.9831010024575882,0.6002405881881714,0.5147361755371094,-1.0,0.8860465288162231,0.3084745705127716,0.13462500274181366,-0.09950000047683716,0.20412500202655792,0.03500000014901161,0.0012390700867399573,0.0022211901377886534,0.0005652900435961783,0.0029063900001347065,0.30300000309944153,0.30399999022483826,0.6069999933242798,0.05550000071525574,0.07699999958276749,0.007499999832361937,0.09324999898672104,-0.7887588739395142,-0.8475649952888489,-0.9762924313545227,-0.19411657750606537,-0.030588342
115,115,-0.2433159321734376,-0.4067697721310996,-0.12431593217343762,0.12123022786890042,0.1736410640986062,0.9829322596497568,0.5995409488677979,0.5116540789604187,-1.0,0.8860465288162231,0.3084745705127716,0.13462500274181366,-0.09950000047683716,0.1876250058412552,0.04574999958276749,0.00043967002420686185,0.000982120051048696,0.00029121001716703176,0.0011991000501438975,0.12449999898672104,0.13050000369548798,0.2549999952316284,0.026000000536441803,0.045249998569488525,0.004000000189989805,0.05299999937415123,-0.6760562658309937,0.5096836090087891,0.13565413653850555,-0.5028267502784729,0.0
116,116,-0.24404822620663996,-0.40503796353312244,-0.12504822620663997,0.12296203646687759,0.17537594273305768,0.9827646719177677,0.5969396829605103,0.5139495134353638,-1.0,0.8860465288162231,0.3084745705127716,0.13199999928474426,-0.09912499785423279,0.1876250058412552,0.04574999958276749,9.707000572234392e-05,0.0016559000359848142,0.000799400033429265,0.0006109700188972056,0.1535000056028366,0.12349999696016312,0.2770000100135803,0.006000000052154064,0.06350000202655792,0.008999999612569809,0.03424999862909317,-0.5086029171943665,-0.006415733601897955,-0.7208587527275085,0.24621571600437164,0.0
117,117,-0.24512688560653267,-0.4040589321609507,-0.12612688560653268,0.12394106783904935,0.1768315005022782,0.9826241104126022,0.5952366590499878,0.5168848037719727,-1.0,0.8860465288162231,0.3084745705127716,0.12212499976158142,-0.08974999934434891,0.17737500369548798,0.048374999314546585,0.00010848999954760075,0.0009935400448739529,0.00019414001144468784,0.0007194600184448063,0.09650000184774399,0.07999999821186066,0.17649999260902405,0.006750000175088644,0.04475000128149986,0.0024999999441206455,0.03799999877810478,0.5155717730522156,-0.24803590774536133,0.6973214149475098,-0.3996390402317047,0.0
118,118,-0.24631474191249464,-0.40403811800057904,-0.12731474191249464,0.12396188199942099,0.17769522136817154,0.9825407209094748,0.5927281975746155,0.5185441970825195,-1.0,0.8860465288162231,0.3084745705127716,0.12325000017881393,-0.08974999934434891,0.1835000067949295,0.045875001698732376,0.0003882800228893757,0.0007480100030079484,0.0017758100293576717,0.00043967002420686185,0.09950000047683716,0.1940000057220459,0.29350000619888306,0.023749999701976776,0.03550000116229057,0.016249999403953552,0.02824999950826168,0.12497606873512268,0.42842158675193787,-0.6969678997993469,0.9671065211296082,0.0
119,119,-0.24140497012206197,-0.40524983392787667,-0.12240497012206197,0.12275016607212336,0.17335103109389557,0.9829602821563844,0.5899657011032104,0.5185794830322266,-1.0,0.8860465288162231,0.3084745705127716,0.12325000017881393,-0.08974999934434891,0.1771250069141388,0.05037499964237213,0.0004625100118573755,0.0012276499764993787,0.00022840000747237355,0.0013418500311672688,0.14800000190734863,0.13750000298023224,0.2854999899864197,0.02824999950826168,0.051500000059604645,0.003000000026077032,0.05550000071525574,-0.5007532238960266,0.9280766844749451,-0.6104978919029236,-0.36622586846351624,0.0
120,120,-0.24038058363161355,-0.40683485541647735,-0.12138058363161355,0.12116514458352268,0.17150579682534664,0.983138603049425,0.6013838052749634,0.5165256857872009,-1.0,0.8860465288162231,0.3084745705127716,0.12125000357627869,-0.08524999767541885,0.16612499952316284,0.0560000017285347,0.0001884299999801442,0.002323969965800643,0.00017701000615488738,0.0005253200070001185,0.2199999988079071,0.061500001698732376,0.2815000116825104,0.013500000350177288,0.07724999636411667,0.0022499999031424522,0.030750000849366188,0.6578323245048523,-0.8365061283111572,-0.386616975069046,-0.8705830574035645,0.0
121,121,-0.24808522756023077,-0.4071334889795956,-0.12908522756023078,0.12086651102040441,0.17683808826302694,0.9826234743316812,0.6037660837173462,0.5138392448425293,-1.0,0.8860465288162231,0.3084745705127716,0.12125000357627869,-0.08512499928474426,0.15987500548362732,0.054375000298023224,0.0008051100303418934,0.0009992499835789204,9.13600015337579e-05,6.851999933132902e-05,0.15800000727176666,0.014000000432133675,0.1720000058412552,0.03799999877810478,0.04574999958276749,0.0005000000237487257,0.001500000013038516,0.889240562915802,-0.9065814018249512,-0.6193588972091675,0.8075050115585327,0.0
122,122,-0.2501476697976169,-0.4080819512224316,-0.13114766979761688,0.1199180487775684,0.17770776492872792,0.9825395099728557,0.585848331451416,0.5133330821990967,-1.0,0.8860465288162231,0.3084745705127716,0.1264999955892563,-0.08937499672174454,0.14824999868869781,0.06462500244379044,0.0016787400236353278,0.0003026300109922886,9.707000572234392e-05,0.0001484600070398301,0.17350000143051147,0.0215000007301569,0.19499999284744263,0.060750000178813934,0.020500000566244125,0.000750000006519258,0.011250000447034836,-0.3528033494949341,0.7551420331001282,-0.7461404800415039,-0.6253063678741455,0.0
123,123,-0.24799690066876567,-0.40794908137540503,-0.12899690066876568,0.120050918624595,0.1762169783101405,0.9826834491947515,0.5810519456863403,0.5117254853248596,-1.0,0.8860465288162231,0.3084745705127716,0.1263750046491623,-0.08937499672174454,0.13474999368190765,0.05849999934434891,0.001147710019722581,0.001136290025897324,7.994000043254346e-05,6.851999933132902e-05,0.20000000298023224,0.013000000268220901,0.21299999952316284,0.04800000041723251,0.04874999821186066,0.0,0.0002500000118743628,0.8720626831054688,0.17514024674892426,-0.5283142924308777,-0.8082253336906433,0.0
124,124,-0.249910598738188,-0.4079008201544363,-0.130910598738188,0.12009917984556373,0.17765527816974067,0.9825445769861357,0.586053729057312,0.5119507312774658,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.125,0.04374999925494194,0.0023582300636917353,0.0013532700249925256,0.0,-5.139000131748617e-05,0.32499998807907104,0.0044999998062849045,0.3294999897480011,0.07625000178813934,0.05525000020861626,-0.0002500000118743628,-0.0005000000237487257,0.6938387155532837,-0.7100573182106018,-0.4392666220664978,0.9703922271728516,-0.12564428
125,125,-0.25011961583981757,-0.40766238820639716,-0.13111961583981757,0.12033761179360286,0.17797048763817333,0.982514147800455,0.5816032290458679,0.5120325088500977,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.12862500548362732,0.06037500128149986,0.0028264501597732306,0.000491060025524348,8.565000462112948e-05,8.565000462112948e-05,0.2904999852180481,0.014999999664723873,0.30550000071525574,0.08675000071525574,0.028750000521540642,0.0,0.0024999999441206455,0.9297506809234619,0.3360751271247864,-0.8366155028343201,-0.8635863661766052,-0.14297508
126,126,-0.24921505295375326,-0.40820667315122494,-0.13021505295375327,0.11979332684877508,0.17693614998989388,0.9826140060837396,0.5811171531677246,0.5124366283416748,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.11312499642372131,0.04574999958276749,0.0019413999980315566,0.000867919996380806,0.0,-1.7129999832832254e-05,0.2460000067949295,0.001500000013038516,0.2475000023841858,0.06800000369548798,0.04125000163912773,-0.0002500000118743628,-0.0005000000237487257,0.8148422241210938,0.9682693481445312,-0.5550110340118408,-0.7735902070999146,-0.19733381
127,127,-0.24898660003716894,-0.40845181914617323,-0.12998660003716894,0.11954818085382679,0.17660204906705418,0.9826462655987178,0.5832207798957825,0.5115141272544861,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.11675000190734863,0.03112499974668026,0.002609470160678029,0.0015245700487866998,8.565000462112948e-05,-6.851999933132902e-05,0.3619999885559082,0.013500000350177288,0.37549999356269836,0.0832500010728836,0.05925000086426735,0.0,-0.0002500000118743628,0.4907981753349304,-0.705579400062561,-0.7139774560928345,0.18699514865875244,-0.09907982
128,128,-0.24906091625349844,-0.40856038349911067,-0.13006091625349844,0.11943961650088936,0.1765833059113433,0.982648075429327,0.5837520956993103,0.5110986232757568,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.10362499952316284,0.03412500023841858,0.0017758100293576717,0.0006052600219845772,0.0,6.851999933132902e-05,0.2084999978542328,0.006000000052154064,0.21449999511241913,0.06449999660253525,0.032999999821186066,-0.0005000000237487257,0.000750000006519258,0.7931802272796631,0.8636798858642578,-0.3135753870010376,-0.564044177532196,-0.15679556
129,129,-0.24903890261777004,-0.40876464937367807,-0.13003890261777004,0.11923535062632196,0.1764289801393632,0.9826629773092618,0.5835792422294617,0.5109146237373352,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.10724999755620956,0.024125000461935997,0.0024781401734799147,0.001119159976951778,0.0,-7.423000351991504e-05,0.3149999976158142,0.006500000134110451,0.3215000033378601,0.08049999922513962,0.04899999871850014,-0.0002500000118743628,-0.0002500000118743628,0.6128604412078857,0.7810333967208862,0.5548955798149109,0.6953778266906738,-0.111286044
130,130,-0.24911175278269168,-0.4084438801534336,-0.1301117527826917,0.11955611984656644,0.17669955858731182,0.9826368502312511,0.5836304426193237,0.510568380355835,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.11749999970197678,0.03687499836087227,0.0016273499932140112,0.0023867799900472164,9.13600015337579e-05,6.851999933132902e-05,0.351500004529953,0.014000000432133675,0.36550000309944153,0.06174999848008156,0.07824999839067459,0.0,0.0002500000118743628,0.42174679040908813,-0.6080847978591919,0.002425241284072399,0.5262637734413147,-0.01080848
131,131,-0.24915450973512027,-0.4087459745403526,-0.13015450973512027,0.11925402545964742,0.17652682230392,0.9826535295011433,0.5834610462188721,0.5111120939254761,-1.0,0.8860465288162231,0.3084745705127716,0.12849999964237213,-0.08937499672174454,0.11749999970197678,0.04662499949336052,0.0023353900760412216,0.0015359900426119566,9.13600015337579e-05,6.851999933132902e-05,0.33899998664855957,0.014000000432133675,0.3529999852180481,0.07750000059604645,0.05950000137090683,0.0,0.0002500000118743628,0.42131590843200684,0.6082632541656494,-0.6221158504486084,-0.08085232228040695,-0.09213159
