step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1330,13342,-11537,2924,11654,13327,-11538,2922,11651,15,1,2,3,15.0,13.0,16.0,12.0,5.2,5.2,5.2,5.2,38.0,26.0,28.0,23.0,0.857317328453064,-0.8402756452560425,-0.867287278175354,0.7047080993652344
2,1331,13406,-11619,3001,11519,13339,-11619,2979,11514,67,0,22,5,42.0,0.0,76.0,11.0,5.2,5.1,4.9,5.2,38.0,26.0,28.0,23.0,0.4328540861606598,-0.5472426414489746,0.5181305408477783,-0.9025765061378479
3,1332,13483,-11589,3105,11530,13346,-11593,3059,11515,137,4,46,15,116.0,14.0,206.0,13.0,5.1,4.8,4.8,5.1,38.0,26.0,28.0,23.0,0.5165285468101501,-0.38442331552505493,0.6940863132476807,0.07392571121454239
4,1333,13430,-11686,3105,11648,13346,-11686,3059,11624,84,0,46,24,58.0,0.0,207.0,16.0,5.1,5.0,4.9,5.1,38.0,26.0,28.0,23.0,-0.3544861376285553,-0.6482293605804443,-0.0028440726455301046,0.7899726629257202
5,1334,13560,-11552,2965,11516,13427,-11572,2956,11516,133,20,9,0,113.0,17.0,27.0,11.0,5.1,5.2,5.2,5.2,38.0,26.0,29.0,23.0,0.869356632232666,0.8986741900444031,-0.9378243088722229,-0.8845275640487671
6,1335,13531,-11634,3070,11608,13426,-11636,3021,11588,105,2,49,20,79.0,13.0,226.0,15.0,5.1,5.0,4.9,5.1,38.0,26.0,29.0,23.0,-0.1956045925617218,-0.5509698987007141,0.7031235694885254,0.6142579317092896
7,1336,13627,-11715,2950,11473,13477,-11717,2942,11472,150,2,8,1,137.0,13.0,24.0,12.0,5.1,5.2,5.1,4.9,38.0,26.0,29.0,23.0,0.6450161933898926,-0.5453720092773438,-0.8010961413383484,-0.9034057259559631
8,1337,13692,-11862,3050,11335,13476,-11862,2994,11328,216,0,56,7,234.0,0.0,266.0,13.0,4.6,4.6,4.6,5.0,38.0,26.0,29.0,23.0,0.43643009662628174,-0.9855244159698486,0.6732116341590881,-0.9218645095825195
9,1338,13622,-11791,2903,11259,13513,-11802,2897,11264,109,11,6,-5,84.0,15.0,22.0,-12.0,5.1,5.2,5.2,5.1,38.0,26.0,29.0,23.0,-0.46737268567085266,0.4752984642982483,-0.9814512133598328,-0.5129988789558411
10,1339,13565,-11774,3010,11307,13497,-11801,2961,11294,68,27,49,13,43.0,20.0,221.0,13.0,5.1,4.7,4.7,5.1,38.0,26.0,29.0,23.0,-0.3843255043029785,0.11954575777053833,0.7193537950515747,0.3202071785926819
11,1340,13453,-11833,3091,11339,13396,-11832,3052,11318,57,-1,39,21,36.0,0.0,165.0,15.0,5.0,5.1,5.0,5.1,38.0,26.0,29.0,23.0,-0.748455286026001,-0.39599937200546265,0.5451310873031616,0.21819329261779785
12,1341,13570,-11750,3006,11374,13436,-11750,2997,11359,134,0,9,15,115.0,13.0,28.0,14.0,5.0,5.2,5.1,5.1,38.0,26.0,29.0,23.0,0.782526969909668,0.5538216829299927,-0.5714812278747559,0.23582886159420013
13,1342,13423,-11719,3117,11235,13369,-11719,3075,11228,54,0,42,7,33.0,13.0,179.0,12.0,5.2,5.0,5.0,5.1,38.0,26.0,29.0,23.0,-0.9859451055526733,0.20897196233272552,0.7419072389602661,-0.9296732544898987
14,1343,13488,-11723,3097,11308,13369,-11722,3075,11288,119,-1,22,20,93.0,0.0,75.0,15.0,5.0,5.2,5.1,5.1,38.0,26.0,29.0,23.0,0.4343246519565582,-0.029653137549757957,-0.1342402994632721,0.488459974527359
15,1344,13394,-11693,3018,11187,13371,-11701,3014,11188,23,8,4,-1,19.0,14.0,20.0,0.0,5.2,5.2,5.2,5.2,38.0,26.0,29.0,23.0,-0.6324403285980225,0.19250145554542542,-0.5272462964057922,-0.8079091906547546
16,1345,13512,-11829,3022,11217,13392,-11829,3014,11204,120,0,8,13,96.0,12.0,28.0,13.0,5.0,5.2,5.2,5.0,38.0,26.0,29.0,23.0,0.7877634763717651,-0.9107532501220703,0.027820104733109474,-0.6337990760803223
17,1346,13535,-11764,3146,11140,13389,-11764,3087,11140,146,0,59,0,130.0,14.0,280.0,11.0,5.1,4.8,4.8,5.1,38.0,26.0,29.0,23.0,0.15986070036888123,0.43648603558540344,0.8309897184371948,-0.5180097222328186
18,1347,13640,-11783,3193,11010,13387,-11782,3119,11004,253,-1,74,6,302.0,0.0,366.0,12.0,4.8,4.5,4.3,5.0,38.0,26.0,29.0,23.0,0.7020665407180786,-0.13235455751419067,0.3164438009262085,-0.8716601729393005
19,1348,13689,-11753,3157,11056,13387,-11762,3119,11035,302,9,38,21,396.0,14.0,153.0,16.0,4.3,5.0,5.0,4.8,38.0,26.0,29.0,23.0,0.5971565842628479,-0.592125415802002,-0.24308204650878906,0.30759555101394653
20,1349,13731,-11886,3267,10942,13386,-11883,3163,10942,345,-3,104,0,471.0,-16.0,543.0,0.0,4.5,4.3,3.6,4.4,38.0,26.0,29.0,23.0,0.6677140593528748,-0.8872251510620117,0.7358918190002441,-0.7602981328964233
21,1350,13604,-11960,3269,10988,13386,-11960,3163,10967,218,0,106,21,234.0,0.0,559.0,15.0,4.5,4.2,3.6,4.7,39.0,26.0,30.0,23.0,-0.8533119559288025,-0.4977647066116333,0.4181815981864929,0.3116035461425781
22,1351,13695,-11930,3194,10997,13386,-11931,3163,10973,309,1,31,24,405.0,12.0,117.0,16.0,4.6,5.0,4.9,4.6,39.0,26.0,30.0,23.0,0.60929936170578,-0.5744859576225281,0.6314573884010315,0.061053548008203506
23,1352,13741,-11852,3129,10870,13426,-11853,3114,10869,315,1,15,1,421.0,13.0,48.0,12.0,4.6,5.1,5.1,4.9,39.0,26.0,30.0,23.0,0.7392404079437256,0.5241979956626892,-0.43496865034103394,-0.8474754691123962
