step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,2285,-0.42739577883810986,-0.1564618181801441,-0.30839577883810987,0.37153818181985593,0.48285461264770857,0.0,0.0,0.0,0.0,0.1720525622367859,0.9373560547828674,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0,-0.0001250000059371814,0.0001250000059371814,-9.707000572234392e-05,0.0005824200343340635,0.00011420000373618677,0.0020556000526994467,0.05950000137090683,0.1899999976158142,0.24950000643730164,-0.000750000006519258,0.032749999314546585,0.001500000013038516,0.06599999964237213,0.7651064395904541,0.46754977107048035,-0.21142423152923584,-0.5408499240875244,0.0
2,2286,-0.42890981884275536,-0.1544583637466222,-0.30990981884275537,0.37354163625337783,0.48536321433540913,0.0,0.0,0.0,0.0,0.16884702444076538,0.9382002949714661,-1.0,0.8860465288162231,0.3084745705127716,0.013875000178813934,0.0001250000059371814,-0.0037499999161809683,0.0001250000059371814,0.0,0.0011134500382468104,0.00010278000263497233,0.0009478600113652647,0.09749999642372131,0.09200000017881393,0.18950000405311584,0.0,0.05000000074505806,0.0010000000474974513,0.04574999958276749,0.5849202871322632,0.9233062267303467,-0.6136860847473145,-0.16313880681991577,0.0
3,2287,-0.42922238304287114,-0.15336436684079563,-0.31022238304287114,0.3746356331592044,0.48640495944572343,-0.0011416276279757956,0.001935907087092792,0.0043168013170698264,0.15700258608564338,0.16532599925994873,0.9415959715843201,-1.0,0.8860465288162231,0.3084745705127716,0.019500000402331352,0.000375000003259629,-0.014624999836087227,0.0005000000237487257,0.00017130000924225897,0.0024895600508898497,0.0,0.0007308800122700632,0.2329999953508377,0.06400000303983688,0.296999990940094,0.010499999858438969,0.08399999886751175,-0.0002500000118743628,0.039000000804662704,-0.8576563596725464,-0.13011911511421204,-0.48938217759132385,-0.8175903558731079,-0.12711158
4,2288,-0.4290987462882554,-0.15408426519721852,-0.3100987462882554,0.3739157348027815,0.48577176655570653,-0.00011807965343751947,0.00023381159337729912,0.004887516151520971,0.1441212633683986,0.16459910571575165,0.9434502124786377,-1.0,0.8860465288162231,0.3084745705127716,0.008750000037252903,0.0006249999860301614,-0.012500000186264515,-0.0017500000540167093,0.0,0.0016501900972798467,0.00019414001144468784,0.00016558999777771533,0.1445000022649765,0.03150000050663948,0.17599999904632568,0.0,0.06475000083446503,0.003000000026077032,0.013000000268220901,0.8863821029663086,-0.7892152070999146,-0.0870642438530922,0.24895864725112915,0.0
5,2289,-0.4325517757000933,-0.15015693629038374,-0.3135517757000933,0.3778430637096163,0.49099908028238787,-0.002080870410763845,0.0020046440940074337,0.0035411743112127264,0.17637392725546908,0.16488663852214813,0.9422300457954407,-1.0,0.8860465288162231,0.3084745705127716,0.020124999806284904,0.0005000000237487257,-0.012875000014901161,-0.0017500000540167093,0.00017701000615488738,0.0006623599911108613,8.565000462112948e-05,0.000308340007904917,0.07349999994039536,0.03449999913573265,0.1080000028014183,0.010250000283122063,0.03550000116229057,0.0005000000237487257,0.02225000038743019,-0.7274544835090637,-0.5972306728363037,-0.8485799431800842,0.8050499558448792,0.0
6,2290,-0.4310485136838013,-0.1518757930140897,-0.3120485136838013,0.3761242069859103,0.488716373751739,-0.0012186046222162003,0.0013802951144555042,0.004025439802818373,0.16401641335239744,0.15685632824897766,0.9488865733146667,-1.0,0.8860465288162231,0.3084745705127716,0.010874999687075615,-0.0002500000118743628,-0.0286250002682209,0.002624999964609742,9.13600015337579e-05,0.00019985000835731626,7.994000043254346e-05,0.0008850500453263521,0.025499999523162842,0.08449999988079071,0.10999999940395355,0.001500000013038516,0.014750000089406967,0.0002500000118743628,0.04349999874830246,0.03761952742934227,0.2993020713329315,0.6949955224990845,0.44174739718437195,0.0
7,2291,-0.43197201143674785,-0.15208482321556493,-0.31297201143674785,0.3759151767844351,0.48914588833970274,0.0003623526645908995,-0.0012049293282382495,0.005496060478696882,0.131548210322488,0.16035228967666626,0.9459732174873352,-1.0,0.8860465288162231,0.3084745705127716,0.012125000357627869,-0.0005000000237487257,-0.017000000923871994,0.0028750000055879354,9.13600015337579e-05,0.00041112001053988934,0.0002169799990952015,0.00148460001219064,0.04399999976158142,0.14900000393390656,0.19300000369548798,0.0002500000118743628,0.026249999180436134,0.003000000026077032,0.05950000137090683,0.725666880607605,-0.7553284168243408,-0.878963828086853,-0.6169856786727905,0.0
8,2292,-0.43372620519857896,-0.1502147702222172,-0.31472620519857897,0.37778522977778284,0.49170546476213806,-0.0016735571967360294,0.0010381392449203275,0.003484674276776871,0.177875049223294,0.15820463001728058,0.9456189274787903,-1.0,0.8860465288162231,0.3084745705127716,0.020250000059604645,-0.006874999962747097,-0.03175000101327896,0.004749999847263098,0.0001827200030675158,0.0001541700039524585,0.0,0.0005652900435961783,0.029500000178813934,0.0494999997317791,0.07900000363588333,0.010999999940395355,0.01075000036507845,-0.0002500000118743628,0.032749999314546585,-0.930314838886261,0.8699196577072144,0.11952932178974152,0.21119123697280884,-0.009656482
9,2293,-0.4376839422755422,-0.1454553630445245,-0.3186839422755422,0.3825446369554755,0.49789542509213486,-0.0035699567742464647,0.004143412606900272,0.004383251265732286,0.1554454373438897,0.15412510931491852,0.9487885236740112,-1.0,0.8860465288162231,0.3084745705127716,0.008375000208616257,-0.0043750000186264515,-0.0286250002682209,0.005249999929219484,0.0,0.0007365900091826916,0.00010278000263497233,0.0007480100030079484,0.06449999660253525,0.07450000196695328,0.13899999856948853,0.0,0.03824999928474426,0.0010000000474974513,0.039500001817941666,-0.6321758031845093,-0.9541426301002502,-0.5274926424026489,0.38285550475120544,-0.09986111
10,2294,-0.43557881378303237,-0.15052140350214332,-0.3165788137830324,0.3774785964978567,0.4926583361217626,-0.00115788036528338,-0.00019164579995383652,0.003846896333424508,0.16846837128108916,0.14492106437683105,0.956855297088623,-1.0,0.8860465288162231,0.3084745705127716,0.010499999858438969,-0.008624999783933163,-0.03812500089406967,0.011374999769032001,0.00010278000263497233,0.0001541700039524585,8.565000462112948e-05,0.0008279500179924071,0.02250000089406967,0.07999999821186066,0.10249999910593033,0.0032500000670552254,0.010999999940395355,0.0002500000118743628,0.04149999842047691,0.08142360299825668,0.7433997988700867,0.551408052444458,0.6180792450904846,0.0
