step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,292,1882,14427,3262,16996,1815,14428,3237,16921,67,-1,25,75,44.0,-10.0,93.0,49.0,5.1,5.2,4.9,5.0,29.0,23.0,47.0,33.0,0.7513768076896667,-0.628959059715271,0.8760502934455872,0.9796136617660522
2,293,1823,14405,3291,17130,1797,14409,3244,16999,26,-4,47,131,19.0,-13.0,208.0,110.0,5.0,5.0,4.8,5.1,29.0,23.0,47.0,33.0,-0.393600195646286,-0.14744143187999725,0.22486843168735504,0.8952990174293518
3,294,1885,14271,3180,16983,1846,14266,3174,16979,39,5,6,4,26.0,12.0,29.0,11.0,5.1,5.2,5.2,5.2,29.0,23.0,47.0,33.0,0.418036550283432,-0.8974916338920593,-0.8629522323608398,-0.9822215437889099
4,295,1795,14128,3207,16840,1794,14125,3205,16840,1,3,2,0,13.0,12.0,22.0,10.0,5.2,5.2,5.2,5.2,29.0,23.0,47.0,33.0,-0.602690577507019,-0.9573510885238647,0.21512357890605927,-0.9561102390289307
