step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,1656,-0.17661714882195081,-0.6808069322474872,-0.05761714882195082,-0.1528069322474872,0.1633085863672176,0.0,0.0,0.0,0.0,0.7227561473846436,0.057142212986946106,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0,0.0,0.0,9.13600015337579e-05,0.00010278000263497233,7.994000043254346e-05,8.565000462112948e-05,0.017000000923871994,0.014499999582767487,0.03150000050663948,0.0,0.0,0.0,0.0,0.47865474224090576,-0.5143804550170898,-0.25234654545783997,-0.05786365270614624,-0.016752917
2,1657,-0.1652156269125926,-0.6825909515527123,-0.046215626912592594,-0.1545909515527123,0.1613513138245146,0.0,0.0,0.0,0.0,0.7520531415939331,0.04947977513074875,-1.0,0.8860465288162231,0.3084745705127716,0.0042500002309679985,-0.009999999776482582,-0.0044999998062849045,-0.000375000003259629,7.994000043254346e-05,7.423000351991504e-05,0.0,-8.565000462112948e-05,0.013500000350177288,0.007499999832361937,0.020999999716877937,0.003000000026077032,0.000750000006519258,-0.0002500000118743628,-0.0012499999720603228,0.20645937323570251,0.014299758709967136,0.7667413353919983,0.347891241312027,-0.0072260783
3,1658,-0.15637013836476443,-0.6871606493181355,-0.03737013836476444,-0.15916064931813545,0.16348895844298517,0.012654381535741489,-0.003971073169155154,0.018095485888041635,0.019874939001921117,0.7785683274269104,0.04645601287484169,-1.0,0.8860465288162231,0.3084745705127716,0.0043750000186264515,-0.010125000029802322,0.009750000201165676,0.005125000141561031,0.00010848999954760075,7.994000043254346e-05,7.994000043254346e-05,7.994000043254346e-05,0.016499999910593033,0.014000000432133675,0.030500000342726707,0.00774999987334013,0.001500000013038516,0.0,0.000750000006519258,0.6169388294219971,-0.8477362990379333,-0.6676109433174133,-0.6260802745819092,-0.021592861
4,1659,-0.16126612749633926,-0.6873872830197418,-0.04226612749633926,-0.1593872830197418,0.16489612342912152,0.002468437135158333,-0.0029977071668934457,0.008047596007520278,0.08971545704198818,0.7991392016410828,0.03871076554059982,-1.0,0.8860465288162231,0.3084745705127716,0.01549999974668026,-0.0253749992698431,-0.002749999985098839,-0.006124999839812517,7.423000351991504e-05,7.423000351991504e-05,0.0,0.0,0.013000000268220901,0.0,0.013000000268220901,0.0005000000237487257,0.0002500000118743628,0.0,0.0,0.8072230815887451,-0.00795791670680046,0.9564576745033264,0.6075168251991272,-0.022602243
5,1660,-0.16737657792996735,-0.6882154308224553,-0.04837657792996736,-0.16021543082245526,0.1673597250411196,-0.006879024728251824,-0.000659238440199883,0.0019913134485607777,0.22253523694780145,0.787753164768219,0.03832663968205452,-1.0,0.8860465288162231,0.3084745705127716,0.02174999937415123,-0.026125000789761543,0.014999999664723873,0.005249999929219484,0.00014275001012720168,7.423000351991504e-05,8.565000462112948e-05,0.0,0.01899999938905239,0.007499999832361937,0.026499999687075615,0.009750000201165676,0.001500000013038516,0.0002500000118743628,0.0,0.8456473350524902,-0.6862574815750122,0.04542018473148346,0.7719228267669678,-0.023678124
6,1661,-0.15385210899218368,-0.6921486155955556,-0.03485210899218369,-0.1641486155955556,0.1678077396997544,0.004633761565097233,-0.0029758328598836203,0.010082903505593408,0.06611178019912231,0.7735428214073181,0.03692299872636795,-1.0,0.8860465288162231,0.3084745705127716,0.03362499922513962,-0.039250001311302185,0.01575000025331974,0.019874999299645424,0.0001256200048374012,7.994000043254346e-05,9.13600015337579e-05,-7.994000043254346e-05,0.017999999225139618,0.014999999664723873,0.032999999821186066,0.008750000037252903,0.0022499999031424522,0.0002500000118743628,-0.0005000000237487257,0.1475856453180313,0.17608754336833954,-0.17032548785209656,0.09532270580530167,-0.0041323975
7,1662,-0.1628248086123796,-0.6907289503806306,-0.04382480861237961,-0.16272895038063062,0.1685269270528999,0.0028448558234923406,-0.0015709497238595993,0.008000602847678184,0.09035009310267238,0.8049951195716858,0.03025658428668976,-1.0,0.8860465288162231,0.3084745705127716,0.0338749997317791,-0.039124999195337296,0.012875000014901161,0.020749999210238457,0.00016558999777771533,0.00013133000175002962,0.0,8.565000462112948e-05,0.026000000536441803,0.007499999832361937,0.03350000083446503,0.012000000104308128,0.008500000461935997,-0.0002500000118743628,0.0012499999720603228,0.5077382326126099,-0.6728496551513672,0.2344098538160324,-0.10001300275325775,-0.014216671
8,1663,-0.1610247621582528,-0.6927594407287226,-0.04202476215825279,-0.16475944072872262,0.17003456690831772,-0.00448290822879319,-0.00038176570822938405,0.0006427510838805946,0.27242676129084437,0.7841283679008484,0.03266279771924019,-1.0,0.8860465288162231,0.3084745705127716,0.041749998927116394,-0.048500001430511475,0.016875000670552254,0.020124999806284904,0.00014275001012720168,7.994000043254346e-05,9.13600015337579e-05,-8.565000462112948e-05,0.019500000402331352,0.01549999974668026,0.03500000014901161,0.009750000201165676,0.0022499999031424522,0.0005000000237487257,-0.0012499999720603228,0.8012098073959351,-0.37586504220962524,0.5540845394134521,0.5239008069038391,-0.022433871
9,1664,-0.16090907467441035,-0.6928308750804946,-0.04190907467441035,-0.16483087508049454,0.17007524193681717,0.0011973337112307879,-0.0013137029374149511,0.006335042267903999,0.11599256966823498,0.7883145213127136,0.02922128699719906,-1.0,0.8860465288162231,0.3084745705127716,0.048250000923871994,-0.05612500011920929,0.027249999344348907,0.029124999418854713,0.00026266000350005925,9.13600015337579e-05,0.00010278000263497233,7.994000043254346e-05,0.03099999949336052,0.01600000075995922,0.04699999839067459,0.0182499997317791,0.0035000001080334187,0.0005000000237487257,0.0002500000118743628,0.701635479927063,0.5393496751785278,-0.32198265194892883,-0.3407670855522156,-0.019645793
10,1665,-0.16182088589583377,-0.6938242277753481,-0.04282088589583377,-0.1658242277753481,0.17126383969243053,-0.0004975773359881114,-0.000665491904140933,0.004551339288592429,0.15157515603283167,0.7885835766792297,0.029100211337208748,-1.0,0.8860465288162231,0.3084745705127716,0.051750000566244125,-0.05525000020861626,0.0215000007301569,0.023375000804662704,0.0005139000131748617,0.0003368900215718895,8.565000462112948e-05,-8.565000462112948e-05,0.07450000196695328,0.014999999664723873,0.08950000256299973,0.029999999329447746,0.02174999937415123,0.0,-0.0010000000474974513,0.3963765501976013,0.016118021681904793,-0.343048632144928,0.9706346988677979,-0.011098543
