step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,5668,14706,-7325,31203,2518,14627,-7436,31202,2518,79,111,1,0,59.0,87.0,16.0,0.0,5.2,5.1,5.0,5.2,28.0,25.0,22.0,23.0,0.5964644551277161,0.9528972506523132,0.29620280861854553,-0.8392428755760193
2,5669,14627,-7321,31183,2492,14612,-7426,31183,2494,15,105,0,-2,16.0,79.0,0.0,-15.0,5.2,5.2,5.1,5.2,28.0,25.0,23.0,23.0,-0.5292918682098389,0.030813561752438545,-0.6897118091583252,-0.8918564319610596
3,5670,14758,-7285,31157,2482,14630,-7427,31158,2484,128,142,-1,-2,117.0,124.0,0.0,-15.0,5.1,5.0,5.1,5.1,28.0,25.0,22.0,23.0,0.8797944188117981,0.24411284923553467,-0.8888930082321167,-0.3457958698272705
4,5671,14895,-7326,31234,2348,14673,-7430,31234,2348,222,104,0,0,269.0,77.0,15.0,0.0,4.6,5.1,5.0,5.1,28.0,25.0,22.0,23.0,0.9140731692314148,-0.2764960527420044,0.5135834217071533,-0.8985555171966553
5,5672,14931,-7420,31315,2244,14730,-7494,31314,2244,201,74,1,0,230.0,50.0,14.0,0.0,4.8,5.1,5.2,5.1,29.0,25.0,22.0,23.0,0.2829531133174896,-0.6299958229064941,0.5442050695419312,-0.6997743844985962
6,5673,14885,-7446,31299,2234,14730,-7494,31299,2235,155,48,0,-1,153.0,29.0,0.0,-15.0,4.9,5.2,5.2,5.1,29.0,25.0,22.0,23.0,-0.30970340967178345,-0.1796082705259323,-0.5348725318908691,-0.3653777241706848
7,5674,14801,-7576,31288,2207,14767,-7588,31289,2208,34,12,-1,-1,24.0,14.0,0.0,-15.0,5.1,5.2,5.2,5.2,29.0,25.0,23.0,23.0,-0.5623618364334106,-0.8730036616325378,-0.3724671006202698,-0.9249316453933716
8,5675,14803,-7598,31383,2137,14771,-7602,31383,2138,32,4,0,-1,24.0,12.0,9.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,22.0,23.0,0.01697290875017643,-0.14792689681053162,0.636830747127533,-0.4712277054786682
9,5676,14936,-7472,31491,2109,14803,-7588,31490,2110,133,116,1,-1,121.0,93.0,14.0,-14.0,5.0,5.1,5.1,5.2,29.0,25.0,22.0,23.0,0.8883403539657593,0.8460737466812134,0.7220486402511597,-0.18747718632221222
10,5677,14836,-7389,31519,2240,14800,-7577,31518,2240,36,188,1,0,25.0,198.0,14.0,0.0,5.1,5.2,5.1,5.2,29.0,25.0,22.0,23.0,-0.6677849888801575,0.5548887848854065,0.1898903250694275,0.8739079236984253
11,5678,14890,-7512,31590,2285,14800,-7578,31589,2284,90,66,1,1,69.0,42.0,14.0,14.0,5.0,5.2,5.2,5.1,29.0,25.0,23.0,23.0,0.36119094491004944,-0.8239940404891968,0.4745303690433502,0.3060978055000305
12,5679,15000,-7582,31667,2197,14849,-7631,31666,2197,151,49,1,0,147.0,31.0,15.0,0.0,5.0,5.2,5.2,5.1,29.0,25.0,23.0,23.0,0.73710036277771,-0.4731043875217438,0.5183530449867249,-0.5927225351333618
13,5680,15024,-7722,31639,2171,14948,-7752,31639,2173,76,30,0,-2,54.0,20.0,0.0,-14.0,5.0,5.2,5.2,5.2,29.0,25.0,23.0,23.0,0.16033324599266052,-0.9390348196029663,-0.9403953552246094,-0.8820884227752686
14,5681,14968,-7869,31554,2311,14965,-7870,31554,2312,3,1,0,-1,13.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,29.0,25.0,23.0,23.0,-0.3760208189487457,-0.984467625617981,-0.5725026726722717,0.9387052059173584
