step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,5011,13620,-9569,-11539,5013,13620,-9568,-11539,4984,0,-1,0,29,11.0,0.0,0.0,17.0,5.2,5.2,5.2,5.2,47.0,23.0,23.0,34.0,-0.0017491859616711736,-0.5520422458648682,-0.1465427130460739,0.1953878253698349
2,5012,13620,-9597,-11682,5100,13612,-9596,-11682,5021,8,-1,0,79,14.0,0.0,0.0,54.0,5.1,5.2,5.2,5.2,47.0,23.0,23.0,34.0,0.0011706793447956443,-0.19004939496517181,-0.9590667486190796,0.5808042287826538
3,5013,13727,-9621,-11831,4989,13658,-9621,-11830,4978,69,0,-1,11,43.0,12.0,0.0,13.0,5.1,5.2,5.2,5.2,47.0,23.0,23.0,34.0,0.8300344944000244,-0.16420802474021912,-0.9994861483573914,-0.7422946691513062
4,5014,13688,-9735,-11947,5105,13658,-9738,-11947,5012,30,3,0,93,19.0,12.0,0.0,66.0,5.1,5.2,5.2,5.1,47.0,23.0,23.0,34.0,-0.3070739209651947,-0.7600016593933105,-0.7777919173240662,0.7738812565803528
5,5015,13705,-9638,-12029,5188,13656,-9652,-12028,5058,49,14,-1,130,30.0,15.0,0.0,111.0,5.1,5.2,5.2,5.1,47.0,23.0,23.0,33.0,0.13414989411830902,0.6490648984909058,-0.550228476524353,0.5576134920120239
6,5016,13807,-9761,-12161,5296,13655,-9761,-12159,5110,152,0,-2,186,131.0,0.0,-15.0,187.0,4.9,5.2,5.2,5.0,46.0,23.0,23.0,34.0,0.7947399616241455,-0.8263140916824341,-0.8825427889823914,0.7234208583831787
7,5017,13912,-9832,-12306,5215,13673,-9831,-12300,5110,239,-1,-6,105,276.0,0.0,-19.0,96.0,4.3,5.2,5.1,4.7,46.0,23.0,24.0,34.0,0.7564857006072998,-0.4748190641403198,-0.9690365791320801,-0.5451279878616333
8,5018,13957,-9874,-12400,5171,13683,-9873,-12395,5107,274,-1,-5,64,345.0,-12.0,-20.0,38.0,4.8,5.1,5.1,4.8,47.0,23.0,23.0,34.0,0.38198021054267883,-0.2850566506385803,-0.6273278594017029,-0.29363617300987244
9,5019,14015,-9871,-12499,5191,13683,-9873,-12491,5106,332,2,-8,85,455.0,12.0,-23.0,58.0,4.6,5.2,5.1,4.4,47.0,23.0,23.0,34.0,0.6291933059692383,0.02154863066971302,-0.6665608286857605,0.13904915750026703
10,5020,14085,-9982,-12634,5188,13683,-9982,-12625,5105,402,0,-9,83,597.0,0.0,-26.0,54.0,4.5,5.1,5.1,4.4,47.0,23.0,23.0,33.0,0.9955275654792786,-0.7422834634780884,-0.9009780883789062,-0.020138878375291824
11,5021,14021,-10069,-12660,5184,13683,-10070,-12649,5105,338,1,-11,79,460.0,0.0,-30.0,52.0,4.6,5.1,5.1,4.6,47.0,23.0,24.0,33.0,0.05145714059472084,-0.586664617061615,-0.1764257699251175,-0.03265509754419327
12,5022,13897,-9951,-12759,5055,13714,-9950,-12754,5016,183,-1,-5,39,174.0,-12.0,-19.0,23.0,4.9,5.2,5.2,5.0,48.0,23.0,23.0,33.0,-0.96728515625,0.7883806824684143,-0.6642031669616699,-0.8649832010269165
13,5023,13821,-10053,-12875,5170,13713,-10053,-12865,5015,108,0,-10,155,78.0,0.0,-32.0,141.0,5.0,5.2,5.2,4.9,48.0,23.0,24.0,33.0,-0.6493363380432129,-0.6800198554992676,-0.7741873264312744,0.7708771824836731
14,5024,13896,-10178,-12866,5079,13714,-10179,-12863,5015,182,1,-3,64,177.0,12.0,-17.0,40.0,4.8,5.2,5.2,4.9,47.0,23.0,24.0,33.0,0.6352747678756714,-0.8336541652679443,0.06366392970085144,-0.6102328896522522
15,5025,14018,-10305,-12891,5031,13762,-10306,-12878,4966,256,1,-13,65,300.0,12.0,-36.0,39.0,4.8,5.1,5.1,4.9,47.0,23.0,24.0,33.0,0.9483350515365601,-0.8506893515586853,-0.16758665442466736,-0.3201853334903717
16,5026,13981,-10447,-13012,5142,13762,-10446,-12999,4965,219,-1,-13,177,227.0,0.0,-40.0,171.0,4.8,5.2,5.1,4.7,47.0,23.0,24.0,33.0,-0.29416853189468384,-0.9510596990585327,-0.8091070055961609,0.7446271777153015
17,5027,13890,-10505,1992,5263,13763,-10503,-11275,5082,127,-2,13267,181,100.0,-12.0,46.0,163.0,4.9,5.2,5.1,4.7,47.0,23.0,24.0,33.0,-0.7118511199951172,-0.39085936546325684,-0.9751551747322083,0.8116112351417542
18,5028,13934,-10363,-9314,5226,13763,-10362,-9314,5082,171,-1,0,144,159.0,-12.0,0.0,125.0,5.0,5.2,5.2,4.8,47.0,23.0,24.0,34.0,0.34625136852264404,0.9483665227890015,-0.9941939115524292,-0.25309038162231445
