step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,3384,19,857,2957,7416,6,833,2957,7413,13,24,0,3,18.0,18.0,0.0,11.0,5.2,5.2,5.2,5.2,28.0,29.0,24.0,26.0,0.5880005359649658,0.426460325717926,-0.7181676030158997,-0.8516478538513184
2,3385,-94,845,3098,7408,-93,835,3098,7409,-1,10,0,-1,0.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,27.0,29.0,24.0,26.0,-0.7548343539237976,-0.08228931576013565,0.9414942264556885,-0.05445243418216705
3,3386,-204,981,3070,7522,-210,935,3071,7490,6,46,-1,32,17.0,29.0,0.0,20.0,5.2,5.2,5.2,5.2,27.0,29.0,24.0,26.0,-0.737488329410553,0.9101423621177673,-0.6662696599960327,0.7614539265632629
