step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,4077,-9232,15851,29492,-7760,-9232,15851,29492,-7758,0,0,0,-2,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,-0.9453398585319519,-0.45538121461868286,-0.2109224647283554,-0.8845195770263672
2,4078,-9239,15828,29522,-7908,-9239,15828,29522,-7907,0,0,0,-1,0.0,0.0,15.0,0.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,-0.2511886656284332,-0.7961518168449402,0.2001207172870636,-0.9928512573242188
3,4079,-9261,15813,29495,-7920,-9261,15813,29495,-7917,0,0,0,-3,0.0,0.0,0.0,-14.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,-0.7430254220962524,-0.5007438659667969,-0.9267799854278564,-0.421667218208313
4,4080,-9306,15864,29480,-7944,-9305,15864,29480,-7943,-1,0,0,-1,0.0,0.0,0.0,-15.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,-0.3061142861843109,0.34216129779815674,-0.5224426984786987,-0.8285052180290222
5,4081,-9213,15804,29515,-7854,-9213,15804,29515,-7856,0,0,0,2,0.0,0.0,15.0,14.0,5.2,5.3,5.2,5.2,28.0,28.0,22.0,23.0,0.6234312057495117,-0.4048396348953247,0.23813657462596893,0.6014599204063416
6,4082,-9323,15928,29486,-7760,-9322,15928,29486,-7761,-1,0,0,1,0.0,12.0,0.0,14.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,-0.7392571568489075,0.8296341896057129,-0.19691713154315948,0.6288352012634277
7,4083,-9226,15803,29473,-7789,-9226,15802,29473,-7788,0,1,0,-1,0.0,12.0,0.0,-14.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,0.6480132341384888,-0.8355931043624878,-0.4374757707118988,-0.9801982641220093
8,4084,-9142,15851,29590,-7915,-9141,15851,29589,-7914,-1,0,1,-1,1.0,0.0,15.0,-2.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,0.5657691955566406,0.32201310992240906,0.7805142998695374,-0.8435341119766235
9,4085,-9009,15911,29588,-7858,-9049,15887,29588,-7860,40,24,0,2,27.0,18.0,0.0,14.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,0.8921284675598145,0.40325015783309937,-0.01952948234975338,0.38214606046676636
10,4086,-9044,15769,29689,-7959,-9044,15769,29688,-7959,0,0,1,0,0.0,0.0,15.0,0.0,5.2,5.2,5.2,5.2,28.0,28.0,22.0,23.0,-0.23601461946964264,-0.9483234882354736,0.6782957911491394,-0.6778509616851807
