step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,1617,2825,2892,3468,11604,2819,2888,3468,11606,6,4,0,-2,13.0,13.0,21.0,-11.0,5.2,5.2,5.2,5.2,30.0,25.0,26.0,24.0,0.041857268661260605,0.038605477660894394,-0.145548015832901,-0.9362406134605408
2,1618,2803,2984,3320,11649,2802,2971,3319,11647,1,13,1,2,13.0,16.0,21.0,11.0,5.2,5.2,5.2,5.2,30.0,25.0,26.0,24.0,-0.1466975063085556,0.613785445690155,-0.9921488761901855,0.30664604902267456
3,1619,2788,2970,3386,11722,2785,2969,3381,11715,3,1,5,7,14.0,13.0,27.0,13.0,5.2,5.2,5.2,5.2,30.0,25.0,26.0,24.0,-0.5159051418304443,-0.4698386788368225,0.4433022737503052,0.48901858925819397
4,1620,2786,2955,3369,11752,2786,2954,3369,11744,0,1,0,8,0.0,12.0,21.0,13.0,5.2,5.2,5.2,5.2,30.0,25.0,26.0,24.0,-0.08594290912151337,-0.5024513602256775,-0.11631648987531662,0.20021003484725952
5,1621,2817,2810,3258,11892,2816,2810,3258,11886,1,0,0,6,10.0,0.0,16.0,13.0,5.2,5.2,5.2,5.2,30.0,25.0,26.0,24.0,0.21275469660758972,-0.9724828600883484,-0.7450042366981506,0.9344983100891113
6,1622,2800,2802,3342,12031,2800,2802,3339,12019,0,0,3,12,-8.0,0.0,23.0,14.0,5.2,5.2,5.2,5.2,30.0,25.0,26.0,24.0,-0.5736731886863708,-0.2830992639064789,0.5664530992507935,0.9327277541160583
7,1623,2810,2706,3271,12059,2810,2707,3271,12052,0,-1,0,7,0.0,0.0,0.0,12.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,0.07281138747930527,-0.6413764953613281,-0.475983202457428,0.19162948429584503
8,1624,2877,2712,3140,12062,2877,2711,3140,12055,0,1,0,7,0.0,13.0,0.0,12.0,5.2,5.2,5.2,5.2,30.0,25.0,26.0,24.0,0.4511913061141968,0.04628695175051689,-0.8793544769287109,0.022302094846963882
9,1625,2848,2699,3133,12041,2848,2700,3133,12038,0,-1,0,3,0.0,-3.0,-15.0,11.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,-0.9786080121994019,-0.4655873775482178,-0.2529762387275696,-0.7103994488716125
10,1626,2835,2695,3262,12168,2836,2692,3260,12156,-1,3,2,12,-13.0,13.0,24.0,13.0,5.2,5.3,5.2,5.2,29.0,25.0,26.0,24.0,-0.4666499197483063,-0.15924575924873352,0.8663591146469116,0.8515846729278564
11,1627,2858,2593,3401,12041,2858,2593,3401,12042,0,0,0,-1,0.0,0.0,19.0,-11.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,0.15697357058525085,-0.6815897226333618,0.9295634627342224,-0.8495568037033081
12,1628,2926,2634,3314,11910,2926,2631,3314,11912,0,3,0,-2,0.0,12.0,0.0,-12.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,0.454399049282074,0.2790822684764862,-0.5831606388092041,-0.8733736276626587
13,1629,2906,2612,3269,11972,2906,2612,3269,11973,0,0,0,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,-0.6818422079086304,-0.7562649250030518,-0.3012096881866455,0.4177919924259186
14,1630,2991,2720,3263,11943,2992,2720,3263,11946,-1,0,0,-3,0.0,12.0,0.0,-12.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,0.5677378177642822,0.7246381044387817,-0.20957519114017487,-0.9764230251312256
15,1631,3138,2865,3242,11923,3080,2801,3239,11926,58,64,3,-3,40.0,43.0,25.0,-12.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,0.986646831035614,0.9716328978538513,-0.7134953737258911,-0.6698532700538635
16,1632,3201,2728,3304,12069,3139,2715,3296,12069,62,13,8,0,42.0,15.0,33.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,0.42143088579177856,-0.9199248552322388,0.4140699505805969,0.9779369831085205
17,1633,3064,2827,3329,12034,3055,2775,3324,12036,9,52,5,-2,15.0,33.0,27.0,-11.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,-0.9138792157173157,0.6604317426681519,0.17027021944522858,-0.238106369972229
18,1634,3195,2721,3362,12041,3122,2705,3353,12036,73,16,9,5,54.0,16.0,34.0,12.0,5.0,5.2,5.2,5.2,29.0,25.0,26.0,24.0,0.8767302632331848,-0.7074285745620728,0.22523881494998932,0.05028846487402916
19,1635,3058,2738,3223,11954,3057,2737,3223,11956,1,1,0,-2,13.0,13.0,0.0,-11.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,-0.9161891341209412,0.11698942631483078,-0.9273569583892822,-0.5829880237579346
20,1636,3187,2699,3213,11932,3162,2695,3212,11936,25,4,1,-4,20.0,13.0,23.0,-12.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,23.0,0.8648562431335449,-0.263688862323761,-0.3395390212535858,-0.7497257590293884
21,1637,3061,2780,3155,11811,3061,2779,3155,11812,0,1,0,-1,5.0,13.0,0.0,0.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,24.0,-0.8445967435836792,0.5402594804763794,-0.3887661397457123,-0.8110467791557312
22,1638,3034,2843,3140,11861,3033,2833,3140,11859,1,10,0,2,14.0,14.0,0.0,12.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,23.0,-0.18085314333438873,0.42145878076553345,-0.10572151839733124,0.3358592987060547
23,1639,2999,2950,3243,11748,2990,2881,3237,11749,9,69,6,-1,15.0,47.0,29.0,-7.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,23.0,-0.23786543309688568,0.7146610617637634,0.6869726181030273,-0.7536909580230713
24,1640,2971,2806,3251,11675,2972,2806,3250,11679,-1,0,1,-4,0.0,-4.0,22.0,-12.0,5.2,5.2,5.2,5.2,29.0,25.0,26.0,23.0,-0.19230154156684875,-0.9631845951080322,0.05367681756615639,-0.4920192360877991
