step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,4220,5062,-1043,215,-1303,5054,-1044,216,-1304,8,1,-1,1,13.0,14.0,0.0,11.0,5.2,5.2,5.2,5.2,50.0,37.0,25.0,24.0,0.21584492921829224,-0.5049033761024475,-0.1773810237646103,-0.7005411386489868
2,4221,5130,-950,340,-1399,5075,-1003,339,-1399,55,53,1,0,33.0,34.0,23.0,-2.0,5.1,5.2,5.1,5.2,49.0,37.0,25.0,24.0,0.7044007778167725,0.6203879117965698,0.837514340877533,-0.6429438591003418
3,4222,5221,-807,332,-1369,5087,-964,332,-1372,134,157,0,3,106.0,145.0,0.0,11.0,5.0,5.0,5.0,5.0,49.0,37.0,25.0,24.0,0.8461713790893555,0.9568713903427124,-0.05712508782744408,-0.7684657573699951
4,4223,5274,-706,433,-1295,5087,-964,427,-1297,187,258,6,2,198.0,306.0,26.0,12.0,5.0,4.6,4.7,5.1,49.0,37.0,25.0,24.0,0.9934848546981812,0.6775434017181396,0.6795283555984497,0.49570050835609436
5,4224,5298,-846,426,-1434,5087,-964,425,-1433,211,118,1,-1,210.0,92.0,21.0,0.0,5.0,5.1,5.0,4.8,49.0,37.0,25.0,24.0,0.2281559407711029,-0.9357172846794128,-0.05027427151799202,-0.9327682852745056
6,4225,5252,-965,456,-1404,5089,-990,453,-1407,163,25,3,3,141.0,19.0,24.0,11.0,5.1,5.2,5.1,5.0,49.0,37.0,25.0,24.0,-0.4296792447566986,-0.7938824892044067,0.20598265528678894,-0.818012535572052
7,4226,5343,-962,313,-1524,5136,-1008,312,-1523,207,46,1,-1,208.0,29.0,22.0,0.0,4.9,5.1,5.1,5.1,49.0,37.0,25.0,24.0,0.8453266024589539,0.02141760289669037,-0.9535766839981079,-0.8059223890304565
8,4227,5297,-989,166,-1431,5138,-1015,166,-1430,159,26,0,-1,135.0,19.0,21.0,0.0,4.9,5.2,5.1,5.2,49.0,37.0,25.0,23.0,-0.4296715557575226,-0.18255531787872314,-0.9804662466049194,0.6227653622627258
9,4228,5239,-844,49,-1358,5137,-996,50,-1360,102,152,-1,2,78.0,137.0,0.0,11.0,5.1,5.0,5.0,5.2,49.0,37.0,25.0,23.0,-0.5438497066497803,0.9729893207550049,-0.7849749326705933,0.49234187602996826
10,4229,5268,-703,79,-1495,5135,-965,77,-1494,133,262,2,-1,123.0,311.0,21.0,0.0,4.9,4.5,4.6,5.0,49.0,37.0,25.0,23.0,0.26952895522117615,0.9457409977912903,-0.8899670839309692,-0.9178868532180786
11,4230,5236,-693,46,-1465,5135,-963,47,-1467,101,270,-1,2,69.0,324.0,0.0,11.0,5.0,4.5,4.6,5.1,49.0,37.0,25.0,23.0,-0.3006918728351593,0.12980927526950836,-0.220448300242424,-0.5525391697883606
