step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,731,-0.340975363289257,-0.17610773801210944,-0.221975363289257,0.3518922619878906,0.416054354567227,0.0,0.0,0.0,0.0,0.3881566524505615,0.8902058005332947,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0001250000059371814,0.0,-0.0001250000059371814,0.00011420000373618677,8.565000462112948e-05,0.0,0.00010278000263497233,0.017500000074505806,0.008999999612569809,0.026499999687075615,0.0,-0.0002500000118743628,0.0,0.0,-0.6228687763214111,0.7938702702522278,-0.23439256846904755,0.857864499092102,-0.05212711
2,732,-0.34717467636999655,-0.16907863899469078,-0.22817467636999655,0.35892136100530925,0.4253095652844598,0.0,0.0,0.0,0.0,0.36982473731040955,0.9049021601676941,-1.0,0.8860465288162231,0.3084745705127716,-0.012875000014901161,0.005375000182539225,0.0036249998956918716,0.009750000201165676,0.00010278000263497233,0.00028550002025440335,7.994000043254346e-05,0.0001598800008650869,0.03400000184774399,0.020999999716877937,0.054999999701976776,0.0024999999441206455,0.01899999938905239,0.0002500000118743628,0.012249999679625034,-0.5225328803062439,0.5460163354873657,0.27970781922340393,0.5508769750595093,0.0
3,733,-0.3460335820067945,-0.17190669893828037,-0.22703358200679452,0.35609330106171966,0.422311125143381,-0.003161386698460958,0.0026256494211431697,0.0032053913575951624,0.1854849545140162,0.35540771484375,0.9168158769607544,-1.0,0.8860465288162231,0.3084745705127716,-0.022874999791383743,0.009999999776482582,0.008875000290572643,0.016499999910593033,0.00010278000263497233,0.0005310300039127469,0.0,0.00027407999732531607,0.05550000071525574,0.024000000208616257,0.0794999971985817,0.003000000026077032,0.029999999329447746,0.0,0.01924999989569187,0.6245701313018799,0.9614635705947876,-0.7450066208839417,0.30371278524398804,-0.113400795
4,734,-0.3431148774291803,-0.17489095181620862,-0.2241148774291803,0.3531090481837914,0.4182265871442891,0.0025373743380101635,-0.00363269551344865,0.008367107541123402,0.08551709893465449,0.35806143283843994,0.9120225310325623,-1.0,0.8860465288162231,0.3084745705127716,-0.020874999463558197,0.013875000178813934,0.012500000186264515,0.017500000074505806,0.0003939900198020041,0.0014731800183653831,8.565000462112948e-05,0.00047964000259526074,0.16349999606609344,0.0494999997317791,0.21299999952316284,0.02225000038743019,0.05824999883770943,0.0002500000118743628,0.02850000001490116,0.7836751937866211,-0.23726315796375275,-0.17415902018547058,-0.30173662304878235,0.0
5,735,-0.34587410609928404,-0.17093912491621582,-0.22687410609928405,0.3570608750837842,0.4230417574352997,9.96724421940473e-05,0.0006047337637903397,0.005135402802384778,0.13886080858043454,0.36484912037849426,0.9069644808769226,-1.0,0.8860465288162231,0.3084745705127716,-0.013375000096857548,0.013624999672174454,0.00937500037252903,0.017500000074505806,0.0008108200272545218,0.001147710019722581,0.0,0.00023411000438500196,0.17149999737739563,0.020500000566244125,0.19200000166893005,0.0364999994635582,0.05000000074505806,0.0,0.017249999567866325,-0.8533096313476562,-0.0375775545835495,0.2945012152194977,0.9590694904327393,0.0
6,736,-0.34616730987803845,-0.17133154461334915,-0.22716730987803846,0.3566684553866509,0.4228680334869545,-0.0019077702805363542,0.002224629501787166,0.0038093124127795072,0.16942080876826152,0.3584323227405548,0.9136624932289124,-1.0,0.8860465288162231,0.3084745705127716,-0.01575000025331974,0.013624999672174454,0.014750000089406967,0.019874999299645424,0.0001598800008650869,0.0010963199893012643,8.565000462112948e-05,0.0010906100505962968,0.10999999940395355,0.10300000011920929,0.21299999952316284,0.009499999694526196,0.04874999821186066,0.0002500000118743628,0.048250000923871994,0.706382691860199,0.752571702003479,-0.6646008491516113,0.239678293466568,0.0
7,737,-0.3482108245078597,-0.16994310044682825,-0.22921082450785968,0.35805689955317177,0.42513803098429453,-0.0014604490053597707,0.0006225152933672304,0.0035938762547053182,0.1749851365734455,0.35775044560432434,0.9129973649978638,-1.0,0.8860465288162231,0.3084745705127716,-0.015375000424683094,0.013624999672174454,0.002624999964609742,0.020999999716877937,0.0007308800122700632,0.0022154799662530422,-9.13600015337579e-05,0.0012790400069206953,0.257999986410141,0.11999999731779099,0.3779999911785126,0.03500000014901161,0.0767500028014183,-0.0002500000118743628,0.054749999195337296,0.12688732147216797,0.8878660202026367,0.43932095170021057,0.8760095834732056,-0.06000554
8,738,-0.34798579216420245,-0.17016272009418598,-0.22898579216420245,0.35783727990581404,0.4248317454045298,-0.0011365514288524947,0.000730515324476981,0.0039319063444081944,0.16633378508057006,0.3529980778694153,0.9153506755828857,-1.0,0.8860465288162231,0.3084745705127716,-0.01549999974668026,0.013249999843537807,0.010499999858438969,0.02812499925494194,0.0008222400210797787,0.0028664199635386467,8.565000462112948e-05,0.0020784400403499603,0.3230000138282776,0.18950000405311584,0.512499988079071,0.03999999910593033,0.09200000017881393,0.0002500000118743628,0.07325000315904617,-0.5536983609199524,0.9023441672325134,0.4803188443183899,-0.7567864656448364,-0.14023443
9,739,-0.3481860134749456,-0.1697686225917125,-0.2291860134749456,0.35823137740828753,0.4252716173604546,1.5506895571296142e-05,0.00010904865944735137,0.005016692239877835,0.1413555911440887,0.3535214066505432,0.9149784445762634,-1.0,0.8860465288162231,0.3084745705127716,-0.01549999974668026,0.013249999843537807,0.019625000655651093,0.02812499925494194,0.0003197600017301738,0.0020384700037539005,5.7100001868093386e-05,0.0009535700082778931,0.20649999380111694,0.0885000005364418,0.29499998688697815,0.01924999989569187,0.07325000315904617,0.0,0.04500000178813934,-0.1396556794643402,0.4137488901615143,-0.7849711775779724,0.0031057943124324083,-0.14400454
10,740,-0.3478227470651937,-0.1721118015372557,-0.22882274706519373,0.35588819846274433,0.4231031309025251,0.00010190318688044903,-0.0012181759019185695,0.00524531873734247,0.13659012648786628,0.35305577516555786,0.9156463742256165,-1.0,0.8860465288162231,0.3084745705127716,-0.01549999974668026,0.013249999843537807,0.023375000804662704,0.02812499925494194,0.00023411000438500196,0.0023525201249867678,8.565000462112948e-05,0.0009478600113652647,0.226500004529953,0.09049999713897705,0.31700000166893005,0.01425000000745058,0.08049999922513962,0.0,0.04500000178813934,0.9551302194595337,0.8284798860549927,-0.8302531242370605,-0.7629334330558777,-0.132848
