step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,2254,-3678,-2548,5357,-1725,-3677,-2549,5267,-2054,-1,1,90,329,0.0,13.0,442.0,403.0,4.9,4.9,4.0,5.0,24.0,24.0,56.0,51.0,-0.8229072093963623,-0.9712588787078857,0.3507798910140991,0.5245735049247742
2,2255,-3648,-2624,5346,-1768,-3648,-2620,5266,-2054,0,-4,80,286,0.0,-13.0,381.0,323.0,4.9,4.6,4.1,4.8,24.0,24.0,56.0,51.0,-0.9942321181297302,-0.5118462443351746,0.8905586004257202,0.7822335958480835
3,2256,-3618,12246,5339,-1811,-3619,964,5266,-2054,1,11282,73,243,13.0,104.0,332.0,248.0,5.1,4.8,4.2,5.1,24.0,24.0,56.0,51.0,-0.9308722019195557,-0.9514307379722595,-0.3384069502353668,-0.49861693382263184
4,2257,-3605,3429,5341,-1884,-3605,3428,5267,-2054,0,1,74,170,0.0,13.0,353.0,142.0,5.1,5.0,4.7,5.1,24.0,24.0,56.0,51.0,0.08867839723825455,-0.9974977374076843,0.15953540802001953,-0.8423652648925781
5,2258,-3575,3337,5342,-1804,-3575,3341,5266,-2054,0,-4,76,250,10.0,-13.0,358.0,263.0,5.1,4.7,4.7,4.9,24.0,24.0,56.0,51.0,-0.3452337682247162,-0.6196602582931519,0.10766196995973587,0.9278069138526917
6,2259,-3545,3190,5345,-1779,-3545,3191,5266,-2054,0,-1,79,275,0.0,0.0,376.0,305.0,5.0,4.9,4.7,4.9,24.0,24.0,56.0,51.0,-0.2886570394039154,-0.9823792576789856,0.20571622252464294,0.29171860218048096
7,2260,-3515,3220,5352,-1732,-3515,3218,5267,-2054,0,2,85,322,1.0,13.0,414.0,392.0,4.9,4.9,4.6,4.7,24.0,24.0,56.0,51.0,-0.9142714738845825,-0.9343613386154175,0.5053414702415466,0.9937494397163391
8,2261,-3485,3312,5353,-1781,-3485,3309,5267,-2054,0,3,86,273,0.0,13.0,426.0,300.0,4.7,4.5,4.6,4.8,24.0,24.0,56.0,51.0,-0.5077698826789856,0.6189868450164795,0.11023250967264175,-0.5730769634246826
9,2262,-3455,3181,5365,-1830,-3455,3182,5266,-2054,0,-1,99,224,13.0,0.0,495.0,218.0,4.8,4.7,4.7,5.1,24.0,24.0,56.0,51.0,-0.30626094341278076,-0.8788728713989258,0.9562764167785645,-0.5688782930374146
10,2263,-3597,3211,5366,-1886,-3598,3209,5266,-2054,1,2,100,168,8.0,13.0,500.0,137.0,5.1,4.4,4.1,4.9,24.0,24.0,57.0,51.0,-0.9517090320587158,-0.8032537698745728,0.1013358011841774,-0.6452604532241821
11,2264,-3567,3083,5346,-1848,-3567,3084,5267,-2054,0,-1,79,206,0.0,-13.0,378.0,193.0,4.9,4.9,4.8,5.0,24.0,24.0,57.0,51.0,-0.7830172777175903,-0.8583917617797852,-0.9098579287528992,0.44052940607070923
