step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,4480,-9476,12242,-11282,-7485,-9482,12159,-11282,-7485,6,83,0,0,17.0,53.0,0.0,0.0,5.2,5.2,5.2,5.2,27.0,45.0,29.0,29.0,-0.11549606919288635,0.7688851952552795,0.5475912690162659,-0.9456291794776917
2,4481,-9331,12387,-11285,-7510,-9442,12187,-11281,-7508,111,200,-4,-2,97.0,199.0,-27.0,-11.0,5.1,5.0,4.9,5.2,27.0,45.0,29.0,29.0,0.9690476059913635,0.9715879559516907,-0.11748743057250977,-0.8572030067443848
3,4482,-9200,12494,-11318,-7382,-9388,12184,-11308,-7382,188,310,-10,0,212.0,397.0,-37.0,0.0,5.0,4.9,4.9,5.1,27.0,45.0,29.0,29.0,0.875511646270752,0.719092607498169,-0.22192245721817017,0.8575633764266968
4,4483,-9216,12464,-11180,-7411,-9386,12186,-11179,-7409,170,278,-1,-2,183.0,335.0,-22.0,-12.0,4.8,4.8,4.8,5.0,27.0,45.0,29.0,29.0,-0.1131739467382431,-0.2020898163318634,0.926460862159729,-0.19830425083637238
5,4484,-9291,12572,-11266,-7368,-9386,12185,-11253,-7368,95,387,-13,0,77.0,551.0,-42.0,0.0,4.9,4.5,4.7,5.1,27.0,45.0,29.0,29.0,-0.505851149559021,0.9927542805671692,-0.576302170753479,0.2872556149959564
6,4485,-9194,12497,-11413,-7389,-9387,12182,-11398,-7387,193,315,-15,-2,220.0,401.0,-51.0,-12.0,5.0,4.8,4.7,4.7,27.0,45.0,29.0,29.0,0.6471179723739624,-0.859069287776947,-0.9843259453773499,-0.14235804975032806
7,4486,-9319,12535,-11546,-7397,-9389,12180,-11531,-7395,70,355,-15,-2,52.0,482.0,-50.0,-12.0,5.1,4.5,4.6,5.1,28.0,45.0,28.0,29.0,-0.8370411396026611,0.4300987124443054,-0.8913847208023071,-0.05780256912112236
8,4487,-9434,12552,-11681,-7407,-9475,12184,-11671,-7406,41,368,-10,-1,31.0,508.0,-36.0,-11.0,5.1,4.4,4.8,5.1,28.0,45.0,28.0,29.0,-0.7692469358444214,0.2273901104927063,-0.9013581871986389,-0.06978065520524979
9,4488,-9352,12477,-11672,-7511,-9474,12184,-11670,-7510,122,293,-2,-1,110.0,357.0,-23.0,0.0,5.0,5.0,4.9,5.0,28.0,46.0,28.0,29.0,0.5515317320823669,-0.7654851675033569,0.06260072439908981,-0.6980413198471069
10,4489,-9371,12416,-11697,-7525,-9474,12184,-11686,-7523,103,232,-11,-2,85.0,247.0,-39.0,-12.0,5.1,5.0,4.9,5.1,28.0,46.0,28.0,29.0,-0.12940075993537903,-0.44220083951950073,-0.856720507144928,-0.47278594970703125
11,4490,-9518,12522,-11834,-7526,-9544,12187,-11826,-7523,26,335,-8,-3,23.0,444.0,-30.0,-11.0,5.1,4.9,4.8,5.1,28.0,46.0,28.0,29.0,-0.9821999669075012,0.839697003364563,-0.9165916442871094,-0.009733511134982109
12,4491,-9566,12590,-11843,-7558,-9602,12240,-11834,-7558,36,350,-9,0,28.0,470.0,-35.0,0.0,5.1,4.6,4.7,5.1,28.0,46.0,28.0,29.0,-0.32087084650993347,0.8876888751983643,-0.06020290404558182,-0.21845728158950806
13,4492,-9533,12657,-11945,-7424,-9603,12239,-11933,-7424,70,418,-12,0,52.0,609.0,-41.0,0.0,5.0,4.5,4.4,5.0,28.0,46.0,28.0,29.0,0.22494643926620483,0.9074444770812988,-0.6834971904754639,0.8966019153594971
14,4493,-9680,12647,-11996,-7464,-9722,12295,-11987,-7464,42,352,-9,0,30.0,563.0,-32.0,0.0,5.1,4.8,4.6,5.1,28.0,47.0,28.0,29.0,-0.9846311211585999,0.9134239554405212,-0.3400808870792389,-0.2696218490600586
