step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,82,4701,-1063,6375,3803,4701,-1063,6376,3807,0,0,-1,-4,0.0,12.0,0.0,-12.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.5611286163330078,-0.6540374159812927,0.8038495182991028,-0.3024449348449707
2,83,4731,-1158,6405,3770,4729,-1158,6405,3773,2,0,0,-3,16.0,13.0,19.0,-11.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.9142280220985413,-0.6383764147758484,-0.08757777512073517,-0.2247435450553894
3,84,4849,-1286,6265,3782,4849,-1288,6265,3778,0,2,0,4,0.0,13.0,0.0,11.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,0.7900310754776001,-0.8575007915496826,-0.9365703463554382,0.08356460183858871
4,85,4879,-1174,6361,3696,4878,-1173,6362,3695,1,-1,-1,1,16.0,-10.0,0.0,10.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.20366616547107697,0.7477587461471558,0.6451438665390015,-0.5773035287857056
5,86,4845,-1047,6391,3773,4841,-1064,6392,3772,4,17,-1,1,16.0,17.0,0.0,10.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.23065444827079773,0.8509520292282104,-0.2463856339454651,0.5142995119094849
6,87,4699,-903,6509,3703,4695,-918,6508,3702,4,15,1,1,16.0,16.0,21.0,11.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.9776328206062317,0.965370774269104,0.7906262278556824,-0.470102995634079
7,88,4619,-822,6641,3580,4616,-837,6640,3577,3,15,1,3,16.0,16.0,22.0,11.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.5399109721183777,0.5429725050926208,0.884728193283081,-0.8210165500640869
8,89,4527,-733,6588,3637,4524,-754,6589,3626,3,21,-1,11,16.0,17.0,0.0,13.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.6190407276153564,0.5966922044754028,-0.35770049691200256,0.38375920057296753
9,90,4540,-600,6711,3681,4520,-700,6711,3645,20,100,0,36,20.0,71.0,21.0,20.0,5.1,5.2,5.1,5.2,31.0,35.0,22.0,24.0,0.08904381096363068,0.8918729424476624,0.8263388276100159,0.296822190284729
10,91,4442,-607,6643,3571,4436,-640,6643,3571,6,33,0,0,17.0,21.0,0.0,10.0,5.2,5.2,5.2,5.2,31.0,35.0,22.0,24.0,-0.6559512615203857,-0.049751002341508865,-0.4598541557788849,-0.7338524460792542
