step,action_count,cube_x,cube_y,dist_to_goal_x,dist_to_goal_y,dist_to_goal,vx_actual,vy_actual,v_error,velocity_reward,obs_cube_x_norm,obs_cube_y_norm,obs_cube_yaw_norm,obs_goal_x_norm,obs_goal_y_norm,obs_motor_16_pos_delta_norm,obs_motor_17_pos_delta_norm,obs_motor_18_pos_delta_norm,obs_motor_19_pos_delta_norm,obs_motor_16_current_norm,obs_motor_17_current_norm,obs_motor_18_current_norm,obs_motor_19_current_norm,obs_horizontal_tension_norm,obs_vertical_tension_norm,obs_total_tension_norm,obs_motor_16_target_error_norm,obs_motor_17_target_error_norm,obs_motor_18_target_error_norm,obs_motor_19_target_error_norm,action_m16,action_m17,action_m18,action_m19,total_safety_penalty
1,8,-0.355050382704763,-0.13820942820656135,-0.23605038270476303,0.3897905717934387,0.4556933980585202,0.0,0.0,0.0,0.0,0.3416609466075897,0.9644789099693298,-1.0,0.8860465288162231,0.3084745705127716,0.0,0.0,0.0,0.0,9.13600015337579e-05,7.994000043254346e-05,7.994000043254346e-05,0.00010848999954760075,0.014999999664723873,0.016499999910593033,0.03150000050663948,0.0,0.0,0.0,0.0,0.85758376121521,-0.8604646921157837,-0.927416980266571,0.6373035311698914,0.0
2,9,-0.3421939726577434,-0.16509603150978353,-0.22319397265774338,0.3629039684902165,0.42604558415349586,0.0,0.0,0.0,0.0,0.3370921313762665,0.9691365361213684,-1.0,0.8860465288162231,0.3084745705127716,0.01600000075995922,-0.016374999657273293,-0.017249999567866325,0.010999999940395355,9.13600015337579e-05,7.423000351991504e-05,0.0,6.28100024187006e-05,0.014499999582767487,0.005499999970197678,0.019999999552965164,0.0,0.0005000000237487257,-0.0002500000118743628,0.0017500000540167093,-0.8561297655105591,0.4502924680709839,0.17623496055603027,-0.804108738899231,-0.0028518052
3,10,-0.3526705655490562,-0.13813801570180978,-0.2336705655490562,0.38986198429819025,0.45452645688115684,0.0014873857223167766,4.463281546972925e-05,0.006487539256015051,0.11336940823558876,0.3669907748699188,0.9235660433769226,-1.0,0.8860465288162231,0.3084745705127716,-0.0001250000059371814,-0.00774999987334013,-0.013624999672174454,-0.003000000026077032,8.565000462112948e-05,0.0,0.0,0.0,0.007499999832361937,0.0,0.007499999832361937,0.0002500000118743628,0.0,0.0,-0.0002500000118743628,0.5036649107933044,0.6701646447181702,-0.24267014861106873,0.5332082509994507,-0.053120423
4,11,-0.3560812682322815,-0.12959488520828116,-0.23708126823228148,0.39840511479171886,0.46360992573372467,-0.008679559734086316,0.022188216438438976,0.02249124515351969,0.01027892519585151,0.3426266014575958,0.9692575931549072,-1.0,0.8860465288162231,0.3084745705127716,0.008624999783933163,0.0018749999580904841,-0.009999999776482582,0.003375000087544322,9.13600015337579e-05,0.00010278000263497233,9.13600015337579e-05,9.707000572234392e-05,0.017000000923871994,0.016499999910593033,0.03350000083446503,0.001500000013038516,0.005750000011175871,0.0002500000118743628,0.006750000175088644,-0.7630859613418579,-0.6043185591697693,-0.8860199451446533,-0.17105436325073242,0.0
5,12,-0.35678832704083613,-0.14008183351842024,-0.23778832704083613,0.3879181664815798,0.4549986729247793,-0.0025736009323624673,-0.0012148861353815377,0.0027135513183602364,0.19968672767620266,0.3346947133541107,0.9837374687194824,-1.0,0.8860465288162231,0.3084745705127716,-0.004999999888241291,-0.006500000134110451,-0.026374999433755875,0.0035000001080334187,8.565000462112948e-05,0.0,0.0,6.28100024187006e-05,0.007499999832361937,0.005499999970197678,0.013000000268220901,0.0002500000118743628,0.0,0.0,0.0002500000118743628,0.882644534111023,-0.8880179524421692,-0.9098289608955383,0.9941742420196533,-0.26374164
6,13,-0.35136537447775146,-0.1502112479747118,-0.23236537447775146,0.3777887520252882,0.44352903897378626,0.002947433596581263,-0.01288522672901915,0.015139047811216468,0.030967098525300708,0.333050400018692,0.9659630060195923,-1.0,0.8860465288162231,0.3084745705127716,0.011250000447034836,-0.005499999970197678,-0.022624999284744263,0.017750000581145287,9.13600015337579e-05,0.00010278000263497233,0.0,0.00011991000064881518,0.017000000923871994,0.010499999858438969,0.027499999850988388,0.000750000006519258,0.005499999970197678,0.0,0.008999999612569809,-0.516241729259491,0.3416192829608917,-0.7692352533340454,-0.791325569152832,-0.116308235
7,14,-0.3389605916949351,-0.1742695816706794,-0.2199605916949351,0.3537304183293206,0.41654275981010896,0.01114233459118815,-0.02136734259516198,0.02677943792600758,0.005402526884831049,0.3456619083881378,0.9487944841384888,-1.0,0.8860465288162231,0.3084745705127716,0.0020000000949949026,0.0024999999441206455,-0.01887499913573265,0.007499999832361937,0.0,8.565000462112948e-05,8.565000462112948e-05,5.7100001868093386e-05,0.007499999832361937,0.012500000186264515,0.019999999552965164,0.0,0.0022499999031424522,0.0,0.0,0.11205059289932251,0.33928290009498596,-0.7535953521728516,-0.5290336608886719,-0.01055393
8,15,-0.35080980525494093,-0.1440738211936835,-0.23180980525494094,0.3839261788063165,0.44848087649882395,0.0003472307642565786,0.003835891738142687,0.006580801035813446,0.1117944949429037,0.374510258436203,0.908017635345459,-1.0,0.8860465288162231,0.3084745705127716,0.004999999888241291,0.008500000461935997,-0.032875001430511475,-0.002374999923631549,9.13600015337579e-05,8.565000462112948e-05,0.0,6.28100024187006e-05,0.01549999974668026,0.005499999970197678,0.020999999716877937,0.001500000013038516,0.002749999985098839,-0.0002500000118743628,0.0,0.8549895882606506,-0.3005717098712921,-0.31833603978157043,0.9098389744758606,-0.06220033
9,16,-0.36053601627500637,-0.13651753759460256,-0.24153601627500637,0.39148246240539747,0.4599980060054539,-0.013484640362544549,0.023595027547548032,0.025074178890868402,0.006977255474989521,0.3469539284706116,0.959196925163269,-1.0,0.8860465288162231,0.3084745705127716,0.020500000566244125,0.003375000087544322,-0.029249999672174454,0.009875000454485416,9.13600015337579e-05,7.994000043254346e-05,0.0,0.0001256200048374012,0.014999999664723873,0.010999999940395355,0.026000000536441803,0.0024999999441206455,0.0017500000540167093,0.0,0.009499999694526196,-0.21717210114002228,-0.5838586091995239,0.4562605023384094,0.9604470729827881,0.0
10,17,-0.3426388441270689,-0.1788707473829596,-0.22363884412706891,0.3491292526170404,0.4146149631108658,0.005106850704920014,-0.021748078868297563,0.023981813226552184,0.008219509129452586,0.32433485984802246,0.9720041751861572,-1.0,0.8860465288162231,0.3084745705127716,0.017750000581145287,-0.007625000085681677,-0.020625000819563866,0.02787500061094761,9.13600015337579e-05,7.423000351991504e-05,0.0,0.00011991000064881518,0.014499999582767487,0.010499999858438969,0.02500000037252903,0.0,0.0020000000949949026,-0.0002500000118743628,0.009499999694526196,0.8011260628700256,-0.4429956376552582,0.4561046361923218,-0.5732203125953674,0.0
11,18,-0.35531835217495805,-0.14305224690711255,-0.23631835217495806,0.3849477530928875,0.45169805864753304,0.003261040062530196,-0.004084193320318744,0.009215498792385856,0.07529830734975798,0.36595618724823,0.9002190828323364,-1.0,0.8860465288162231,0.3084745705127716,0.032749999314546585,-0.014750000089406967,-0.012249999679625034,0.02199999988079071,0.0,1.1420000191719737e-05,0.0,0.0,0.0010000000474974513,0.0,0.0010000000474974513,0.0,-0.0002500000118743628,0.0,0.0,-0.9708138704299927,0.8330599069595337,-0.9847793579101562,0.9301319718360901,-0.2826712
12,19,-0.3532023334431858,-0.1529410732550936,-0.2342023334431858,0.37505892674490643,0.4421763579402163,-0.0066021808225730574,0.016206046329916256,0.016285052073469492,0.026076242835796883,0.3364689350128174,0.9609283804893494,-1.0,0.8860465288162231,0.3084745705127716,0.03424999862909317,-0.007625000085681677,-0.008500000461935997,0.03137499839067459,0.00011420000373618677,0.000245530012762174,0.0,0.0002169799990952015,0.03150000050663948,0.01899999938905239,0.05050000175833702,0.0044999998062849045,0.016499999910593033,0.0,0.01600000075995922,0.8164008855819702,-0.6303328275680542,-0.87247234582901,0.8370347023010254,-0.12869668
13,20,-0.34923067038423605,-0.15729973806650116,-0.23023067038423606,0.37070026193349886,0.4363769537717814,0.0038048011192012496,-0.008904681974617884,0.01252269475064262,0.045850140455148895,0.341389924287796,0.9441676735877991,-1.0,0.8860465288162231,0.3084745705127716,0.04737500101327896,-0.014999999664723873,-0.004875000100582838,0.0416250005364418,0.0001484600070398301,0.0001256200048374012,9.13600015337579e-05,0.0004568000149447471,0.024000000208616257,0.04800000041723251,0.07199999690055847,0.008750000037252903,0.00774999987334013,0.0002500000118743628,0.026750000193715096,0.6295158863067627,0.9594559669494629,-0.4718703031539917,-0.29456809163093567,0.0
14,21,-0.34893966259738635,-0.15632955577126068,-0.22993966259738635,0.37167044422873935,0.4370482439600785,0.002664169278624659,-0.0021178015726044247,0.00795138819529897,0.0910195433331313,0.3506263494491577,0.9367800951004028,-1.0,0.8860465288162231,0.3084745705127716,0.05637500062584877,-0.013000000268220901,-0.013500000350177288,0.04149999842047691,0.00022840000747237355,0.0008336600149050355,0.0,0.00022269001055974513,0.09300000220537186,0.019500000402331352,0.11249999701976776,0.01425000000745058,0.039500001817941666,0.0,0.01600000075995922,0.036979224532842636,0.8619194626808167,-0.08562792092561722,0.3137895166873932,0.0
15,22,-0.345719304051865,-0.15924107229323287,-0.22671930405186502,0.36875892770676716,0.432879647931393,0.002194603957731897,-0.001213333891707316,0.007296197999052459,0.10041913480426501,0.3513031005859375,0.9384244680404663,-1.0,0.8860465288162231,0.3084745705127716,0.05637500062584877,-0.008124999701976776,-0.014875000342726707,0.04149999842047691,0.00023982000129763037,0.0016787400236353278,0.0,0.00047964000259526074,0.1679999977350235,0.041999999433755875,0.20999999344348907,0.01549999974668026,0.06199999898672104,-0.0002500000118743628,0.02775000035762787,0.7917462587356567,0.9256212711334229,0.2279174029827118,0.0748530924320221,0.0
16,23,-0.3499655747329398,-0.15216685762016707,-0.23096557473293983,0.37583314237983295,0.44112996681569594,-0.0006411950847209219,0.0026016863444335014,0.005076214349717003,0.1400991410293153,0.3587923049926758,0.9334896802902222,-1.0,0.8860465288162231,0.3084745705127716,0.06537500023841858,-0.004875000100582838,-0.010874999687075615,0.04112499952316284,0.000491060025524348,0.0029634900856763124,8.565000462112948e-05,0.000559579988475889,0.30250000953674316,0.05649999901652336,0.35899999737739563,0.027000000700354576,0.09000000357627869,0.0002500000118743628,0.03125,-0.960199773311615,-0.7317490577697754,0.4330422282218933,0.6501320004463196,0.0
17,24,-0.3533132246298679,-0.1491339807588155,-0.23431322462986792,0.3788660192411845,0.44546845878480396,-0.004746200361251812,0.006316932209010848,0.006322028692584951,0.11621921251006857,0.34891727566719055,0.9454799294471741,-1.0,0.8860465288162231,0.3084745705127716,0.0586250014603138,-0.004625000059604645,-0.0028750000055879354,0.04437499865889549,0.00010278000263497233,0.0016616100911051035,9.13600015337579e-05,0.0012790400069206953,0.15449999272823334,0.11999999731779099,0.2745000123977661,0.0044999998062849045,0.06224999949336052,0.0002500000118743628,0.04899999871850014,-0.24493063986301422,-0.39528292417526245,0.29404863715171814,0.7683773040771484,0.0
18,25,-0.35298600598245733,-0.14908860010875186,-0.23398600598245733,0.37891139989124817,0.44533504237053695,-0.0018877695309484424,0.0019239109446345104,0.0036588812245517527,0.17328719260712622,0.3411320447921753,0.9506203532218933,-1.0,0.8860465288162231,0.3084745705127716,0.05400000140070915,-0.004749999847263098,0.002749999985098839,0.0521249994635582,0.00010848999954760075,0.0010906100505962968,8.565000462112948e-05,0.001764390035532415,0.10499999672174454,0.16200000047683716,0.2669999897480011,0.004749999847263098,0.04774999991059303,0.0,0.06224999949336052,-0.021030543372035027,-0.7485708594322205,-0.008410702459514141,-0.9448228478431702,0.0
19,26,-0.3499850918687812,-0.15767599264535453,-0.2309850918687812,0.3703240073546455,0.4364561639945446,0.002080082975679208,-0.0053387574290868905,0.008867350552962987,0.07933503955054626,0.3418930172920227,0.9506973028182983,-1.0,0.8860465288162231,0.3084745705127716,0.05412499979138374,-0.005125000141561031,0.002749999985098839,0.0521249994635582,0.00010278000263497233,0.0003197600017301738,0.0,0.0004625100118573755,0.03700000047683716,0.04050000011920929,0.07750000059604645,0.0037499999161809683,0.020500000566244125,-0.0002500000118743628,0.027000000700354576,0.5809577703475952,-0.7864349484443665,-0.8537211418151855,-0.5418981313705444,-0.12644656
20,27,-0.3566244244505905,-0.14678669023319074,-0.2376244244505905,0.3812133097668093,0.44920925484548924,-0.0022740115425832347,0.0014386936722256966,0.0030823453006552813,0.18894022204561542,0.3488718867301941,0.9361423850059509,-1.0,0.8860465288162231,0.3084745705127716,0.06224999949336052,-0.012875000014901161,0.0063749998807907104,0.051624998450279236,0.0001541700039524585,0.00011420000373618677,9.13600015337579e-05,0.00010278000263497233,0.023499999195337296,0.017000000923871994,0.04050000011920929,0.00925000011920929,0.006750000175088644,0.0,0.00774999987334013,-0.8222962617874146,-0.14300602674484253,0.8373183012008667,0.4807707667350769,0.0
21,28,-0.3581691140741354,-0.1464536775934902,-0.23916911407413538,0.3815463224065098,0.45031040546376355,-0.0051150138783463694,0.0070139469074152055,0.007014889836073806,0.10474711317617197,0.33343157172203064,0.9545988440513611,-1.0,0.8860465288162231,0.3084745705127716,0.05087500065565109,-0.013749999925494194,0.02187499962747097,0.054999999701976776,8.565000462112948e-05,9.707000572234392e-05,8.565000462112948e-05,0.0003026300109922886,0.01600000075995922,0.03400000184774399,0.05000000074505806,0.0012499999720603228,0.0032500000670552254,0.0002500000118743628,0.01899999938905239,0.22348973155021667,0.368527352809906,-0.740443229675293,0.9647629261016846,0.0
22,29,-0.35688324192580656,-0.15173785124900996,-0.23788324192580657,0.37626214875099007,0.4451535031557586,-0.00016176092201003467,-0.0030944756348870103,0.005743199180831059,0.12676089527213183,0.3298392593860626,0.9551632404327393,-1.0,0.8860465288162231,0.3084745705127716,0.05112500116229057,-0.014375000260770321,0.008249999955296516,0.06199999898672104,0.0001484600070398301,0.00026837000041268766,0.0,0.0008736300515010953,0.0364999994635582,0.07649999856948853,0.11299999803304672,0.008999999612569809,0.0182499997317791,-0.0002500000118743628,0.04100000113248825,0.9091315269470215,0.8189376592636108,0.6413165330886841,0.9411227107048035,0.0
23,30,-0.35704905893917377,-0.15043737459896417,-0.23804905893917377,0.37756262540103586,0.4463416746860516,0.0007000344593510038,-0.002489810628421227,0.006220092427222299,0.11800991077682654,0.33282968401908875,0.9462070465087891,-1.0,0.8860465288162231,0.3084745705127716,0.05974999815225601,-0.014875000342726707,0.019999999552965164,0.06662499904632568,0.00042254000436514616,0.0011819700011983514,8.565000462112948e-05,0.0019528201082721353,0.1404999941587448,0.1784999966621399,0.3190000057220459,0.025750000029802322,0.04975000023841858,0.0002500000118743628,0.06700000166893005,-0.6261979341506958,0.6221803426742554,-0.24886085093021393,-0.5807587504386902,0.0
24,31,-0.35674143056519964,-0.15033730529537997,-0.23774143056519964,0.37766269470462005,0.446262365407103,8.863210037932806e-05,0.0008753412210187397,0.005163370885983837,0.13827947822977968,0.33244404196739197,0.948411226272583,-1.0,0.8860465288162231,0.3084745705127716,0.05925000086426735,-0.014875000342726707,0.01549999974668026,0.06662499904632568,9.707000572234392e-05,0.0021526701748371124,0.0,0.0010278000263497233,0.19699999690055847,0.09000000357627869,0.28700000047683716,0.0035000001080334187,0.0729999989271164,0.0,0.045249998569488525,0.13923391699790955,-0.7929342985153198,-0.9434201121330261,0.5622843503952026,-0.13721041
25,32,-0.3618228389821549,-0.14156500125533866,-0.2428228389821549,0.38643499874466136,0.4563934041878125,-0.0029836125268632024,0.005545233339765941,0.0059004602561389,0.12380570433834245,0.333159476518631,0.9485808610916138,-1.0,0.8860465288162231,0.3084745705127716,0.05925000086426735,-0.014875000342726707,0.01924999989569187,0.06662499904632568,0.0001484600070398301,0.0009364400175400078,0.0,0.0019071400165557861,0.0949999988079071,0.16699999570846558,0.2619999945163727,0.008500000461935997,0.04349999874830246,0.0,0.06624999642372131,-0.9868287444114685,0.4625853896141052,-0.2573787271976471,-0.4189843535423279,-0.05488545
26,33,-0.36650946416627844,-0.13568029232600803,-0.24750946416627845,0.392319707673992,0.46387033520293663,-0.0061050210006742545,0.009160633105857463,0.009227040170719042,0.07516806318413082,0.32134222984313965,0.9634491801261902,-1.0,0.8860465288162231,0.3084745705127716,0.04337500035762787,-0.012000000104308128,0.022874999791383743,0.06700000166893005,9.707000572234392e-05,0.0013646900188177824,8.565000462112948e-05,0.0012162299826741219,0.12800000607967377,0.11400000005960464,0.24199999868869781,0.0032500000670552254,0.054999999701976776,0.0002500000118743628,0.05000000074505806,-0.5765748023986816,0.5562151670455933,0.7412205338478088,0.17369450628757477,0.0
27,34,-0.3656352801877117,-0.13795550436277437,-0.2466352801877117,0.39004449563722565,0.4614798695611422,-0.002382775753472996,0.0022559355578526813,0.0034553014337092114,0.1786604826195776,0.31044310331344604,0.9734232425689697,-1.0,0.8860465288162231,0.3084745705127716,0.032749999314546585,-0.007499999832361937,0.03687499836087227,0.06700000166893005,9.707000572234392e-05,0.0018443299923092127,8.565000462112948e-05,0.0014617600245401263,0.17000000178813934,0.1354999989271164,0.30550000071525574,0.003000000026077032,0.06674999743700027,0.0,0.05649999901652336,0.3783358633518219,0.014725708402693272,-0.7970588803291321,-0.6741847991943359,0.0
28,35,-0.3621256243472666,-0.1425083891724217,-0.2431256243472666,0.3854916108275783,0.45575635073215304,0.0027398998868824118,-0.004267560529008542,0.008838445741628674,0.07967976097115972,0.31247609853744507,0.9695669412612915,-1.0,0.8860465288162231,0.3084745705127716,0.03362499922513962,-0.007499999832361937,0.02199999988079071,0.06700000166893005,0.00023411000438500196,0.0018671700963750482,0.0,0.0005710000405088067,0.18400000035762787,0.05000000074505806,0.23399999737739563,0.015250000171363354,0.06724999845027924,0.0,0.03125,-0.2353353202342987,0.17609065771102905,0.19324025511741638,-0.9046863913536072,-0.010907505
29,36,-0.36075498144761897,-0.1419707576991323,-0.24175498144761898,0.3860292423008677,0.45548221366604497,0.0030501867125579465,-0.002509533335223711,0.008432275118118691,0.08468523005518654,0.32063809037208557,0.9618501663208008,-1.0,0.8860465288162231,0.3084745705127716,0.03362499922513962,-0.0032500000670552254,0.025624999776482582,0.060874998569488525,0.0001541700039524585,0.0016559000359848142,7.994000043254346e-05,0.00014275001012720168,0.15850000083446503,0.019500000402331352,0.17800000309944153,0.006500000134110451,0.06199999898672104,0.0002500000118743628,0.009750000201165676,-0.16383402049541473,0.7934271097183228,0.2986254394054413,-0.19179165363311768,0.0
30,37,-0.3629806421984063,-0.13599896630580194,-0.24398064219840632,0.3920010336941981,0.46172650366300894,-0.0005343861569623298,0.004068389291637352,0.006040984888529282,0.12122335357994977,0.3238256275653839,0.962761402130127,-1.0,0.8860465288162231,0.3084745705127716,0.032999999821186066,0.0017500000540167093,0.03112499974668026,0.05537499859929085,9.13600015337579e-05,0.002523820148780942,8.565000462112948e-05,0.00023411000438500196,0.2290000021457672,0.02800000086426735,0.25699999928474426,0.0017500000540167093,0.08174999803304672,0.0002500000118743628,0.013749999925494194,-0.3818259537220001,0.9314754009246826,-0.658054769039154,0.41405734419822693,-0.068038695
31,38,-0.36281788185054714,-0.13605414802046645,-0.24381788185054715,0.3919458519795336,0.4615936637282295,-0.001289312751830106,0.0036978810491661643,0.005238656708309193,0.13672668981891573,0.31864967942237854,0.9728831052780151,-1.0,0.8860465288162231,0.3084745705127716,0.02512500062584877,0.006500000134110451,0.01899999938905239,0.055125001817941666,9.707000572234392e-05,0.002689410001039505,0.0,0.0005424499977380037,0.24400000274181366,0.04749999940395355,0.2915000021457672,0.0032500000670552254,0.08574999868869781,0.0,0.029750000685453415,0.2776949405670166,-0.44931602478027344,0.7329414486885071,0.37466439604759216,0.0
32,39,-0.36308769252872186,-0.13577575974422273,-0.24408769252872187,0.3922242402557773,0.4619725709262592,-6.690645644721882e-05,0.0001395041009870021,0.004935065683821678,0.14309698570473725,0.31902816891670227,0.9727895855903625,-1.0,0.8860465288162231,0.3084745705127716,0.02512500062584877,0.006500000134110451,0.032499998807907104,0.055125001817941666,0.00020556000526994467,0.001918560010381043,9.13600015337579e-05,0.0009935400448739529,0.1860000044107437,0.0949999988079071,0.2809999883174896,0.013500000350177288,0.0689999982714653,0.0002500000118743628,0.04374999925494194,-0.15663281083106995,-0.1831451803445816,-0.9017009139060974,-0.2164882868528366,0.0
33,40,-0.36197984016255164,-0.13976708409094984,-0.24297984016255164,0.3882329159090502,0.45799999969504673,0.0005237760549971909,-0.002320585044052123,0.005991428615316945,0.12212781769998124,0.31840071082115173,0.9732614159584045,-1.0,0.8860465288162231,0.3084745705127716,0.02512500062584877,0.006500000134110451,0.01575000025331974,0.055125001817941666,0.00013703999866265804,0.0016330600483343005,0.0,0.0007308800122700632,0.1550000011920929,0.06400000303983688,0.21899999678134918,0.00774999987334013,0.06224999949336052,0.0,0.035750001668930054,0.7983086109161377,-0.4414076507091522,0.718228816986084,0.9232742786407471,0.0
