step,action_count,motor_16_target,motor_17_target,motor_18_target,motor_19_target,motor_16_position,motor_17_position,motor_18_position,motor_19_position,motor_16_error,motor_17_error,motor_18_error,motor_19_error,motor_16_current,motor_17_current,motor_18_current,motor_19_current,motor_16_voltage,motor_17_voltage,motor_18_voltage,motor_19_voltage,motor_16_temp,motor_17_temp,motor_18_temp,motor_19_temp,motor_16_action,motor_17_action,motor_18_action,motor_19_action
1,245,-4419,10934,-5280,3598,-4419,10936,-5280,3599,0,-2,0,-1,0.0,-8.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,40.0,22.0,26.0,-0.14643003046512604,0.9284409284591675,0.9333670735359192,0.9866846203804016
2,246,-4276,11075,-5427,3652,-4275,11077,-5426,3651,-1,-2,-1,1,0.0,-12.0,-18.0,11.0,5.2,5.2,5.2,5.2,28.0,40.0,22.0,26.0,0.9571343660354614,0.9452085494995117,-0.9808289408683777,0.3648357391357422
3,247,-4331,11213,-5372,3596,-4330,11214,-5372,3597,-1,-1,0,-1,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,40.0,22.0,26.0,-0.37140515446662903,0.9257110953330994,0.3701958656311035,-0.37911689281463623
4,248,-4399,11235,-5400,3577,-4398,11234,-5399,3579,-1,1,-1,-2,0.0,12.0,0.0,-12.0,5.2,5.2,5.2,5.2,28.0,40.0,22.0,26.0,-0.45735764503479004,0.14897891879081726,-0.9340656995773315,-0.6458383798599243
5,249,-4405,11231,-5538,3706,-4404,11233,-5538,3706,-1,-2,0,0,0.0,-13.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,40.0,22.0,26.0,-0.22389695048332214,-0.16562336683273315,-0.9247548580169678,0.8640016317367554
6,250,-4262,11340,-5605,3745,-4261,11341,-5604,3744,-1,-1,-1,1,0.0,0.0,0.0,11.0,5.2,5.2,5.2,5.2,28.0,40.0,22.0,26.0,0.9597057104110718,0.7328900098800659,-0.44821593165397644,0.26385921239852905
7,251,-4237,11305,-5619,3722,-4236,11305,-5618,3723,-1,0,-1,-1,0.0,0.0,0.0,-11.0,5.2,5.2,5.2,5.2,28.0,40.0,22.0,26.0,0.17125532031059265,-0.2366226613521576,-0.47174471616744995,-0.7985881567001343
8,252,-4247,11281,-5644,3694,-4245,11281,-5644,3694,-2,0,0,0,-16.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,39.0,22.0,26.0,-0.3625110685825348,-0.8269838690757751,-0.8495802283287048,-0.95635586977005
9,253,-4352,11361,-5558,3545,-4351,11362,-5558,3546,-1,-1,0,-1,6.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,28.0,39.0,22.0,26.0,-0.7064152359962463,0.5367639660835266,0.5735481977462769,-0.9949096441268921
10,254,-4370,11497,-5586,3528,-4369,11498,-5585,3530,-1,-1,-1,-2,0.0,0.0,0.0,-12.0,5.2,5.2,5.2,5.2,28.0,39.0,22.0,26.0,-0.12591712176799774,0.9081658124923706,-0.9652538299560547,-0.5962390899658203
